Chr	Center	Size
1	195	146
1	390	146
1	670	146
1	896	146
1	1260	146
1	1471	146
1	1750	146
1	1949	146
1	2125	146
1	2245	146
1	2422	146
1	2507	146
1	2647	146
1	2760	146
1	3231	146
1	3513	146
1	3732	146
1	3881	146
1	4039	146
1	4209	146
1	4451	146
1	4695	146
1	4773	146
1	4850	146
1	5172	146
1	5355	146
1	5435	146
1	5563	146
1	5782	146
1	5980	146
1	6174	146
1	6313	146
1	6446	146
1	6599	146
1	6800	146
1	6940	146
1	7093	146
1	7323	146
1	7616	146
1	7749	146
1	7940	146
1	8040	146
1	8367	146
1	8480	146
1	8645	146
1	8772	146
1	8977	146
1	9278	146
1	9496	146
1	9670	146
1	10020	146
1	10389	146
1	10494	146
1	10623	146
1	10763	146
1	10985	146
1	11135	146
1	11298	146
1	11412	146
1	11658	146
1	11821	146
1	12047	146
1	12257	146
1	12550	146
1	12640	146
1	12863	146
1	13060	146
1	13748	146
1	13885	146
1	14121	146
1	14268	146
1	14411	146
1	14577	146
1	14818	146
1	15015	146
1	15198	146
1	15276	146
1	15468	146
1	15758	146
1	15900	146
1	16113	146
1	16305	146
1	16530	146
1	16799	146
1	16899	146
1	17125	146
1	17340	146
1	17576	146
1	17775	146
1	18175	146
1	18357	146
1	18505	146
1	18767	146
1	18884	146
1	19093	146
1	19220	146
1	19450	146
1	19653	146
1	19732	146
1	20094	146
1	20262	146
1	20397	146
1	20544	146
1	20916	146
1	21162	146
1	21281	146
1	21432	146
1	21543	146
1	21747	146
1	22226	146
1	22313	146
1	22638	146
1	22784	146
1	22982	146
1	23098	146
1	23378	146
1	23589	146
1	23748	146
1	23938	146
1	24095	146
1	24216	146
1	24334	146
1	24776	146
1	24934	146
1	25103	146
1	25219	146
1	25377	146
1	25635	146
1	25861	146
1	26027	146
1	26238	146
1	26447	146
1	26688	146
1	26888	146
1	27013	146
1	27186	146
1	27451	146
1	27754	146
1	27902	146
1	28056	146
1	28228	146
1	28463	146
1	28555	146
1	28839	146
1	28943	146
1	29111	146
1	29419	146
1	29593	146
1	29695	146
1	29781	146
1	30275	146
1	30495	146
1	30712	146
1	30944	146
1	31164	146
1	31318	146
1	31502	146
1	31631	146
1	32003	146
1	32362	146
1	32836	146
1	32995	146
1	33090	146
1	33276	146
1	33375	146
1	33500	146
1	33616	146
1	33716	146
1	33850	146
1	33927	146
1	34036	146
1	34342	146
1	34473	146
1	34768	146
1	35026	146
1	35185	146
1	35266	146
1	35499	146
1	35621	146
1	35742	146
1	36032	146
1	36183	146
1	36333	146
1	36448	146
1	36571	146
1	36701	146
1	36855	146
1	37113	146
1	37328	146
1	37474	146
1	37620	146
1	37819	146
1	38054	146
1	38257	146
1	38379	146
1	38588	146
1	38759	146
1	38933	146
1	39077	146
1	39303	146
1	39496	146
1	39637	146
1	39801	146
1	40008	146
1	40129	146
1	40346	146
1	40595	146
1	40708	146
1	40909	146
1	41013	146
1	41231	146
1	41354	146
1	41537	146
1	41667	146
1	42044	146
1	42243	146
1	42346	146
1	42626	146
1	42859	146
1	42993	146
1	43211	146
1	43423	146
1	43559	146
1	43672	146
1	44002	146
1	44319	146
1	44435	146
1	44572	146
1	44669	146
1	44963	146
1	45164	146
1	45318	146
1	45562	146
1	45838	146
1	46047	146
1	46363	146
1	46515	146
1	46685	146
1	46819	146
1	47365	146
1	47936	146
1	48207	146
1	48533	146
1	48726	146
1	48836	146
1	49016	146
1	49161	146
1	49276	146
1	49469	146
1	49762	146
1	49970	146
1	50226	146
1	50308	146
1	50401	146
1	50590	146
1	50770	146
1	50932	146
1	51223	146
1	51515	146
1	51624	146
1	51856	146
1	51986	146
1	52114	146
1	52211	146
1	52379	146
1	52514	146
1	52743	146
1	52884	146
1	53119	146
1	53287	146
1	53427	146
1	53525	146
1	53666	146
1	53951	146
1	54088	146
1	54232	146
1	54414	146
1	54488	146
1	54723	146
1	54880	146
1	55131	146
1	55282	146
1	55620	146
1	55847	146
1	56094	146
1	56279	146
1	56701	146
1	56897	146
1	57184	146
1	57403	146
1	57513	146
1	57643	146
1	57811	146
1	57981	146
1	58123	146
1	58332	146
1	58653	146
1	58874	146
1	58994	146
1	59086	146
1	59363	146
1	59518	146
1	59745	146
1	59998	146
1	60277	146
1	60491	146
1	60666	146
1	60793	146
1	60919	146
1	61077	146
1	61220	146
1	61373	146
1	61666	146
1	61784	146
1	62047	146
1	62181	146
1	62280	146
1	62615	146
1	62917	146
1	63073	146
1	63220	146
1	63388	146
1	63544	146
1	63691	146
1	63792	146
1	64098	146
1	64179	146
1	64390	146
1	64531	146
1	64705	146
1	64816	146
1	64958	146
1	65069	146
1	65378	146
1	65503	146
1	65635	146
1	65844	146
1	65957	146
1	66116	146
1	66330	146
1	66499	146
1	66612	146
1	66780	146
1	66995	146
1	67169	146
1	67346	146
1	67585	146
1	67727	146
1	67834	146
1	67998	146
1	68361	146
1	68452	146
1	68591	146
1	68730	146
1	68914	146
1	69149	146
1	69354	146
1	69481	146
1	69576	146
1	69699	146
1	69898	146
1	70078	146
1	70272	146
1	70418	146
1	70678	146
1	70792	146
1	70957	146
1	71064	146
1	71257	146
1	71546	146
1	71679	146
1	71814	146
1	72060	146
1	72144	146
1	72396	146
1	72500	146
1	72595	146
1	72727	146
1	72848	146
1	73026	146
1	73198	146
1	73391	146
1	73572	146
1	73769	146
1	74000	146
1	74241	146
1	74593	146
1	74711	146
1	74936	146
1	75145	146
1	75459	146
1	75633	146
1	75814	146
1	76081	146
1	76224	146
1	76470	146
1	76681	146
1	76948	146
1	77056	146
1	77242	146
1	77416	146
1	77558	146
1	77711	146
1	77834	146
1	77925	146
1	78039	146
1	78143	146
1	78274	146
1	78495	146
1	78575	146
1	78779	146
1	78939	146
1	79194	146
1	79278	146
1	79563	146
1	79760	146
1	80031	146
1	80105	146
1	80274	146
1	80741	146
1	80902	146
1	81211	146
1	81669	146
1	81876	146
1	82096	146
1	82187	146
1	82329	146
1	82500	146
1	82635	146
1	82863	146
1	83169	146
1	83367	146
1	83552	146
1	83750	146
1	83973	146
1	84083	146
1	84210	146
1	84370	146
1	84575	146
1	84792	146
1	84918	146
1	85080	146
1	85327	146
1	85469	146
1	85563	146
1	85779	146
1	85942	146
1	86134	146
1	86254	146
1	86447	146
1	86661	146
1	86813	146
1	87056	146
1	87252	146
1	87505	146
1	87664	146
1	87925	146
1	88196	146
1	88365	146
1	88583	146
1	88755	146
1	88879	146
1	89006	146
1	89178	146
1	89256	146
1	89420	146
1	89563	146
1	89770	146
1	90010	146
1	90238	146
1	90433	146
1	90669	146
1	90791	146
1	90954	146
1	91116	146
1	91256	146
1	91390	146
1	91545	146
1	91716	146
1	91928	146
1	92029	146
1	92479	146
1	92553	146
1	92723	146
1	92981	146
1	93110	146
1	93251	146
1	93483	146
1	93755	146
1	93876	146
1	94330	146
1	94534	146
1	94879	146
1	95098	146
1	95458	146
1	95584	146
1	95681	146
1	95812	146
1	95962	146
1	96117	146
1	96241	146
1	96521	146
1	96924	146
1	97135	146
1	97409	146
1	97631	146
1	97802	146
1	98006	146
1	98356	146
1	98514	146
1	98697	146
1	98865	146
1	98972	146
1	99067	146
1	99276	146
1	99463	146
1	99736	146
1	99907	146
1	100072	146
1	100362	146
1	100441	146
1	100656	146
1	100860	146
1	100981	146
1	101103	146
1	101273	146
1	101534	146
1	101740	146
1	101916	146
1	102160	146
1	102284	146
1	102637	146
1	102721	146
1	102978	146
1	103140	146
1	103442	146
1	103567	146
1	103723	146
1	104149	146
1	104253	146
1	104541	146
1	104719	146
1	105075	146
1	105308	146
1	105428	146
1	105636	146
1	105890	146
1	106032	146
1	106234	146
1	106367	146
1	106668	146
1	106858	146
1	107137	146
1	107258	146
1	107620	146
1	107790	146
1	108224	146
1	108474	146
1	108647	146
1	108915	146
1	109202	146
1	109382	146
1	109595	146
1	109822	146
1	110020	146
1	110356	146
1	110482	146
1	110640	146
1	110744	146
1	111052	146
1	111182	146
1	111341	146
1	111528	146
1	111706	146
1	111872	146
1	112025	146
1	112241	146
1	112414	146
1	112773	146
1	112888	146
1	113102	146
1	113328	146
1	113611	146
1	113839	146
1	114180	146
1	114636	146
1	114945	146
1	115167	146
1	115378	146
1	115485	146
1	115722	146
1	115839	146
1	115996	146
1	116160	146
1	116316	146
1	116551	146
1	116702	146
1	116851	146
1	117035	146
1	117238	146
1	117341	146
1	117569	146
1	117782	146
1	117937	146
1	118170	146
1	118333	146
1	118439	146
1	118615	146
1	118766	146
1	118911	146
1	119062	146
1	119258	146
1	119593	146
1	119788	146
1	119934	146
1	120111	146
1	120256	146
1	120374	146
1	120559	146
1	120712	146
1	120869	146
1	121147	146
1	121240	146
1	121487	146
1	121722	146
1	121829	146
1	121992	146
1	122201	146
1	122369	146
1	122507	146
1	122616	146
1	122692	146
1	122793	146
1	123071	146
1	123205	146
1	123355	146
1	123542	146
1	123690	146
1	123912	146
1	124096	146
1	124234	146
1	124639	146
1	124752	146
1	124902	146
1	125064	146
1	125288	146
1	125481	146
1	125606	146
1	125794	146
1	125936	146
1	126053	146
1	126279	146
1	126493	146
1	126636	146
1	126798	146
1	126956	146
1	127319	146
1	127757	146
1	127886	146
1	128006	146
1	128147	146
1	128336	146
1	128590	146
1	128736	146
1	128947	146
