Chr	Center	Size
1	171	146
1	395	146
1	626	146
1	896	146
1	1209	146
1	1284	146
1	1473	146
1	1771	146
1	2001	146
1	2109	146
1	2255	146
1	2397	146
1	2730	146
1	3254	146
1	3527	146
1	3881	146
1	4035	146
1	4244	146
1	4437	146
1	4661	146
1	4857	146
1	5187	146
1	5377	146
1	5451	146
1	5549	146
1	5773	146
1	6015	146
1	6208	146
1	6474	146
1	6656	146
1	6816	146
1	6916	146
1	7025	146
1	7100	146
1	7324	146
1	7405	146
1	7597	146
1	7759	146
1	7904	146
1	8059	146
1	8343	146
1	8519	146
1	8636	146
1	8798	146
1	8940	146
1	9047	146
1	9242	146
1	9531	146
1	9609	146
1	9970	146
1	10359	146
1	10472	146
1	10586	146
1	10766	146
1	10911	146
1	11128	146
1	11268	146
1	11437	146
1	11643	146
1	11851	146
1	12031	146
1	12226	146
1	12541	146
1	12644	146
1	12871	146
1	13127	146
1	13769	146
1	13884	146
1	14176	146
1	14268	146
1	14392	146
1	14582	146
1	14799	146
1	14996	146
1	15144	146
1	15321	146
1	15445	146
1	15758	146
1	15941	146
1	16123	146
1	16324	146
1	16494	146
1	16852	146
1	16927	146
1	17138	146
1	17331	146
1	17549	146
1	17777	146
1	18072	146
1	18213	146
1	18365	146
1	18675	146
1	18763	146
1	18873	146
1	19078	146
1	19263	146
1	19468	146
1	19651	146
1	19736	146
1	20043	146
1	20119	146
1	20223	146
1	20408	146
1	20567	146
1	20913	146
1	21056	146
1	21241	146
1	21397	146
1	21543	146
1	21751	146
1	22218	146
1	22330	146
1	22653	146
1	22812	146
1	22925	146
1	23172	146
1	23296	146
1	23425	146
1	23691	146
1	23770	146
1	23959	146
1	24107	146
1	24186	146
1	24369	146
1	24737	146
1	24944	146
1	25131	146
1	25253	146
1	25350	146
1	25567	146
1	25924	146
1	26063	146
1	26237	146
1	26412	146
1	26654	146
1	26853	146
1	26973	146
1	27047	146
1	27223	146
1	27458	146
1	27726	146
1	27915	146
1	28087	146
1	28245	146
1	28447	146
1	28882	146
1	29071	146
1	29172	146
1	29287	146
1	29389	146
1	29574	146
1	29687	146
1	29825	146
1	30320	146
1	30468	146
1	30704	146
1	30963	146
1	31199	146
1	31288	146
1	31522	146
1	31670	146
1	31990	146
1	32397	146
1	32746	146
1	32881	146
1	32983	146
1	33092	146
1	33357	146
1	33461	146
1	33571	146
1	33749	146
1	33848	146
1	34011	146
1	34118	146
1	34312	146
1	34518	146
1	34731	146
1	35033	146
1	35203	146
1	35354	146
1	35457	146
1	35610	146
1	35706	146
1	36021	146
1	36183	146
1	36371	146
1	36515	146
1	36603	146
1	36849	146
1	37170	146
1	37299	146
1	37476	146
1	37636	146
1	37822	146
1	38088	146
1	38334	146
1	38412	146
1	38599	146
1	38720	146
1	38931	146
1	39049	146
