Chr	Center	Size
1	199	146
1	642	146
1	806	146
1	933	146
1	1290	146
1	1459	146
1	1984	146
1	2276	146
1	2402	146
1	2508	146
1	2676	146
1	3218	146
1	3523	146
1	3732	146
1	3858	146
1	4034	146
1	4220	146
1	4464	146
1	4648	146
1	4820	146
1	5342	146
1	5462	146
1	5556	146
1	5729	146
1	5957	146
1	6270	146
1	6787	146
1	6923	146
1	7037	146
1	7315	146
1	7403	146
1	7482	146
1	7782	146
1	7924	146
1	8080	146
1	8674	146
1	8804	146
1	8940	146
1	9034	146
1	9482	146
1	9600	146
1	9716	146
1	10003	146
1	10341	146
1	10499	146
1	10669	146
1	10973	146
1	11130	146
1	11293	146
1	11843	146
1	12070	146
1	12261	146
1	12526	146
1	12668	146
1	12776	146
1	12866	146
1	13016	146
1	13769	146
1	13901	146
1	14117	146
1	14296	146
1	14403	146
1	14553	146
1	14827	146
1	15005	146
1	15275	146
1	15484	146
1	15742	146
1	16073	146
1	16243	146
1	16550	146
1	16827	146
1	16908	146
1	17126	146
1	17324	146
1	17523	146
1	17770	146
1	18110	146
1	18198	146
1	18341	146
1	18565	146
1	18691	146
1	18894	146
1	19282	146
1	19676	146
1	19779	146
1	20125	146
1	20239	146
1	20375	146
1	20542	146
1	21167	146
1	21282	146
1	21404	146
1	21529	146
1	22214	146
1	22398	146
1	22780	146
1	22948	146
1	23292	146
1	23373	146
1	23484	146
1	23744	146
1	24060	146
1	24214	146
1	24778	146
1	24966	146
1	25120	146
1	25236	146
1	25368	146
1	25938	146
1	26037	146
1	26210	146
1	26460	146
1	26655	146
1	26818	146
1	27482	146
1	27743	146
1	27881	146
1	28036	146
1	28246	146
1	28389	146
1	28500	146
1	28831	146
1	28933	146
1	29112	146
1	29210	146
1	29378	146
1	29519	146
1	29628	146
1	29826	146
1	30312	146
1	30507	146
1	30663	146
1	30960	146
1	31333	146
1	31553	146
1	31658	146
1	31989	146
1	32443	146
1	32866	146
1	33064	146
1	33278	146
1	33651	146
1	33731	146
1	33854	146
1	33992	146
1	34315	146
1	34524	146
1	34766	146
1	35065	146
1	35185	146
1	35264	146
1	35463	146
1	35723	146
1	36003	146
1	36139	146
1	36421	146
1	36544	146
1	36729	146
1	36848	146
1	37298	146
1	37430	146
1	37643	146
1	38046	146
1	38230	146
1	38620	146
1	38759	146
1	38943	146
1	39108	146
1	39276	146
1	39621	146
1	40002	146
1	40130	146
1	40343	146
1	40604	146
1	40686	146
1	41103	146
1	41248	146
1	41384	146
1	41723	146
1	42182	146
1	42345	146
1	42523	146
1	42647	146
1	42892	146
1	43030	146
1	43210	146
1	43410	146
1	43576	146
1	43703	146
1	44003	146
1	44233	146
1	44308	146
1	44418	146
1	44684	146
1	45343	146
1	45586	146
1	45841	146
1	46097	146
1	46489	146
1	46678	146
1	46817	146
1	47364	146
1	48033	146
1	48197	146
1	48453	146
1	48680	146
1	49004	146
1	49210	146
1	49734	146
1	50223	146
1	50401	146
1	50621	146
1	50703	146
1	50869	146
1	50952	146
1	51238	146
1	51537	146
1	51614	146
1	51838	146
1	51983	146
1	52198	146
1	52348	146
1	52504	146
1	52746	146
1	52895	146
1	53125	146
1	53455	146
1	53671	146
1	54274	146
1	54420	146
1	54689	146
1	54899	146
1	55121	146
1	55292	146
1	55847	146
1	56121	146
1	56279	146
1	56614	146
1	56693	146
1	56885	146
1	57212	146
1	57384	146
1	57508	146
1	57843	146
1	57988	146
1	58126	146
1	58341	146
1	58656	146
1	58843	146
1	58990	146
1	59106	146
1	59336	146
1	59554	146
1	59786	146
1	60042	146
1	60296	146
1	60455	146
1	61082	146
1	61369	146
1	61668	146
1	62038	146
1	62140	146
1	62284	146
1	62607	146
1	63069	146
1	63202	146
1	63417	146
1	63573	146
1	63733	146
1	63836	146
1	64118	146
1	64192	146
1	64342	146
1	64534	146
1	64766	146
1	64938	146
1	65118	146
1	65544	146
1	65827	146
1	65967	146
1	66126	146
