Chr	Center	Size
1	167	146
1	405	146
1	649	146
1	875	146
1	1244	146
1	1455	146
1	1785	146
1	2001	146
1	2090	146
1	2226	146
1	2425	146
1	2541	146
1	2669	146
1	2759	146
1	3259	146
1	3516	146
1	3738	146
1	3871	146
1	4023	146
1	4202	146
1	4436	146
1	4678	146
1	4857	146
1	5183	146
1	5342	146
1	5452	146
1	5604	146
1	5756	146
1	5979	146
1	6175	146
1	6279	146
1	6473	146
1	6593	146
1	6789	146
1	6936	146
1	7085	146
1	7310	146
1	7460	146
1	7595	146
1	7756	146
1	7942	146
1	8067	146
1	8348	146
1	8505	146
1	8656	146
1	8786	146
1	8947	146
1	9051	146
1	9256	146
1	9509	146
1	9596	146
1	9708	146
1	10022	146
1	10352	146
1	10472	146
1	10611	146
1	10798	146
1	10955	146
1	11120	146
1	11258	146
1	11409	146
1	11653	146
1	11816	146
1	12040	146
1	12217	146
1	12499	146
1	12665	146
1	12866	146
1	13085	146
1	13760	146
1	13892	146
1	14117	146
1	14262	146
1	14416	146
1	14584	146
1	14807	146
1	15015	146
1	15176	146
1	15296	146
1	15461	146
1	15732	146
1	15939	146
1	16103	146
1	16293	146
1	16532	146
1	16771	146
1	16909	146
1	17131	146
1	17324	146
1	17546	146
1	17780	146
1	18066	146
1	18196	146
1	18352	146
1	18619	146
1	18745	146
1	18864	146
1	19082	146
1	19230	146
1	19473	146
1	19658	146
1	20007	146
1	20161	146
1	20248	146
1	20384	146
1	20519	146
1	20899	146
1	21059	146
1	21162	146
1	21284	146
1	21405	146
1	21567	146
1	21746	146
1	22203	146
1	22324	146
1	22642	146
1	22802	146
1	22956	146
1	23146	146
1	23299	146
1	23420	146
1	23622	146
1	23744	146
1	23961	146
1	24097	146
1	24220	146
1	24353	146
1	24769	146
1	24930	146
1	25109	146
1	25218	146
1	25362	146
1	25610	146
1	25868	146
1	25969	146
1	26064	146
1	26233	146
1	26456	146
1	26667	146
1	26849	146
1	27007	146
1	27200	146
1	27430	146
1	27762	146
1	27910	146
1	28082	146
1	28268	146
1	28406	146
1	28511	146
1	28850	146
1	29002	146
1	29094	146
1	29206	146
1	29309	146
1	29426	146
1	29566	146
1	29699	146
1	29804	146
1	30324	146
1	30478	146
