Chr	Center	Size
1	196	146
1	410	146
1	652	146
1	893	146
1	1270	146
1	1447	146
1	1760	146
1	1968	146
1	2084	146
1	2243	146
1	2397	146
1	2524	146
1	2664	146
1	2773	146
1	3229	146
1	3518	146
1	3738	146
1	3871	146
1	4029	146
1	4226	146
1	4460	146
1	4693	146
1	4846	146
1	5160	146
1	5329	146
1	5446	146
1	5581	146
1	5756	146
1	5994	146
1	6162	146
1	6293	146
1	6477	146
1	6626	146
1	6792	146
1	6936	146
1	7072	146
1	7331	146
1	7430	146
1	7596	146
1	7754	146
1	7925	146
1	8067	146
1	8339	146
1	8514	146
1	8625	146
1	8795	146
1	8941	146
1	9056	146
1	9258	146
1	9483	146
1	9598	146
1	9702	146
1	10011	146
1	10344	146
1	10483	146
1	10619	146
1	10805	146
1	10969	146
1	11136	146
1	11284	146
1	11410	146
1	11640	146
1	11840	146
1	12047	146
1	12231	146
1	12522	146
1	12654	146
1	12859	146
1	13066	146
1	13752	146
1	13903	146
1	14132	146
1	14268	146
1	14426	146
1	14582	146
1	14805	146
1	15022	146
1	15177	146
1	15307	146
1	15476	146
1	15755	146
1	15911	146
1	16104	146
1	16304	146
1	16531	146
1	16783	146
1	16917	146
1	17111	146
1	17341	146
1	17558	146
1	17783	146
1	18090	146
1	18208	146
1	18360	146
1	18523	146
1	18649	146
1	18736	146
1	18875	146
1	19078	146
1	19244	146
1	19477	146
1	19646	146
1	19769	146
1	20008	146
1	20141	146
1	20256	146
1	20398	146
1	20556	146
1	20887	146
1	21047	146
1	21147	146
1	21253	146
1	21403	146
1	21566	146
1	21756	146
1	22216	146
1	22344	146
1	22636	146
1	22804	146
1	22921	146
1	23151	146
1	23327	146
1	23420	146
1	23623	146
1	23723	146
1	23949	146
1	24097	146
1	24209	146
1	24353	146
1	24763	146
1	24955	146
1	25103	146
1	25225	146
1	25374	146
1	25600	146
1	25873	146
1	25985	146
1	26088	146
1	26221	146
1	26443	146
1	26684	146
1	26854	146
1	27004	146
1	27203	146
1	27448	146
1	27762	146
1	27904	146
1	28078	146
1	28251	146
1	28424	146
1	28543	146
1	28856	146
1	28973	146
1	29067	146
1	29201	146
1	29328	146
1	29412	146
1	29575	146
1	29706	146
1	29817	146
1	30305	146
1	30498	146
1	30686	146
1	30964	146
1	31176	146
1	31305	146
1	31518	146
1	31649	146
1	31991	146
1	32382	146
1	32475	146
1	32835	146
1	32995	146
1	33114	146
1	33264	146
1	33364	146
1	33490	146
1	33610	146
1	33714	146
1	33873	146
1	33998	146
1	34102	146
1	34310	146
1	34469	146
1	34584	146
1	34759	146
1	35031	146
1	35197	146
1	35304	146
1	35478	146
1	35609	146
1	35740	146
1	36003	146
1	36148	146
1	36335	146
1	36460	146
1	36571	146
1	36695	146
1	36861	146
1	37138	146
1	37295	146
1	37461	146
1	37642	146
1	37844	146
1	38062	146
1	38263	146
1	38362	146
1	38596	146
1	38740	146
1	38929	146
1	39087	146
1	39307	146
1	39504	146
1	39642	146
1	39785	146
1	39992	146
1	40134	146
1	40328	146
1	40550	146
1	40690	146
1	40898	146
1	41030	146
1	41254	146
1	41385	146
1	41526	146
1	41696	146
1	42031	146
1	42234	146
1	42373	146
1	42559	146
1	42664	146
1	42902	146
1	43005	146
1	43250	146
1	43417	146
1	43569	146
1	43676	146
1	43982	146
1	44190	146
1	44304	146
1	44404	146
1	44546	146
1	44657	146
1	44964	146
1	45204	146
1	45344	146
1	45572	146
