Chr	Center	Size
1	193	146
1	395	146
1	670	146
1	886	146
1	1250	146
1	1463	146
1	1775	146
1	1999	146
1	2089	146
1	2245	146
1	2418	146
1	2523	146
1	2663	146
1	2780	146
1	3229	146
1	3516	146
1	3733	146
1	3875	146
1	4020	146
1	4227	146
1	4453	146
1	4677	146
1	4859	146
1	5166	146
1	5333	146
1	5473	146
1	5583	146
1	5757	146
1	5996	146
1	6164	146
1	6290	146
1	6463	146
1	6607	146
1	6790	146
1	6927	146
1	7061	146
1	7312	146
1	7428	146
1	7599	146
1	7763	146
1	7934	146
1	8073	146
1	8322	146
1	8534	146
1	8633	146
1	8792	146
1	8936	146
1	9042	146
1	9243	146
1	9499	146
1	9607	146
1	9708	146
1	9990	146
1	10352	146
1	10481	146
1	10623	146
1	10804	146
1	10966	146
1	11145	146
1	11275	146
1	11420	146
1	11639	146
1	11835	146
1	12043	146
1	12252	146
1	12512	146
1	12655	146
1	12852	146
1	13074	146
1	13764	146
1	13894	146
1	14130	146
1	14267	146
1	14416	146
1	14574	146
1	14812	146
1	15008	146
1	15170	146
1	15304	146
1	15469	146
1	15746	146
1	15933	146
1	16109	146
1	16289	146
1	16530	146
1	16783	146
1	16902	146
1	17108	146
1	17333	146
1	17546	146
1	17780	146
1	18087	146
1	18190	146
1	18367	146
1	18513	146
1	18649	146
1	18764	146
1	18890	146
1	19060	146
1	19233	146
1	19478	146
1	19649	146
1	19753	146
1	20008	146
1	20128	146
1	20244	146
1	20378	146
1	20566	146
1	20912	146
1	21041	146
1	21163	146
1	21266	146
1	21403	146
1	21554	146
1	21757	146
1	22207	146
1	22324	146
1	22624	146
1	22796	146
1	22937	146
1	23129	146
1	23310	146
1	23437	146
1	23613	146
1	23725	146
1	23966	146
1	24100	146
1	24218	146
1	24354	146
1	24767	146
1	24944	146
1	25108	146
1	25229	146
1	25365	146
1	25608	146
1	25871	146
1	25989	146
1	26090	146
1	26231	146
1	26453	146
1	26676	146
1	26853	146
1	27006	146
1	27190	146
1	27456	146
1	27764	146
1	27895	146
1	28075	146
1	28249	146
1	28422	146
1	28533	146
1	28849	146
1	28975	146
1	29074	146
1	29192	146
1	29323	146
1	29430	146
1	29563	146
1	29696	146
1	29823	146
1	30310	146
1	30509	146
1	30688	146
1	30962	146
1	31177	146
1	31320	146
1	31525	146
1	31638	146
1	31993	146
1	32368	146
1	32471	146
1	32849	146
1	32983	146
1	33100	146
1	33270	146
1	33369	146
1	33499	146
1	33618	146
1	33727	146
1	33870	146
1	34017	146
1	34106	146
1	34307	146
1	34468	146
1	34588	146
1	34767	146
1	35033	146
1	35186	146
1	35300	146
1	35473	146
1	35632	146
1	35734	146
1	36022	146
1	36162	146
1	36319	146
1	36459	146
1	36559	146
1	36702	146
1	36843	146
1	37141	146
1	37310	146
1	37457	146
1	37638	146
1	37853	146
1	38078	146
1	38261	146
1	38375	146
1	38592	146
1	38751	146
1	38920	146
1	39088	146
1	39299	146
1	39507	146
1	39641	146
1	39766	146
1	40000	146
1	40130	146
1	40318	146
1	40557	146
1	40682	146
1	40910	146
1	41046	146
1	41235	146
1	41377	146
1	41519	146
1	41697	146
1	42022	146
1	42241	146
1	42376	146
1	42551	146
1	42643	146
1	42886	146
1	43015	146
1	43250	146
1	43441	146
1	43556	146
1	43703	146
1	43987	146
1	44203	146
1	44318	146
1	44404	146
1	44545	146
1	44675	146
1	44948	146
1	45220	146
1	45331	146
1	45568	146
1	45852	146
1	46056	146
1	46361	146
1	46516	146
1	46670	146
1	46828	146
1	47369	146
1	47915	146
1	48034	146
1	48199	146
1	48455	146
1	48569	146
1	48696	146
1	48849	146
1	49021	146
1	49171	146
1	49296	146
1	49491	146
1	49742	146
1	49955	146
1	50212	146
1	50311	146
1	50424	146
1	50633	146
1	50743	146
1	50853	146
1	50958	146
1	51235	146
1	51497	146
1	51626	146
1	51837	146
1	51997	146
1	52092	146
1	52199	146
1	52367	146
1	52493	146
1	52752	146
1	52867	146
1	53123	146
1	53289	146
1	53418	146
1	53532	146
1	53676	146
1	53931	146
1	54120	146
1	54266	146
1	54456	146
1	54720	146
1	54887	146
1	55137	146
1	55289	146
1	55408	146
1	55611	146
1	55824	146
