Chr	Center	Size
1	155	146
1	234	146
1	399	146
1	631	146
1	874	146
1	1210	146
1	1485	146
1	1758	146
1	2084	146
1	2250	146
1	2441	146
1	2544	146
1	2664	146
1	3247	146
1	3525	146
1	3886	146
1	4037	146
1	4196	146
1	4442	146
1	4696	146
1	4832	146
1	5192	146
1	5361	146
1	5515	146
1	5745	146
1	6025	146
1	6221	146
1	6492	146
1	6654	146
1	6834	146
1	7077	146
1	7319	146
1	7549	146
1	7755	146
1	7931	146
1	8085	146
1	8354	146
1	8542	146
1	8636	146
1	8800	146
1	8911	146
1	9015	146
1	9125	146
1	9247	146
1	9516	146
1	9606	146
1	9683	146
1	10019	146
1	10344	146
1	10483	146
1	10593	146
1	10765	146
1	10950	146
1	11134	146
1	11300	146
1	11430	146
1	11655	146
1	11746	146
1	11849	146
1	12042	146
1	12246	146
1	12421	146
1	12547	146
1	12887	146
1	13022	146
1	13100	146
1	13763	146
1	13923	146
1	14104	146
1	14256	146
1	14455	146
1	14553	146
1	14826	146
1	15024	146
1	15161	146
1	15334	146
1	15453	146
1	15726	146
1	15916	146
1	16110	146
1	16286	146
1	16550	146
1	16776	146
1	16882	146
1	17160	146
1	17355	146
1	17547	146
1	17649	146
1	17794	146
1	18073	146
1	18199	146
1	18341	146
1	18558	146
1	18698	146
1	18851	146
1	19061	146
1	19225	146
1	19444	146
1	19633	146
1	19717	146
1	20039	146
1	20137	146
1	20283	146
1	20399	146
1	20510	146
1	20949	146
1	21103	146
1	21300	146
1	21400	146
1	21488	146
1	21765	146
1	22238	146
1	22335	146
1	22617	146
1	22767	146
1	22923	146
1	23077	146
1	23166	146
1	23314	146
1	23388	146
1	23656	146
1	23945	146
1	24091	146
1	24227	146
1	24393	146
1	24759	146
1	24960	146
1	25110	146
1	25196	146
1	25401	146
1	25592	146
1	25926	146
1	26056	146
1	26241	146
1	26486	146
1	26596	146
1	26676	146
1	26888	146
1	27011	146
1	27178	146
1	27404	146
1	27485	146
1	27768	146
1	27885	146
1	28064	146
1	28252	146
1	28327	146
1	28525	146
1	28965	146
1	29172	146
1	29289	146
1	29366	146
1	29561	146
1	29675	146
1	29792	146
1	30318	146
1	30528	146
1	30723	146
1	30862	146
1	30938	146
1	31209	146
1	31290	146
1	31550	146
1	31657	146
1	32018	146
1	32361	146
1	32444	146
1	32835	146
1	33059	146
1	33378	146
1	33540	146
1	33712	146
1	33843	146
1	34063	146
1	34287	146
1	34382	146
1	34580	146
1	34786	146
1	35068	146
1	35250	146
1	35445	146
1	35520	146
1	35722	146
1	36008	146
1	36147	146
1	36316	146
1	36416	146
1	36495	146
1	36706	146
1	36850	146
1	37139	146
1	37270	146
1	37444	146
1	37633	146
1	37858	146
1	38000	146
1	38093	146
1	38226	146
1	38323	146
1	38576	146
1	38693	146
1	38944	146
