Chr	Center	Size
1	170	146
1	406	146
1	627	146
1	860	146
1	1251	146
1	1448	146
1	1771	146
1	1983	146
1	2080	146
1	2233	146
1	2394	146
1	2496	146
1	2634	146
1	2745	146
1	3244	146
1	3517	146
1	3756	146
1	3884	146
1	4026	146
1	4218	146
1	4455	146
1	4660	146
1	4833	146
1	5184	146
1	5328	146
1	5479	146
1	5565	146
1	5753	146
1	6013	146
1	6178	146
1	6286	146
1	6478	146
1	6636	146
1	6799	146
1	6973	146
1	7068	146
1	7302	146
1	7438	146
1	7598	146
1	7753	146
1	7947	146
1	8058	146
1	8310	146
1	8526	146
1	8621	146
1	8791	146
1	8944	146
1	9026	146
1	9240	146
1	9473	146
1	9600	146
1	9726	146
1	10034	146
1	10336	146
1	10487	146
1	10616	146
1	10785	146
1	10961	146
1	11112	146
1	11250	146
1	11444	146
1	11651	146
1	11827	146
1	12036	146
1	12242	146
1	12521	146
1	12684	146
1	12864	146
1	13065	146
1	13747	146
1	13919	146
1	14119	146
1	14279	146
1	14429	146
1	14572	146
1	14805	146
1	15039	146
1	15170	146
1	15295	146
1	15484	146
1	15745	146
1	15884	146
1	16110	146
1	16300	146
1	16558	146
1	16751	146
1	16903	146
1	17132	146
1	17318	146
1	17542	146
1	17787	146
1	18077	146
1	18215	146
1	18365	146
1	18527	146
1	18678	146
1	18883	146
1	19059	146
1	19238	146
1	19456	146
1	19647	146
1	19784	146
1	19973	146
1	20133	146
1	20242	146
1	20402	146
1	20578	146
1	20896	146
1	21070	146
1	21197	146
1	21391	146
1	21536	146
1	21763	146
1	22180	146
1	22372	146
1	22631	146
1	22805	146
1	22930	146
1	23140	146
1	23336	146
1	23446	146
1	23727	146
1	23943	146
1	24089	146
1	24232	146
1	24373	146
1	24770	146
1	24924	146
1	25064	146
1	25228	146
1	25368	146
1	25605	146
1	25872	146
1	25968	146
1	26130	146
1	26221	146
1	26439	146
1	26695	146
1	26846	146
1	27035	146
1	27187	146
1	27411	146
1	27766	146
1	27929	146
1	28074	146
1	28260	146
1	28470	146
1	28863	146
1	28964	146
1	29081	146
1	29202	146
1	29297	146
1	29425	146
1	29547	146
1	29698	146
1	30296	146
1	30507	146
1	30724	146
1	30957	146
1	31187	146
1	31328	146
1	31598	146
1	31986	146
1	32368	146
1	32480	146
1	32843	146
1	33014	146
1	33133	146
1	33272	146
1	33461	146
1	33614	146
1	33702	146
1	33876	146
1	34032	146
1	34123	146
1	34336	146
1	34567	146
1	34782	146
1	35037	146
1	35175	146
1	35314	146
1	35473	146
1	35614	146
1	35735	146
1	36011	146
1	36179	146
1	36321	146
1	36432	146
1	36557	146
1	36697	146
1	36854	146
1	37143	146
1	37319	146
1	37463	146
1	37622	146
1	37838	146
1	38050	146
1	38271	146
1	38352	146
1	38591	146
1	38743	146
1	38920	146
1	39061	146
1	39291	146
1	39491	146
1	39651	146
1	39807	146
1	40034	146
1	40140	146
1	40339	146
1	40569	146
1	40694	146
1	40884	146
1	41030	146
1	41218	146
1	41293	146
1	41392	146
1	41516	146
1	41674	146
1	42043	146
1	42256	146
1	42396	146
1	42660	146
1	42878	146
1	43021	146
1	43243	146
1	43432	146
1	43583	146
1	43697	146
1	44006	146
1	44280	146
1	44415	146
1	44544	146
1	44668	146
1	44941	146
1	45237	146
1	45326	146
1	45572	146
1	45833	146
1	46066	146
1	46358	146
1	46518	146
1	46670	146
1	46813	146
1	47393	146
1	47918	146
1	48040	146
1	48197	146
1	48426	146
1	48574	146
1	48694	146
1	48853	146
1	49019	146
1	49169	146
1	49516	146
1	49722	146
1	49953	146
1	50232	146
1	50312	146
1	50428	146
1	50640	146
