Chr	Center	Size
1	168	146
1	433	146
1	862	146
1	1221	146
1	1793	146
1	2065	146
1	2372	146
1	2525	146
1	2731	146
1	3258	146
1	3511	146
1	3767	146
1	3873	146
1	4033	146
1	4254	146
1	4863	146
1	5126	146
1	5345	146
1	5457	146
1	5537	146
1	5611	146
1	5737	146
1	5978	146
1	6132	146
1	6274	146
1	6435	146
1	6624	146
1	6841	146
1	6944	146
1	7083	146
1	7291	146
1	7392	146
1	7573	146
1	7762	146
1	7967	146
1	8087	146
1	8623	146
1	8830	146
1	9001	146
1	9494	146
1	9597	146
1	9695	146
1	9986	146
1	10535	146
1	10619	146
1	10812	146
1	11054	146
1	11160	146
1	11274	146
1	11418	146
1	11659	146
1	11824	146
1	12076	146
1	12297	146
1	12507	146
1	12669	146
1	13094	146
1	13794	146
1	14135	146
1	14448	146
1	14582	146
1	14804	146
1	15266	146
1	15426	146
1	15687	146
1	15919	146
1	16153	146
1	16269	146
1	16533	146
1	16780	146
1	16955	146
1	17383	146
1	17544	146
1	18235	146
1	18395	146
1	18559	146
1	18712	146
1	18875	146
1	19223	146
1	19669	146
1	19765	146
1	20063	146
1	20280	146
1	20575	146
1	21059	146
1	21163	146
1	21512	146
1	21733	146
1	22203	146
1	22302	146
1	22649	146
1	22798	146
1	22901	146
1	23155	146
1	23306	146
1	23395	146
1	23713	146
1	23970	146
1	24290	146
1	24959	146
1	25104	146
1	25199	146
1	25904	146
1	25993	146
1	26074	146
1	26239	146
1	26422	146
1	26695	146
1	26914	146
1	27044	146
1	27175	146
1	27913	146
1	28048	146
1	28290	146
1	28537	146
1	28846	146
1	29076	146
1	29252	146
1	29327	146
1	29693	146
1	29813	146
1	30344	146
1	30461	146
1	30547	146
1	30938	146
1	31174	146
1	31293	146
1	31622	146
1	31966	146
1	32463	146
1	33017	146
1	33265	146
1	33416	146
1	33568	146
1	33664	146
1	33759	146
1	34055	146
1	34256	146
1	34484	146
1	34722	146
1	34996	146
1	35213	146
1	35460	146
1	35631	146
1	35737	146
1	36072	146
1	36337	146
1	36428	146
1	36546	146
1	36690	146
1	37179	146
1	37282	146
1	37634	146
1	38097	146
1	38289	146
1	38376	146
1	38566	146
1	38640	146
1	38732	146
1	39036	146
1	39292	146
1	39511	146
1	39609	146
1	40328	146
1	40405	146
1	40653	146
1	40869	146
1	41267	146
1	41384	146
1	41592	146
1	41717	146
1	42018	146
1	42225	146
1	42309	146
1	42397	146
1	42578	146
1	42909	146
1	43250	146
1	43382	146
1	43477	146
1	43604	146
1	43692	146
1	44200	146
1	44361	146
1	44547	146
1	44908	146
1	45244	146
1	46376	146
1	46577	146
1	46886	146
1	47411	146
1	47935	146
1	48472	146
1	48556	146
1	48678	146
1	48898	146
1	48991	146
1	49169	146
1	49453	146
1	49744	146
1	49946	146
1	50185	146
1	50295	146
1	50420	146
1	50691	146
1	50858	146
1	50973	146
1	51631	146
1	51849	146
1	52092	146
1	52179	146
1	52358	146
1	52719	146
1	52819	146
1	52904	146
1	53075	146
1	53265	146
1	53429	146
1	53739	146
1	54126	146
1	54243	146
1	54466	146
1	54888	146
1	55125	146
1	55335	146
1	55427	146
1	55541	146
1	55831	146
1	56082	146
1	56651	146
1	56747	146
1	57395	146
1	57470	146
1	57552	146
1	57827	146
1	57976	146
1	58142	146
1	58363	146
1	58683	146
1	58877	146
1	58981	146
1	59087	146
1	59366	146
1	59550	146
1	59770	146
1	60002	146
1	60094	146
1	60817	146
1	60912	146
1	61241	146
1	61350	146
1	61564	146
1	61640	146
1	61851	146
1	62079	146
1	62154	146
1	62267	146
1	62606	146
1	63185	146
1	63298	146
1	63433	146
1	63648	146
1	63799	146
1	64099	146
1	64184	146
1	64414	146
1	64610	146
1	64815	146
1	64949	146
1	65069	146
1	65359	146
1	65458	146
1	65553	146
1	65662	146
1	65815	146
1	65897	146
1	66163	146
1	66366	146
1	66516	146
1	66646	146
1	66826	146
1	67076	146
1	67335	146
1	67568	146
1	67729	146
1	67879	146
1	68003	146
1	68347	146
1	68476	146
1	68755	146
1	68945	146
1	69170	146
1	69413	146
1	69597	146
1	69700	146
1	69901	146
1	70229	146
1	70478	146
1	70687	146
1	70867	146
1	71006	146
1	71348	146
1	71672	146
1	71756	146
1	72037	146
1	72166	146
1	72448	146
1	72641	146
1	72733	146
1	72844	146
1	72977	146
1	73405	146
1	73594	146
1	73702	146
1	73991	146
1	74709	146
1	74936	146
1	75129	146
1	75644	146
1	76218	146
1	76627	146
1	76895	146
1	77020	146
1	77255	146
1	77393	146
1	77568	146
1	77652	146
1	77794	146
1	77916	146
1	78108	146
1	78281	146
1	78421	146
1	78558	146
1	78907	146
1	79130	146
1	79253	146
1	79505	146
1	79754	146
1	80076	146
1	80283	146
1	80963	146
1	81233	146
1	81653	146
1	81875	146
1	82126	146
1	82277	146
1	82457	146
1	82631	146
1	83145	146
1	83374	146
1	83772	146
1	84001	146
1	84085	146
1	84302	146
1	84843	146
1	85480	146
1	85620	146
1	85706	146
1	85808	146
1	85899	146
1	86395	146
1	86566	146
1	86670	146
1	86851	146
1	87014	146
1	87276	146
1	87415	146
1	87519	146
1	87716	146
1	87969	146
1	88150	146
1	88383	146
1	88562	146
1	88738	146
1	88845	146
1	88928	146
1	89145	146
1	89246	146
1	89338	146
1	89589	146
1	89786	146
1	89995	146
1	90241	146
1	90443	146
1	90715	146
1	90810	146
1	90958	146
1	91115	146
1	91204	146
1	91330	146
1	91530	146
1	91767	146
1	91885	146
1	92500	146
1	92665	146
1	92749	146
1	93005	146
1	93257	146
1	93509	146
1	93687	146
1	93837	146
1	94229	146
1	94343	146
1	94439	146
1	94542	146
1	94928	146
1	95475	146
1	95588	146
1	95676	146
1	95795	146
1	95998	146
1	96260	146
1	96567	146
1	97406	146
1	97611	146
1	98010	146
1	98348	146
1	98523	146
1	98716	146
1	98815	146
1	98966	146
1	99078	146
1	99252	146
1	99952	146
1	100087	146
1	100399	146
1	100703	146
1	100988	146
1	101079	146
1	101191	146
1	101562	146
1	101748	146
1	101897	146
1	102173	146
1	102634	146
1	102726	146
1	102980	146
1	103112	146
1	103403	146
1	103579	146
1	103751	146
1	104161	146
1	104256	146
1	104523	146
1	104956	146
1	105038	146
1	105122	146
1	105291	146
1	105458	146
1	105638	146
1	106377	146
1	106697	146
1	107167	146
1	107604	146
1	107789	146
1	108217	146
1	108657	146
1	108898	146
1	109308	146
1	109619	146
1	109818	146
1	110023	146
1	110463	146
1	110658	146
1	110772	146
1	111212	146
1	111382	146
1	111508	146
1	111690	146
1	111853	146
1	112042	146
1	112211	146
1	112313	146
1	112473	146
1	112764	146
1	113153	146
1	113512	146
1	113588	146
1	114160	146
1	114245	146
1	114656	146
1	114974	146
1	115539	146
1	115773	146
1	115863	146
1	115957	146
1	116044	146
1	116135	146
1	116266	146
1	116692	146
1	116999	146
1	117339	146
1	117770	146
1	118383	146
1	118487	146
1	118617	146
1	118815	146
1	118895	146
1	118979	146
1	119293	146
1	119619	146
1	119751	146
1	119906	146
1	120222	146
1	120395	146
1	120571	146
1	120683	146
1	120844	146
1	121150	146
1	121349	146
1	121630	146
1	121745	146
1	122006	146
1	122512	146
1	122754	146
1	122903	146
1	122993	146
1	123133	146
1	123352	146
1	123551	146
1	123870	146
1	124025	146
1	124201	146
1	124599	146
1	124743	146
1	124941	146
1	125037	146
1	125262	146
1	125485	146
1	125648	146
1	125782	146
1	125883	146
1	126065	146
1	126326	146
1	126449	146
1	126539	146
1	126615	146
1	126907	146
1	127441	146
1	127923	146
1	128215	146
1	128293	146
1	128568	146
1	128696	146
1	129038	146
1	129210	146
1	129360	146
1	129675	146
1	129925	146
1	130136	146
