Chr	Center	Size
1	208	146
1	410	146
1	654	146
1	894	146
1	1260	146
1	1474	146
1	1767	146
1	1960	146
1	2086	146
1	2254	146
1	2427	146
1	2545	146
1	2651	146
1	2781	146
1	3235	146
1	3526	146
1	3741	146
1	3863	146
1	4029	146
1	4241	146
1	4438	146
1	4681	146
1	4851	146
1	5173	146
1	5326	146
1	5471	146
1	5586	146
1	5738	146
1	6015	146
1	6144	146
1	6284	146
1	6455	146
1	6615	146
1	6797	146
1	6927	146
1	7057	146
1	7324	146
1	7429	146
1	7614	146
1	7757	146
1	7939	146
1	8069	146
1	8328	146
1	8502	146
1	8639	146
1	8797	146
1	8919	146
1	9055	146
1	9250	146
1	9478	146
1	9598	146
1	9700	146
1	10014	146
1	10343	146
1	10491	146
1	10608	146
1	10790	146
1	10970	146
1	11151	146
1	11295	146
1	11418	146
1	11658	146
1	11869	146
1	12033	146
1	12230	146
1	12514	146
1	12647	146
1	12867	146
1	13089	146
1	13749	146
1	13870	146
1	14144	146
1	14284	146
1	14416	146
1	14578	146
1	14805	146
1	15002	146
1	15155	146
1	15274	146
1	15473	146
1	15756	146
1	15917	146
1	16105	146
1	16274	146
1	16535	146
1	16767	146
1	16915	146
1	17122	146
1	17348	146
1	17556	146
1	17789	146
1	18084	146
1	18218	146
1	18347	146
1	18521	146
1	18668	146
1	18753	146
1	18877	146
1	19088	146
1	19245	146
1	19486	146
1	19660	146
1	19771	146
1	20019	146
1	20120	146
1	20249	146
1	20393	146
1	20559	146
1	20910	146
1	21059	146
1	21150	146
1	21259	146
1	21413	146
1	21551	146
1	21742	146
1	22192	146
1	22344	146
1	22633	146
1	22813	146
1	22946	146
1	23155	146
1	23312	146
1	23428	146
1	23601	146
1	23744	146
1	23960	146
1	24115	146
1	24234	146
1	24371	146
1	24757	146
1	24969	146
1	25104	146
1	25220	146
1	25354	146
1	25603	146
1	25861	146
1	25963	146
1	26075	146
1	26229	146
1	26454	146
1	26687	146
1	26864	146
1	27016	146
1	27205	146
1	27446	146
1	27748	146
1	27899	146
1	28054	146
1	28243	146
1	28434	146
1	28538	146
1	28866	146
1	28957	146
1	29058	146
1	29206	146
1	29311	146
1	29412	146
1	29573	146
1	29701	146
1	29813	146
1	30308	146
1	30478	146
1	30692	146
1	30971	146
1	31198	146
1	31321	146
1	31501	146
1	31659	146
1	32012	146
1	32457	146
1	32839	146
1	32981	146
1	33105	146
1	33263	146
1	33362	146
1	33511	146
1	33630	146
1	33719	146
1	33872	146
1	34010	146
1	34099	146
1	34337	146
1	34469	146
1	34596	146
1	34758	146
1	35050	146
1	35196	146
1	35280	146
1	35485	146
1	35630	146
1	35730	146
1	36011	146
1	36165	146
1	36329	146
1	36432	146
1	36562	146
1	36707	146
1	36844	146
1	37162	146
1	37305	146
1	37471	146
1	37609	146
1	37828	146
1	38083	146
1	38263	146
1	38376	146
1	38616	146
1	38756	146
1	38929	146
1	39080	146
1	39291	146
1	39498	146
1	39643	146
1	39790	146
1	40017	146
1	40136	146
1	40336	146
1	40569	146
1	40678	146
1	40904	146
1	41039	146
1	41231	146
1	41377	146
1	41539	146
1	41698	146
1	42058	146
1	42245	146
1	42362	146
1	42547	146
1	42651	146
1	42915	146
1	43010	146
1	43260	146
1	43432	146
1	43581	146
1	43711	146
1	44000	146
1	44213	146
1	44291	146
1	44433	146
1	44537	146
1	44660	146
1	44954	146
1	45196	146
1	45344	146
1	45542	146
1	45821	146
1	46076	146
1	46374	146
1	46517	146
1	46670	146
1	46835	146
1	47379	146
1	47895	146
1	48019	146
1	48196	146
1	48450	146
1	48549	146
1	48711	146
1	48826	146
1	49012	146
1	49178	146
1	49280	146
1	49473	146
1	49744	146
1	49956	146
1	50216	146
1	50331	146
1	50434	146
1	50642	146
1	50752	146
1	50843	146
1	50975	146
1	51266	146
1	51483	146
1	51641	146
1	51823	146
1	51990	146
1	52107	146
1	52190	146
1	52344	146
1	52483	146
1	52754	146
1	52877	146
1	53128	146
1	53260	146
1	53415	146
1	53540	146
1	53666	146
1	53932	146
1	54105	146
1	54287	146
1	54451	146
1	54687	146
1	54905	146
1	55148	146
1	55304	146
1	55395	146
1	55602	146
1	55853	146
1	56081	146
1	56264	146
1	56623	146
1	56716	146
1	56928	146
1	57191	146
1	57402	146
1	57510	146
1	57636	146
1	57805	146
1	57977	146
1	58136	146
1	58340	146
1	58651	146
1	58856	146
1	59002	146
1	59137	146
1	59387	146
1	59538	146
1	59777	146
1	60041	146
1	60290	146
1	60460	146
1	60658	146
1	60809	146
1	60916	146
1	61092	146
1	61243	146
1	61367	146
1	61569	146
1	61664	146
1	61788	146
1	62042	146
1	62152	146
1	62305	146
1	62638	146
1	62900	146
1	63081	146
1	63225	146
1	63405	146
1	63579	146
1	63672	146
1	63841	146
1	64088	146
1	64203	146
1	64354	146
1	64533	146
1	64668	146
1	64785	146
1	64961	146
1	65046	146
1	65138	146
1	65361	146
1	65490	146
1	65617	146
1	65832	146
1	65971	146
1	66117	146
1	66352	146
1	66494	146
1	66623	146
1	66820	146
1	67011	146
1	67167	146
1	67366	146
1	67579	146
1	67734	146
1	67891	146
1	67988	146
1	68313	146
1	68477	146
1	68589	146
1	68721	146
1	68910	146
1	69116	146
1	69337	146
1	69463	146
1	69557	146
1	69701	146
1	69912	146
1	70077	146
1	70226	146
1	70424	146
1	70706	146
1	70887	146
1	71050	146
1	71239	146
1	71363	146
1	71561	146
1	71686	146
1	71806	146
1	72153	146
1	72372	146
1	72463	146
1	72615	146
1	72737	146
1	72858	146
1	73036	146
1	73202	146
1	73399	146
1	73585	146
1	73756	146
1	74004	146
1	74215	146
1	74334	146
1	74589	146
1	74712	146
1	74921	146
1	75117	146
1	75218	146
1	75439	146
1	75636	146
1	75844	146
1	76102	146
1	76201	146
1	76452	146
1	76692	146
1	76948	146
1	77066	146
1	77237	146
1	77402	146
1	77569	146
1	77727	146
1	77813	146
1	77928	146
1	78018	146
1	78140	146
1	78261	146
1	78496	146
1	78588	146
1	78801	146
1	78954	146
1	79164	146
1	79254	146
1	79547	146
1	79796	146
1	79991	146
1	80132	146
1	80281	146
1	80748	146
1	80939	146
1	81235	146
1	81649	146
1	81861	146
1	82122	146
1	82238	146
1	82324	146
1	82487	146
1	82635	146
1	82853	146
1	83129	146
1	83379	146
1	83548	146
1	83761	146
1	83959	146
1	84090	146
1	84221	146
1	84360	146
1	84620	146
1	84788	146
1	84925	146
1	85080	146
1	85283	146
1	85504	146
1	85598	146
1	85712	146
1	85822	146
1	85947	146
1	86114	146
1	86260	146
1	86426	146
1	86536	146
1	86683	146
1	86834	146
1	87031	146
1	87213	146
1	87361	146
1	87505	146
1	87702	146
1	87868	146
1	87984	146
1	88166	146
1	88346	146
1	88553	146
1	88755	146
1	88867	146
1	88996	146
1	89134	146
1	89262	146
1	89411	146
1	89571	146
1	89781	146
1	89989	146
1	90217	146
1	90449	146
1	90696	146
1	90785	146
1	90945	146
1	91082	146
1	91222	146
1	91363	146
1	91550	146
1	91723	146
1	91893	146
1	92047	146
1	92519	146
1	92617	146
1	92717	146
1	92977	146
1	93112	146
1	93256	146
1	93493	146
1	93657	146
1	93777	146
1	93889	146
1	94329	146
1	94438	146
1	94571	146
1	94860	146
1	95107	146
1	95457	146
1	95552	146
