Chr	Center	Size
1	179	146
1	408	146
1	661	146
1	884	146
1	1252	146
1	1480	146
1	1766	146
1	1966	146
1	2077	146
1	2226	146
1	2412	146
1	2538	146
1	2676	146
1	2786	146
1	3252	146
1	3499	146
1	3730	146
1	3877	146
1	4035	146
1	4231	146
1	4444	146
1	4686	146
1	4840	146
1	5177	146
1	5342	146
1	5447	146
1	5573	146
1	5762	146
1	6026	146
1	6166	146
1	6289	146
1	6487	146
1	6616	146
1	6772	146
1	6959	146
1	7069	146
1	7327	146
1	7454	146
1	7604	146
1	7735	146
1	7956	146
1	8072	146
1	8334	146
1	8499	146
1	8645	146
1	8773	146
1	8940	146
1	9054	146
1	9241	146
1	9487	146
1	9608	146
1	9717	146
1	10016	146
1	10337	146
1	10493	146
1	10591	146
1	10766	146
1	10953	146
1	11139	146
1	11291	146
1	11413	146
1	11630	146
1	11843	146
1	12039	146
1	12254	146
1	12515	146
1	12644	146
1	12847	146
1	13085	146
1	13753	146
1	13910	146
1	14148	146
1	14287	146
1	14409	146
1	14569	146
1	14815	146
1	14998	146
1	15160	146
1	15301	146
1	15461	146
1	15730	146
1	15907	146
1	16123	146
1	16295	146
1	16535	146
1	16786	146
1	16918	146
1	17107	146
1	17364	146
1	17564	146
1	17779	146
1	18099	146
1	18233	146
1	18343	146
1	18541	146
1	18662	146
1	18754	146
1	18896	146
1	19080	146
1	19217	146
1	19497	146
1	19667	146
1	19783	146
1	20112	146
1	20237	146
1	20372	146
1	20575	146
1	20893	146
1	21050	146
1	21158	146
1	21256	146
1	21405	146
1	21520	146
1	21754	146
1	22199	146
1	22342	146
1	22640	146
1	22809	146
1	22919	146
1	23135	146
1	23320	146
1	23423	146
1	23630	146
1	23725	146
1	23943	146
1	24111	146
1	24210	146
1	24375	146
1	24749	146
1	24953	146
1	25082	146
1	25220	146
1	25379	146
1	25614	146
1	25862	146
1	25982	146
1	26085	146
1	26244	146
1	26428	146
1	26674	146
1	26861	146
1	26995	146
1	27206	146
1	27454	146
1	27753	146
1	27899	146
1	28064	146
1	28272	146
1	28436	146
1	28534	146
1	28852	146
1	28945	146
1	29172	146
1	29326	146
1	29454	146
1	29549	146
1	29708	146
1	29825	146
1	30294	146
1	30503	146
1	30698	146
1	30954	146
1	31137	146
1	31334	146
1	31539	146
1	31661	146
1	32020	146
1	32378	146
1	32479	146
1	32844	146
1	32978	146
1	33105	146
1	33276	146
1	33376	146
1	33500	146
1	33616	146
1	33736	146
1	33863	146
1	34026	146
1	34333	146
1	34476	146
1	34563	146
1	34746	146
1	35010	146
1	35161	146
1	35307	146
1	35470	146
1	35589	146
1	35742	146
1	36020	146
1	36168	146
1	36331	146
1	36462	146
1	36569	146
1	36712	146
1	36836	146
1	37143	146
1	37284	146
1	37465	146
1	37638	146
1	37828	146
1	38053	146
1	38284	146
1	38610	146
1	38743	146
1	38912	146
1	39121	146
1	39279	146
1	39489	146
1	39637	146
1	39790	146
1	39975	146
1	40112	146
1	40326	146
1	40579	146
1	40693	146
1	40909	146
1	41024	146
1	41270	146
1	41399	146
1	41505	146
1	41710	146
1	42045	146
1	42225	146
1	42371	146
1	42560	146
1	42651	146
1	42889	146
1	43025	146
1	43261	146
1	43390	146
1	43541	146
1	43688	146
1	44016	146
1	44200	146
1	44302	146
1	44429	146
1	44550	146
1	44701	146
1	44955	146
1	45225	146
1	45301	146
1	45583	146
1	45834	146
1	46067	146
1	46358	146
1	46517	146
1	46664	146
1	46820	146
1	47348	146
1	47888	146
1	48015	146
1	48192	146
1	48445	146
1	48570	146
1	48671	146
1	48855	146
1	49002	146
1	49143	146
1	49293	146
1	49483	146
1	49764	146
1	49958	146
1	50212	146
1	50317	146
1	50407	146
1	50638	146
1	50749	146
1	50861	146
1	50949	146
1	51273	146
1	51509	146
1	51645	146
1	51822	146
1	52009	146
1	52086	146
1	52220	146
1	52385	146
1	52489	146
1	52719	146
1	52863	146
1	53123	146
1	53286	146
