chr	center	width
1	184	146
1	399	157
1	670	122
1	892	126
1	1273	107
1	1476	148
1	1752	138
1	1962	153
1	2059	101
1	2118	101
1	2251	141
1	2425	136
1	2540	143
1	2652	145
1	2761	138
1	3228	147
1	3508	122
1	3745	160
1	3876	116
1	4024	146
1	4241	149
1	4460	138
1	4684	139
1	4850	135
1	5165	159
1	5320	159
1	5468	147
1	5581	157
1	5749	125
1	6010	154
1	6163	135
1	6282	130
1	6467	154
1	6618	159
1	6809	138
1	6931	155
1	7052	147
1	7324	129
1	7446	154
1	7604	128
1	7761	148
1	7930	160
1	8069	159
1	8338	146
1	8527	144
1	8638	148
1	8794	157
1	8952	123
1	9049	136
1	9254	128
1	9479	145
1	9593	156
1	9704	134
1	10013	149
1	10341	149
1	10494	157
1	10616	126
1	10793	157
1	10962	142
1	11145	147
1	11288	150
1	11413	137
1	11657	138
1	11846	142
1	12032	136
1	12225	157
1	12514	150
1	12652	160
1	12864	142
1	13086	135
1	13749	143
1	13893	135
1	14138	138
1	14264	115
1	14326	110
1	14412	137
1	14575	154
1	14816	113
1	14996	135
1	15155	152
1	15319	141
1	15470	147
1	15753	141
1	15912	141
1	16111	126
1	16275	142
1	16529	138
1	16769	156
1	16894	109
1	17127	151
1	17337	122
1	17555	146
1	17781	133
1	18084	154
1	18207	128
1	18347	142
1	18524	149
1	18671	149
1	18754	149
1	18876	150
1	19084	151
1	19246	143
1	19481	150
1	19656	153
1	19764	156
1	20007	127
1	20117	138
1	20253	132
1	20394	146
1	20561	147
1	20896	126
1	21053	159
1	21144	122
1	21257	147
1	21418	153
1	21567	151
1	21744	143
1	22208	112
1	22344	151
1	22643	159
1	22793	121
1	22933	126
1	23150	147
1	23318	133
1	23442	142
1	23596	151
1	23742	143
1	23959	146
1	24094	114
1	24223	133
1	24352	141
1	24773	140
1	24939	150
1	25083	142
1	25229	122
1	25379	143
1	25601	136
1	25878	111
1	25966	152
1	26084	145
1	26239	132
1	26447	143
1	26681	153
1	26857	153
1	27015	137
1	27205	139
1	27451	158
1	27752	137
1	27898	137
1	28065	119
1	28246	151
1	28434	154
1	28534	157
1	28862	138
1	28957	146
1	29087	154
1	29205	146
1	29320	105
1	29412	144
1	29572	148
1	29699	148
1	29813	146
1	30308	140
1	30509	130
