chr	center	width
1	178	153
1	408	139
1	631	116
1	879	134
1	1249	149
1	1466	151
1	1773	149
1	1994	135
1	2104	139
1	2237	147
1	2414	157
1	2531	160
1	2656	143
1	2772	143
1	3243	158
1	3522	135
1	3735	139
1	3870	135
1	4014	150
1	4232	132
1	4435	149
1	4674	156
1	4845	123
1	5177	156
1	5329	125
1	5467	145
1	5580	131
1	5741	143
1	5989	132
1	6149	160
1	6299	128
1	6481	158
1	6619	145
1	6784	135
1	6967	117
1	7070	139
1	7312	152
1	7432	140
1	7757	145
1	7933	145
1	8073	152
1	8338	158
1	8503	138
1	8633	116
1	8799	143
1	8924	136
1	9049	150
1	9243	153
1	9487	152
1	9593	138
1	9713	141
1	10026	134
1	10335	152
1	10484	139
1	10617	145
1	10786	145
1	10961	145
1	11140	159
1	11283	146
1	11431	141
1	11638	155
1	11827	146
1	12046	142
1	12243	150
1	12520	119
1	12655	151
1	12845	157
1	13073	156
1	13765	127
1	13914	132
1	14123	144
1	14280	150
1	14426	155
1	14568	146
1	14818	153
1	15013	146
1	15186	120
1	15301	144
1	15478	144
1	15749	142
1	15906	148
1	16105	107
1	16292	140
1	16530	148
1	16778	156
1	16910	139
1	17117	152
1	17342	139
1	17542	152
1	17787	144
1	18068	142
1	18197	136
1	18365	131
1	18527	153
1	18645	138
1	18766	136
1	18880	134
1	19047	141
1	19238	132
1	19472	121
1	19667	147
1	19778	130
1	20005	151
1	20116	135
1	20241	139
1	20399	143
1	20566	137
1	20891	131
1	21045	120
1	21158	142
1	21246	146
1	21410	149
1	21543	142
1	21747	149
1	22202	130
1	22349	157
1	22636	136
1	22811	153
1	22938	157
1	23135	149
1	23319	119
1	23433	136
1	23614	153
1	23728	149
1	23941	123
1	24106	145
1	24228	145
1	24360	146
1	24745	145
1	24943	137
1	25099	136
1	25213	156
1	25375	123
1	25593	123
1	25875	121
1	25981	148
1	26099	145
1	26222	137
1	26449	149
1	26669	132
1	26855	147
1	27017	151
1	27210	147
1	27432	136
1	27749	156
1	27908	150
1	28073	131
1	28253	145
1	28409	146
1	28518	134
1	28855	123
1	28954	128
1	29092	154
1	29186	140
1	29322	158
1	29436	150
1	29575	151
1	29716	152
1	29809	150
1	30511	155
1	30687	148
1	30957	143
1	31174	138
1	31316	149
1	31518	139
1	31660	110
1	31989	136
1	32382	137
1	32467	146
1	32840	159
1	32988	136
1	33120	142
1	33279	157
1	33370	157
1	33491	149
1	33611	128
1	33721	144
1	33845	125
1	34002	139
1	34109	159
1	34314	145
1	34469	148
1	34589	118
1	34754	146
1	35039	142
1	35180	141
1	35303	159
1	35478	130
1	35616	160
1	35730	151
1	36013	140
1	36153	141
1	36331	127
1	36453	150
1	36571	147
1	36702	139
1	36847	153
1	37142	143
1	37318	151
1	37474	146
1	37648	152
1	37840	147
1	38072	137
1	38248	144
1	38362	133
1	38595	143
1	38741	158
1	38936	143
1	39084	112
1	39284	151
1	39500	115
1	39644	136
1	39768	131
1	39997	134
1	40132	152
1	40345	122
1	40569	126
1	40687	133
1	40898	150
1	41037	150
1	41242	150
1	41382	155
1	41519	140
1	41693	142
1	42024	135
1	42229	152
1	42367	155
1	42551	134
1	42655	152
1	42879	137
1	43010	151
1	43256	129
1	43420	157
1	43556	158
1	43691	160
1	43988	155
1	44205	133
1	44297	146
1	44423	135
1	44555	157
1	44677	136
1	44956	159
1	45198	148
1	45333	144
1	45551	141
1	45843	138
1	46064	144
1	46357	142
1	46533	154
1	46686	149
1	46835	132
1	47365	152
1	47911	154
1	48027	134
1	48197	146
1	48434	150
1	48551	147
1	48704	142
1	48842	156
1	48993	128
1	49177	142
1	49293	156
1	49498	135
1	49719	128
1	49950	131
1	50207	153
1	50325	144
1	50441	156
1	50743	158
1	50853	150
1	50952	132
1	51240	148
1	51512	135
1	51640	137
1	51818	142
1	51988	134
1	52106	151
1	52203	121
1	52376	132
1	52488	158
1	52742	142
1	52877	157
1	53115	148
1	53284	127
1	53405	138
1	53528	138
1	53678	141
1	53932	151
1	54109	142
1	54273	144
1	54443	141
1	54727	132
1	54894	141
1	55127	133
1	55282	160
1	55395	141
1	55598	158
1	55848	130
1	56106	133
1	56270	145
1	56603	149
1	56729	149
1	56905	147
1	57189	157
1	57374	154
1	57499	144
1	57605	147
1	57814	130
1	57997	136
1	58155	159
1	58345	143
1	58670	137
1	58869	128
1	58988	148
1	59114	137
1	59376	153
1	59564	144
1	59763	141
1	60026	124
1	60294	152
1	60481	144
1	60672	153
1	60775	145
1	60920	121
1	61067	146
1	61228	146
1	61370	123
1	61567	141
1	61681	141
1	61804	148
1	62031	143
1	62152	137
1	62307	143
1	62639	153
1	62881	121
1	63105	160
1	63214	143
1	63408	111
1	63576	157
1	63684	143
1	63812	119
1	64091	127
1	64208	144
1	64374	151
1	64539	129
1	64662	131
1	64797	120
1	64940	135
1	65042	152
1	65152	142
1	65343	146
1	65507	144
1	65608	149
1	65828	141
1	65952	137
1	66120	141
1	66347	126
1	66490	145
1	66637	136
1	66816	153
1	67009	130
1	67142	149
1	67367	158
1	67558	129
1	67739	131
1	67875	157
1	68012	153
1	68309	141
1	68449	157
1	68608	142
1	68733	142
1	68920	142
1	69120	139
1	69318	142
1	69455	137
1	69568	148
1	69688	147
1	69914	156
1	70075	160
1	70239	132
1	70419	144
1	70701	153
1	70793	134
1	70909	134
1	71038	159
1	71246	133
1	71376	145
1	71544	144
1	71669	146
1	71802	157
1	72043	155
1	72137	128
1	72361	151
1	72469	157
1	72629	131
1	72742	132
1	72873	135
1	73037	129
1	73208	141
1	73404	138
1	73568	142
1	73755	158
1	74011	143
1	74235	126
1	74340	143
1	74580	128
1	74734	142
1	74928	128
1	75108	151
1	75206	136
1	75452	150
1	75636	137
1	75828	135
1	76094	143
1	76203	148
1	76463	120
1	76693	155
1	76945	150
1	77061	147
1	77246	152
1	77390	150
1	77573	134
1	77714	142
1	77809	152
1	77940	145
1	78029	141
1	78132	131
1	78272	138
1	78490	131
1	78579	160
1	78810	145
1	78951	156
1	79138	139
1	79268	156
1	79531	134
1	79789	142
1	80017	130
1	80132	155
1	80298	146
1	80755	121
1	80927	155
1	81237	127
1	81646	138
1	81861	127
1	82107	158
1	82234	140
1	82343	154
1	82509	139
1	82631	157
1	82835	146
1	83142	142
1	83383	151
1	83543	145
1	83766	155
1	83965	124
1	84091	156
1	84216	138
1	84356	144
1	84602	149
1	84766	147
1	84918	137
1	85103	135
1	85292	140
1	85478	129
1	85588	137
1	85720	135
1	85827	138
1	85922	158
1	86097	132
1	86263	131
1	86427	159
1	86547	155
1	86662	152
1	86835	153
1	87037	137
1	87220	160
1	87369	147
1	87500	140
1	87683	158
1	87874	128
1	87982	153
1	88169	135
1	88344	112
1	88570	148
1	88764	121
1	88873	150
1	88989	141
1	89139	127
1	89247	143
1	89415	158
1	89552	147
1	89782	150
1	89981	134
1	90210	156
1	90417	140
1	90683	159
1	90797	158
1	90956	135
1	91095	130
1	91239	118
1	91369	143
1	91551	128
1	91734	141
1	91887	135
1	92038	158
1	92493	159
1	92623	144
1	92713	120
1	92972	154
1	93117	150
1	93247	142
1	93476	147
1	93671	135
1	93777	129
1	93902	125
1	94291	127
1	94438	136
1	94571	143
1	94863	152
1	95085	139
1	95441	144
1	95576	160
1	95703	141
1	95799	155
1	95958	143
1	96080	141
1	96265	151
1	96548	127
1	96887	135
1	97138	154
1	97393	143
1	97598	138
1	97823	144
1	98004	150
1	98334	141
1	98488	153
1	98701	144
1	98845	137
1	98954	132
1	99094	144
1	99252	148
1	99442	126
1	99726	146
1	99937	119
1	100070	148
1	100371	132
1	100470	138
1	100664	157
