chr	center	width
1	145	144
1	227	153
1	395	154
1	652	140
1	860	137
1	1215	155
1	1473	115
1	1750	152
1	1834	126
1	2007	135
1	2086	144
1	2160	123
1	2243	113
1	2377	127
1	2448	128
1	2536	118
1	2663	141
1	2741	109
1	2796	106
1	3245	149
1	3514	139
1	3753	147
1	3851	111
1	3922	122
1	4020	122
1	4214	145
1	4440	158
1	4676	136
1	4825	149
1	5177	127
1	5305	130
1	5370	115
1	5461	105
1	5538	108
1	5641	148
1	5770	149
1	6004	134
1	6212	124
1	6297	108
1	6498	131
1	6599	113
1	6747	103
1	6811	110
1	6961	107
1	7083	101
1	7334	138
1	7413	146
1	7559	159
1	7774	102
1	7949	140
1	8084	152
1	8350	144
1	8428	140
1	8540	157
1	8638	148
1	8723	110
1	8797	147
1	8904	126
1	9010	144
1	9089	127
1	9264	135
1	9475	120
1	9601	117
1	9681	107
1	9769	102
1	10019	142
1	10343	149
1	10418	122
1	10498	156
1	10589	145
1	10663	122
1	10784	147
1	10943	137
1	11043	150
1	11138	113
1	11201	110
1	11295	151
1	11427	136
1	11654	144
1	11757	123
1	11851	148
1	12040	144
1	12228	157
1	12559	115
1	12676	112
1	12856	146
1	13021	141
1	13095	144
1	13781	109
1	13891	104
1	14150	104
1	14273	152
1	14401	143
1	14537	146
1	14610	110
1	14822	140
1	15018	151
1	15165	135
1	15249	117
1	15333	150
1	15456	150
1	15739	135
1	15838	113
1	15929	119
1	16119	152
1	16206	136
1	16281	145
1	16512	111
1	16579	106
1	16773	147
1	16881	160
1	17072	130
1	17141	114
1	17350	148
1	17558	137
1	17790	103
1	18097	153
1	18202	159
1	18348	128
1	18436	124
1	18581	106
1	18684	117
1	18764	120
1	18853	155
1	18986	100
1	19056	137
1	19221	157
1	19472	149
1	19625	159
1	19724	119
1	19785	108
1	19960	105
1	20049	145
1	20122	141
1	20229	103
1	20299	131
1	20401	153
1	20533	133
1	20617	132
1	20895	141
1	20976	136
1	21057	115
1	21135	154
1	21247	122
1	21319	108
1	21419	101
1	21498	131
1	21570	121
1	21751	159
1	22240	146
1	22323	146
1	22643	143
1	22775	158
1	22917	137
1	23075	149
1	23170	156
1	23253	125
1	23324	127
1	23405	138
1	23483	121
1	23661	127
1	23735	111
1	23944	147
1	24093	137
1	24227	135
1	24333	152
1	24761	135
1	24941	104
1	25024	102
1	25092	112
1	25194	143
1	25296	109
1	25380	104
1	25592	139
1	25842	120
1	25943	146
1	26049	153
1	26166	105
1	26237	139
1	26426	147
1	26501	124
1	26672	142
1	26754	129
1	26883	140
1	26984	157
1	27074	149
1	27192	120
1	27400	110
1	27475	122
1	27707	116
1	27784	106
1	27896	118
1	28017	119
1	28089	142
1	28251	156
1	28336	157
1	28441	149
1	28519	146
1	28865	153
1	28958	134
1	29052	113
1	29164	132
1	29279	132
1	29370	125
1	29459	136
1	29555	142
1	29663	116
1	29724	111
1	29803	102
1	30314	101
1	30435	155
1	30516	155
1	30634	142
1	30718	153
1	30954	151
1	31167	157
1	31253	103
1	31346	103
1	31490	129
1	31588	110
1	31665	116
1	32004	117
1	32336	123
1	32407	123
1	32485	117
1	32837	134
1	32912	126
1	32993	135
1	33067	118
1	33176	100
1	33280	115
1	33372	142
1	33464	109
1	33545	153
1	33682	119
1	33742	112
1	33833	116
1	33903	115
1	33979	103
1	34059	150
1	34336	108
1	34412	118
1	34493	120
1	34563	118
1	34774	160
1	35042	144
1	35127	135
1	35212	155
1	35304	154
