chr	center	size
1	423	117.698
1	654	134.629
1	898	120.665
1	1251	144.965
1	1531	86.1396
1	1767	107.909
1	1967	122.717
1	2207	113.778
1	2457	107.33
1	2711	119.517
1	3318	103.792
1	3803	115.749
1	4029	108.659
1	4236	116.464
1	4450	121.846
1	4665	114.32
1	4855	116.864
1	5222	111.375
1	5486	94.7476
1	5746	122.92
1	6062	99.3415
1	6293	113.197
1	6589	121.475
1	6944	102.55
1	7324	118.168
1	7576	98.5531
1	7760	126.269
1	7931	110.803
1	8076	102.713
1	8344	134.101
1	8603	122.328
1	8949	112.285
1	9240	103.968
1	9484	133.923
1	9638	125.854
1	10004	134.132
1	10357	103.564
1	10591	116.584
1	10900	93.7519
1	11223	103.689
1	11423	124.346
1	11770	115.496
1	12139	113.229
1	12584	113.861
1	12848	116.63
1	13062	122.661
1	13803	111.15
1	14158	121.83
1	14471	106.95
1	14868	110.376
1	15227	112.077
1	15516	99.8336
1	15901	117.86
1	16229	117.039
1	16528	127.418
1	16831	115.68
1	17118	121.132
1	17485	93.7274
1	17895	94.8598
1	18119	107.459
1	18269	92.0911
1	18641	121.189
1	18912	88.1415
1	19209	115.679
1	19618	112.723
1	19995	143.414
1	20250	113.506
1	20505	103.536
1	20898	113.779
1	21045	131.885
1	21195	116.396
1	21353	127.351
1	21541	125.278
1	21769	121.206
1	22218	124.521
1	22371	118.13
1	22677	114.869
1	22861	109.284
1	23140	127.227
1	23299	115.29
1	23430	109.395
1	23603	106.473
1	23746	124.914
1	23996	101.792
1	24208	123.186
1	24354	120.746
1	24758	111.757
1	24950	125.773
1	25129	113.833
1	25325	110.189
1	25604	104.54
1	25863	121.104
1	26023	112.863
1	26239	124.352
1	26428	118.83
1	26666	129.38
1	26834	111.414
1	26959	96.5185
1	27112	86.877
1	27211	113.194
1	27460	112.548
1	27755	129.289
1	28003	107.305
1	28305	96.7226
1	28516	125.731
1	29062	94.9076
1	29591	110.315
1	30299	116.348
1	30493	137.57
1	30688	122.347
1	30981	119.454
1	31270	109.784
1	31642	117.465
1	32297	143.072
1	32479	113.3
1	32997	105.244
1	33454	106.618
1	33797	92.2468
1	34066	101.77
1	34448	103.198
1	34719	108.356
1	35111	99.6822
1	35412	113.474
1	35717	113.96
1	36239	86.219
1	36679	99.0089
1	37294	121.306
1	37733	107.863
1	38236	107.619
1	38685	92.3348
1	38988	109.413
1	39283	121.587
1	39646	126.71
1	40056	114.831
1	40526	118.56
1	40947	120.827
1	41360	115.132
1	41671	120.778
1	42070	105.435
1	42316	97.0349
1	42608	128.287
1	42860	108.949
1	42994	103.417
1	43299	115.423
1	43549	104.376
1	43716	116.923
1	43991	126.57
1	44207	104.661
1	44370	114.814
1	44610	109.802
1	44946	129.163
1	45270	116.303
1	45575	134.373
1	45988	99.1312
1	46388	137.666
1	46628	128.632
1	46821	110.549
1	47365	128.285
1	47965	114.051
1	48328	93.6654
1	48659	115.155
1	48994	111.924
1	49146	99.3267
1	49251	98.8675
1	49483	136.31
1	49742	114.326
1	49952	132.978
1	50242	110.435
1	50399	108.445
1	50647	107.868
1	50824	109.367
1	50971	106.719
1	51248	100.997
1	51579	114.232
1	51856	100.561
1	52059	110.194
1	52217	115.14
1	52411	117.78
1	52519	109.136
1	52754	120.096
1	52886	108.643
1	53097	112.488
1	53279	123.583
1	53445	117.436
1	53654	135.194
1	53942	126.331
1	54200	113.494
1	54447	130.269
1	54699	106.452
1	54890	119.895
1	55278	106.987
1	55669	88.0494
1	56166	119.543
1	56577	125.409
1	56720	110.104
1	56908	110.995
1	57169	115.134
1	57418	117.645
1	57592	119.341
1	57948	117.255
1	58300	127.983
1	58752	119.758
1	59064	111.407
1	59394	132.397
1	59559	115.291
1	59779	113.788
1	60029	124.515
1	60301	110.738
1	60494	112.086
1	60766	111.463
1	60967	94.2262
1	61292	112.027
1	61605	123.602
1	61805	130.793
1	62104	114.258
1	62305	124.416
1	62637	137.429
1	62965	89.4226
1	63259	114.456
1	63560	106.096
1	63770	104.355
1	64160	122.726
1	64468	104.912
1	64691	98.6055
1	64938	108.862
1	65116	99.2126
1	65367	118.635
1	65654	99.0397
1	66027	113.532
1	66523	121.746
1	66985	116.701
1	67361	138.944
1	67710	130.107
1	67956	97.003
1	68393	113.076
1	68652	128.832
1	68926	120.328
1	69127	128.248
1	69381	116.753
1	69626	118.379
1	69965	107.296
1	70197	114.546
1	70445	129.23
1	70763	112.05
1	70989	119.524
1	71356	113.234
1	71675	116.219
1	72026	134.695
1	72157	117.871
1	72434	114.623
1	72633	106.362
