chr	center	size
1	410	118.945
1	643	119.895
1	878	123.449
1	1265	140.384
1	1399	112.999
1	1701	43.4611
1	2045	112.087
1	2242	123.978
1	2485	108.734
1	2732	109.859
1	3241	120.842
1	3513	127.938
1	3801	89.6144
1	4015	133.586
1	4231	120.463
1	4454	130.284
1	4655	116.133
1	4744	58.3812
1	4858	122.842
1	5197	107.005
1	5441	107.625
1	5706	93.3112
1	6001	131.668
1	6228	100.269
1	6583	108.092
1	6960	115.105
1	7336	119.395
1	7542	88.964
1	7749	134.127
1	7934	120.055
1	8058	123.726
1	8335	126.659
1	8563	107.453
1	8784	131.502
1	8996	112.29
1	9242	125.451
1	9534	110.287
1	9695	118.874
1	10020	121.972
1	10342	123.799
1	10552	97.9446
1	10800	127.439
1	10958	112.577
1	11131	135.719
1	11270	119.763
1	11415	126.245
1	11639	122.697
1	11831	120.874
1	12053	127.28
1	12235	119.265
1	12575	114.025
1	12862	122.931
1	13069	114.42
1	13763	124.304
1	13903	126.027
1	14141	123.871
1	14379	94.8277
1	14574	122.295
1	14816	121.303
1	15007	117.554
1	15157	121.984
1	15305	117.968
1	15470	116.059
1	15741	130.261
1	15922	126.694
1	16113	130.32
1	16281	121.198
1	16530	116.964
1	16772	117.152
1	16894	130.76
1	17213	62.83
1	17558	119.045
1	17782	132.363
1	18120	100.325
1	18344	126.821
1	18587	104.152
1	18762	110.629
1	18882	121.879
1	19076	120.808
1	19337	15.2622
1	19711	114.05
1	20061	100.415
1	20318	76.879
1	20560	119.116
1	20902	130.042
1	21096	98.9689
1	21301	89.578
1	21550	118.705
1	21747	117.703
1	22278	99.2385
1	22638	127.729
1	22872	110.443
1	23135	118.316
1	23317	119.193
1	23424	120.04
1	23665	116.501
1	23985	105.497
1	24235	117.064
1	24422	112.077
1	24870	61.0009
1	25169	97.6985
1	25373	122.637
1	25600	115.851
1	25926	96.1833
1	26086	126.534
1	26239	125.665
1	26447	129.083
1	26685	144.814
1	26944	87.1386
1	27191	118.931
1	27447	122.958
1	27761	131.576
1	28004	77.8321
1	28253	125.612
1	28475	119.397
1	28960	108.223
1	29304	112.781
1	29696	118.671
1	30312	119.091
1	30486	128.704
1	30700	120.773
1	30961	115.707
1	31178	117.174
1	31316	131.876
1	31585	112.572
1	31994	124.718
1	32428	110.927
1	32981	119.386
1	33351	114.169
1	33663	117.75
1	33964	104.796
1	34110	118.824
1	34323	119.463
1	34505	103.486
1	34700	51.6625
1	34793	115.845
1	35104	93.4693
1	35345	105.63
1	35673	97.0572
1	36021	122.171
1	36213	85.3999
1	36491	106.762
1	36760	84.5234
1	37224	96.9038
1	37566	79.6216
1	37838	120.671
1	38068	122.735
1	38255	119.203
1	38372	130.638
1	38676	87.0867
1	39003	94.5632
1	39334	123.815
1	39669	106.517
1	40062	96.6398
1	40381	76.8709
1	40683	125.322
1	40906	122.959
1	41036	126.583
1	41255	124.758
1	41456	88.9211
1	41694	119.403
1	42033	127.621
1	42284	87.5808
1	42532	121.772
1	42648	123.366
1	42889	123.788
1	43011	114.723
1	43245	126.826
1	43491	100.133
1	43696	123.929
1	43995	119.251
1	44302	107.099
1	44606	102.193
1	44956	126.16
1	45278	110.665
1	45560	127.107
1	45837	125.755
1	46066	124.696
1	46437	72.4096
1	46745	84.692
1	47368	125.324
1	47925	113.278
1	48140	100.672
1	48486	111.071
1	48661	104.487
1	48827	130.029
1	48999	122.953
1	49217	99.0822
1	49491	119.48
1	49819	85.4172
1	50250	101.02
1	50418	118.009
1	50686	106.196
1	50905	96.8914
1	51308	88.1464
1	51706	71.2038
1	52095	118.628
1	52439	103.747
1	52747	127.771
1	52869	123.228
1	53112	126.966
1	53299	113.508
1	53505	106.533
1	53680	117.967
1	53936	136.76
1	54205	84.0731
1	54453	128.102
1	54720	136.58
1	54881	112.579
1	55127	121.629
1	55348	107.575
1	55601	130.628
1	55839	131.513
1	56076	135.145
1	56266	124.703
1	56660	110.748
1	56904	120.766
1	57183	126.419
1	57446	95.2409
1	57682	77.1997
1	57983	129.908
1	58148	127.259
1	58348	127.037
1	58679	126.713
1	59014	114.002
1	59373	135.663
1	59559	132.171
1	59767	124.294
1	60014	128.069
1	60285	124.304
1	60484	134.69
1	60784	110.655
1	61229	127.891
1	61623	101.099
1	61806	123.953
1	62032	126.184
1	62164	116.303
1	62295	119.978
1	62639	133.081
1	63007	43.073
1	63284	85.4918
1	63607	120.216
1	63796	121.06
1	64221	126.653
1	64650	129.897
1	65026	113.627
1	65328	140.39
1	65562	113.513
1	65825	127.796
1	65960	126.46
1	66131	123.276
1	66338	124.026
1	66569	93.9096
1	66809	129.482
1	67099	87.0062
1	67364	139.96
1	67569	130.087
1	67810	100.077
1	68008	116.961
1	68393	114.133
1	68664	102.175
1	68942	139.821
1	69284	95.3004
1	69497	111.08
1	69698	126.603
1	69907	129.023
1	70199	102.87
1	70426	122.778
1	70816	114.643
1	71253	126.011
1	71593	103.987
1	71780	122.242
1	72088	109.144
1	72425	101.157
1	72677	93.8053
1	72960	94.7728
1	73270	99.2993
1	73549	113.858
1	73758	135.812
1	74004	122.563
1	74270	106.392
1	74588	120.601
1	74718	121.627
1	74933	125.579
1	75154	102.034
1	75441	133.692
1	75640	125.005
1	75839	122.816
1	76098	132.615
1	76218	130.955
1	76461	127.067
1	76700	123.64
1	76940	127.048
1	77060	124.468
1	77310	85.0068
1	77636	100.144
1	77895	105.677
1	78165	101.351
1	78553	107.617
1	78871	95.5125
1	79201	107.763
1	79534	136.268
1	79773	126.405
1	79999	122.62
1	80121	118.071
1	80296	128.255
1	80732	129.786
1	80926	129.107
1	81238	119.537
1	81652	125.187
1	81857	130.334
1	82164	100.384
1	82361	118.283
1	82597	116.284
1	82850	119.294
1	83141	132.08
1	83451	67.8628
1	83753	122.259
1	84032	102.219
1	84296	90.3245
1	84669	73.3897
1	84979	85.7599
1	85289	127.758
1	85571	107.385
1	85840	115.505
1	86186	93.5678
1	86502	94.483
1	86782	101.905
1	87028	131.986
1	87212	122.482
1	87356	119.198
1	87505	130.65
1	87689	114.568
1	87951	113.685
1	88199	125.991
1	88352	118.516
1	88573	129.072
1	88764	125.872
1	88946	111.567
1	89193	111.699
1	89496	90.0934
1	89790	108.96
1	90015	121.026
1	90404	119.219
1	90687	123.552
1	90794	117.199
1	90996	101.456
1	91238	129.364
1	91375	118.951
1	91549	130.753
1	91822	77.1093
1	92061	131.897
1	92420	146
1	92570	103.872
1	92724	117.082
1	92980	129.246
1	93188	96.2829
1	93485	124.091
1	93731	104.925
1	93911	119.538
1	94315	115.068
1	94519	108.01
1	94877	125.587
1	95103	126.358
1	95484	121.827
1	95684	116.778
1	95911	92.3264
1	96019	104.112
1	96144	99.3752
1	96542	125.187
1	96893	126.449
1	97144	123.603
1	97396	127.24
1	97602	116.808
1	97820	124.021
1	98006	121.822
1	98355	131.315
1	98655	86.5
1	98972	114.434
1	99264	122.347
1	99693	128.341
1	99934	121.765
1	100064	133.535
1	100354	122.377
1	100483	114.137
1	100799	54.9315
1	101019	105.938
1	101215	98.8981
1	101557	121.761
1	101758	131.919
1	101919	137.556
1	102155	123.064
1	102295	110.951
1	102662	99.4686
1	103000	109.292
1	103217	141.467
1	103368	110.977
1	103544	106.773
1	103731	125.424
1	104153	116.944
1	104274	124.835
1	104615	92.1904
1	104992	122.299
1	105097	117.483
1	105302	143.807
1	105420	107.712
1	105636	130.006
1	105892	112.955
1	106037	124.341
1	106259	120.802
1	106380	117.27
1	106674	125.371
1	106862	129.393
1	107124	122.947
1	107253	130.322
1	107587	125.592
1	107802	122.651
1	108230	114.231
1	108467	125.71
1	108661	130.54
1	108912	118.848
1	109299	109.157
1	109616	130.605
1	109947	66.7377
1	110365	113.739
1	110478	125.626
1	110614	120.791
1	110747	118.841
1	111046	128.976
1	111270	93.0655
1	111515	117.42
1	111694	121.433
1	111847	124.303
1	112126	84.809
1	112382	86.2737
1	112848	93.7534
1	113143	112.176
1	113347	128.482
1	113580	130.085
1	113801	121.606
1	114203	96.0413
1	114646	121.299
1	114940	130.597
1	115297	59.3554
1	115471	113.988
1	115794	107.22
1	116193	119.448
1	116681	118.951
1	117050	129.206
1	117311	95.1968
1	117566	121.374
1	117847	72.5791
1	118200	70.9241
1	118528	91.3218
1	118891	114.436
1	119224	124.44
1	119663	58.2763
1	120011	59.0203
1	120333	93.0675
1	120707	120.907
1	121123	123.556
1	121289	111.079
1	121511	118.481
1	121765	90.8119
1	121986	123.18
1	122203	113.501
1	122390	117.527
1	122587	83.0496
1	122835	107.791
1	123056	123.865
1	123267	82.3457
1	123527	129.55
1	123699	119.284
1	123885	131.104
1	124091	124.455
1	124222	128.791
1	124682	95.8942
1	124982	90.8953
1	125282	128.044
1	125569	103.355
1	125934	104.136
1	126329	118.201
1	126598	80.8994
1	126884	98.5677
1	127368	112.716
1	127778	130.112
1	128020	111.419
1	128352	107.174
1	128763	107.622
1	129085	102.344
1	129350	132.866
1	129767	100.718
1	129928	110.184
1	130116	113.809
1	130315	125.602
1	130498	125.614
1	130755	122.811
1	131039	104.378
1	131239	116.159
1	131583	118.966
1	131760	124.262
1	131901	109.994
1	132011	128.355
1	132197	129.093
1	132422	104.173
1	132779	95.4526
1	133114	80.8708
1	133387	57.867
1	133690	102.193
1	134167	114.815
1	134447	133.384
1	134738	81.2741
1	135083	132.393
1	135305	132.087
1	135595	93.8337
1	135878	120.426
1	136311	84.3818
1	136625	124.703
1	136910	105.439
1	137169	126.087
1	137296	118.25
1	137416	116.345
1	137631	120.059
1	137841	105.344
1	138091	113.652
1	138318	129.656
1	138631	109.895
1	138941	80.3767
1	139330	111.723
1	139591	115.795
1	139829	106.004
1	140080	119.337
1	140374	91.9587
1	140769	95.3705
1	141042	118.091
1	141200	129.283
1	141335	119.903
1	141705	111.967
1	142030	135.213
1	142337	123.55
1	142530	129.277
1	142681	128.917
1	142959	67.4271
1	143388	117.378
1	143665	121.365
1	143822	85.4976
1	143954	119.956
1	144429	136.188
1	144812	55.6937
1	145141	126.635
1	145349	104.151
1	145636	113.867
1	145962	125.497
1	146222	114.653
1	146507	119.864
1	146618	120.431
1	146859	121.465
1	147119	121.207
1	147413	94.0372
1	147676	126.068
1	147866	118.635
1	148087	120.14
1	148225	122.751
1	148390	138.113
1	148736	131.981
1	148895	117.888
1	149206	132.934
1	149477	101.624
1	149860	86.9509
1	150290	110.708
1	150670	81.643
1	150946	131.857
1	151102	114.425
1	151311	98.9757
1	151506	117.127
1	151691	128.058
1	151849	131.558
1	152042	120.696
1	152164	128.776
1	152388	126.202
1	152585	124.535
1	152838	124.448
1	153242	73.6406
1	153555	65.2335
1	153907	120.496
1	154012	118.4
1	154266	92.5161
1	154541	120.06
1	154656	124.366
1	154990	93.6535
1	155230	85.6708
1	155489	136.143
1	155826	78.6349
1	156124	121.075
1	156329	124.046
1	156509	125.845
1	156660	131.196
1	156987	114.63
1	157090	118.315
1	157258	130.952
1	157424	106.529
1	157684	130.948
1	157866	131.115
1	158089	137.33
1	158239	123.546
1	158523	120.877
1	158636	109.872
1	158792	136.12
1	159025	89.9565
1	159276	122.996
1	159494	110.699
1	159804	100.312
1	160087	127.194
1	160210	119.083
1	160507	123.219
1	160914	83.1401
1	161298	131.477
1	161436	117.448
1	161546	130.645
1	161833	91.5842
1	162077	126.531
1	162341	126.675
1	162572	131.019
1	162745	132.251
1	163059	128.148
1	163338	73.5406
1	163654	108.826
1	163919	130.854
1	164162	100.028
1	164503	72.6088
1	164814	112.752
1	165120	69.3271
1	165601	99.9234
1	165841	105.231
1	166165	91.8778
1	166723	126.672
1	167180	110.937
1	167614	137.082
1	167961	121.023
1	168167	119.83
1	168382	131.21
1	168519	121.244
1	168730	123.799
1	169001	85.1582
1	169448	88.5148
1	169727	66.3113
1	170197	120.56
1	170440	118.983
1	170766	90.1678
1	171076	118.927
1	171384	120.912
1	171600	100.372
1	171937	112.536
1	172030	124.638
1	172394	94.2594
1	172683	121.237
1	172803	125.344
1	173034	85.3682
1	173311	123.567
1	173668	122.604
1	173914	122.642
1	174383	123.447
1	174792	121.723
1	175197	126.44
1	175341	124.861
1	175634	77.7643
1	176006	131.661
1	176348	124.09
1	176584	80.4632
1	176937	99.762
1	177191	126.772
1	177389	128.404
1	177519	128.967
1	177685	125.48
1	177950	112.389
1	178157	136.766
1	178585	108.508
1	178914	120.086
1	179204	128.132
1	179512	67.8545
1	179770	122.196
1	179930	114.408
1	180082	120.703
1	180256	119.716
1	180483	103.953
1	180685	130.08
1	180803	112.396
1	181107	112.271
1	181336	114.322
1	181485	121.294
1	181786	129.103
1	182008	108.453
1	182409	131.857
1	182636	116.759
1	182895	100.187
1	183253	129.474
