chr	center	size
1	183	129.234
1	398	127.853
1	660	123.087
1	881	125.768
1	1403	41.3155
1	1764	128.969
1	2049	105.523
1	2243	125.625
1	2468	85.3951
1	2704	83.6696
1	2854	179
1	3235	124.737
1	3510	131.338
1	3801	76.8773
1	4031	135.878
1	4234	132.984
1	4451	120.107
1	4739	71.747
1	5176	132.765
1	5398	94.7176
1	5588	129.326
1	5758	133.811
1	6100	66.4912
1	6285	132.169
1	6562	77.7125
1	6786	140.17
1	7007	94.4219
1	7322	125.711
1	7435	117.806
1	7602	121.485
1	7753	126.473
1	7935	120.915
1	8073	140.483
1	8339	125.37
1	8586	105.047
1	8872	71.1726
1	9196	49.4282
1	9488	131.342
1	9658	91.0545
1	10011	133.024
1	10418	74.8112
1	10619	119.692
1	10797	127.929
1	10963	124.437
1	11142	127.634
1	11338	82.2416
1	11642	131.436
1	11830	131.966
1	12045	126.234
1	12228	121.294
1	12527	141.05
1	12654	123.9
1	12880	140.786
1	13115	144.056
1	13817	77.8016
1	14121	131.323
1	14356	87.0226
1	14570	134.561
1	14817	123.502
1	15011	123.151
1	15175	123.462
1	15402	49.2845
1	15742	126.242
1	15920	130.786
1	16173	44.9969
1	16524	130.306
1	16774	124.096
1	16907	135.714
1	17118	124.479
1	17333	132.501
1	17552	130.066
1	17778	126.523
1	18085	132.46
1	18209	122.439
1	18355	120.445
1	18564	62.9539
1	18742	117.82
1	19004	38.8735
1	19249	130.72
1	19473	123.828
1	19696	103.491
1	20001	129.381
1	20189	88.5524
1	20399	126.124
1	20567	129.011
1	20941	97.4538
1	21196	103.078
1	21481	75.5422
1	21747	133.978
1	22205	122.173
1	22344	126.873
1	22646	120.846
1	22851	76.9419
1	23133	134.65
1	23312	127.664
1	23425	127.948
1	23625	127.201
1	23732	125.549
1	23945	132.12
1	24106	125.748
1	24223	124.931
1	24357	125.229
1	24870	40.4535
1	25216	127.679
1	25577	154.304
1	25932	98.498
1	26170	78.5617
1	26454	133.661
1	26680	124
1	26857	131.181
1	27011	130.385
1	27194	129.203
1	27447	132.229
1	27751	136.158
1	27921	138.72
1	28088	129.78
1	28248	119.92
1	28480	93.2096
1	28978	123.408
1	29387	107.799
1	29811	128.142
1	30260	137.704
1	30461	91.9234
1	30698	126.275
1	30960	132.546
1	31227	85.61
1	31581	97.7128
1	31989	126.388
1	32421	102.553
1	32979	131.594
1	33380	117.788
1	33728	124.425
1	34123	130.589
1	34585	136.807
1	35038	124.791
1	35251	101.259
1	35487	137.274
1	35668	87.0042
1	36168	129.361
1	36412	140.08
1	36518	88.8376
1	36774	86.8156
1	37137	131.992
1	37401	71.2069
1	37640	122.152
1	37841	128.889
1	38072	121.365
1	38306	85.0347
1	38645	81.6293
1	39015	69.0902
1	39301	136.754
1	39564	74.3166
1	39774	132.013
1	40074	90.4963
1	40335	144.627
1	40641	86.3666
1	40907	128.674
1	41039	133.414
1	41240	130.336
1	41445	82.037
1	41700	122.261
1	42025	124.398
1	42230	129.318
1	42369	127.035
1	42599	101.695
1	42890	120.273
1	43007	128.46
1	43257	134.974
1	43504	83.6857
1	43690	122.627
1	43994	138.318
1	44295	122.504
1	44610	86.5175
1	44944	123.398
1	45264	92.7743
1	45558	120.578
1	45840	124.858
1	46066	123.96
1	46368	136.553
1	46519	121.948
1	46689	116.965
1	46854	119.869
1	47338	145.163
1	48020	123.951
1	48510	98.6747
1	48750	78.7382
