chr	center	size
1	421	119.871
1	651	139.86
1	890	111.763
1	1252	127.389
1	1478	118.378
1	1759	126.6
1	2033	110.206
1	2225	126.901
1	2396	122.234
1	2534	124.055
1	2731	115.092
1	3237	134.663
1	3516	123.703
1	3730	124.873
1	3868	121.882
1	4021	124.153
1	4229	123.29
1	4449	133.569
1	4672	128.621
1	4843	129.113
1	5175	110.808
1	5413	102.1
1	5713	94.5793
1	6003	124.588
1	6212	110.466
1	6532	93.9514
1	6836	85.6839
1	7068	122.623
1	7398	102.789
1	7679	90.7968
1	8020	100.308
1	8339	122.56
1	8529	106.833
1	8762	102.752
1	8992	112.795
1	9243	132.696
1	9532	107.312
1	9714	120.981
1	10005	114.614
1	10348	123.537
1	10482	119.637
1	10603	122.697
1	10786	120.987
1	10955	145.013
1	11143	121.754
1	11281	126.949
1	11414	120.805
1	11499	87.6651
1	11637	119.377
1	11829	125.207
1	12110	64.9227
1	12524	118.559
1	12651	118.103
1	12847	117.523
1	13075	112.879
1	13722	112.944
1	13869	110.707
1	14125	127.885
1	14334	82.0961
1	14543	108.818
1	14814	123.875
1	15084	92.0123
1	15375	52.7396
1	15750	127.244
1	15923	121.261
1	16116	131.417
1	16293	130.677
1	16526	127.705
1	16842	104.918
1	17177	85.5706
1	17550	147.245
1	17783	124.48
1	18088	121.728
1	18239	106.952
1	18522	128.425
1	18695	111.476
1	18880	126.989
1	19085	130.32
1	19238	115.973
1	19483	113.254
1	19725	114.979
1	20126	121.337
1	20475	84.9597
1	20900	125.731
1	21084	98.0223
1	21246	117.165
1	21402	121.684
1	21539	121.573
1	21756	118.869
1	22201	129.082
1	22346	121.019
1	22637	115.873
1	22849	99.4638
1	23144	120.17
1	23383	98.7996
1	23672	103.098
1	24007	88.8325
1	24264	88.7899
1	24764	124.745
1	25033	100.447
1	25293	90.7541
1	25596	126.679
1	25911	97.2021
1	26135	94.2578
1	26445	132.968
1	26687	134.326
1	26929	92.5375
1	27205	132.826
1	27451	123.767
1	27748	125.604
1	27904	123.256
1	28080	122.637
1	28252	134.513
1	28469	94.4891
1	28966	119.233
1	29309	122.703
1	29683	114.073
1	30303	132.627
1	30492	130.339
1	30689	128.736
1	30951	127.676
1	31132	142.454
1	31228	76.8425
1	31326	123.057
1	31569	101.792
1	31989	127.128
1	32428	96.7874
1	32862	125.166
1	33079	101.034
1	33347	117.922
1	33570	107.998
1	33797	98.3681
1	34050	123.078
1	34407	77.2842
1	34663	71.5047
1	35023	130.745
1	35238	100.575
1	35478	119.879
1	35662	95.7009
1	36017	136.476
1	36149	130.244
1	36381	108.639
1	36610	117.365
1	36844	120.633
1	37155	138.711
1	37400	62.9962
1	37641	128.045
1	37840	131.983
1	38069	128.286
1	38315	105.155
1	38669	102.325
1	38913	133.619
1	39081	124.426
1	39306	123.264
1	39580	94.9084
1	39769	126.13
1	39996	115.178
1	40131	119.333
1	40322	127.595
1	40632	102.792
1	40965	87.517
1	41246	126.264
1	41381	123.143
1	41518	120.883
1	41690	121.163
1	42151	49.6054
1	42293	111
1	42533	116.23
1	42997	133.879
1	43265	108.536
1	43405	133.541
1	43633	99.1182
1	44181	128.939
1	44483	98.643
1	44916	137.54
1	45263	130.371
1	45555	118.54
1	45846	132.982
1	46070	117.519
1	46353	125.513
1	46538	120.251
1	46800	102.861
1	47373	115.653
1	47960	111.459
1	48193	126.347
1	48514	110.074
1	48783	91.9603
1	49005	122.76
1	49249	101.935
1	49478	136.952
1	49744	125.227
1	49958	132.689
1	50248	98.0745
1	50408	107.036
1	50627	116.427
1	50796	103.564
1	50961	121.21
1	51244	118.591
1	51544	111.271
1	51820	125.11
1	52084	118.124
1	52421	100.449
1	52744	126.24
1	52871	120.658
1	53118	120.312
1	53257	123.482
1	53428	120.767
1	53643	111.907
1	53937	127.505
1	54201	82.846
1	54449	119.745
1	54711	139.031
1	54883	114.148
1	55126	127.772
1	55365	96.4101
1	55595	123.186
1	55834	134.194
1	56215	92.2783
1	56666	111.254
1	56911	130.693
1	57182	127.257
1	57438	101.434
1	57616	116.266
1	57813	121.823
1	58081	72.8127
1	58346	118.253
1	58658	117.91
1	59002	114.991
1	59384	119.475
1	59544	124.559
1	59761	122
1	60017	126.023
1	60290	129.436
1	60486	121.062
1	60683	131.294
1	60810	111.439
1	61010	82.5832
1	61286	106.068
1	61550	117.739
1	61729	108.905
1	62087	106.703
1	62290	124.324
1	62637	123.943
1	62897	125.47
1	63095	127.161
1	63219	127.866
1	63407	120.444
1	63606	117.426
1	63805	125.544
1	64095	120.286
1	64228	128.833
1	64367	129.205
1	64604	104.989
1	64872	94.0967
1	65109	129.012
1	65340	117.26
1	65551	124.121
1	65885	91.9726
1	66137	133.229
1	66407	78.5568
1	66728	64.8542
1	67084	110.371
1	67468	69.2625
1	67867	120.31
1	68383	90.284
1	68652	100.45
1	68934	126.769
1	69129	117.351
1	69387	91.5585
1	69577	124.143
1	69703	124.307
1	69914	121.72
1	70066	112.133
1	70245	139.625
1	70422	118.868
1	70706	118.42
1	70821	122.129
1	70995	99.29
1	71265	115.184
1	71364	124.126
1	71569	119.715
1	71758	98.9278
1	72080	124.912
1	72429	110.838
1	72748	107.346
1	73114	69.2539
1	73394	120.832
1	73576	131.194
1	73751	128.296
1	73990	136.74
1	74276	109.521
1	74583	129.161
1	74721	120.886
1	74922	139.148
1	75102	125.685
1	75218	125.392
1	75513	55.1919
1	75850	133.626
1	76080	124.5
1	76212	127.164
1	76464	125.023
1	76872	47.1447
1	77242	137.267
1	77738	104.744
1	78118	121.591
1	78529	113.642
1	78871	78.7232
1	79165	120.567
1	79276	129.587
1	79688	55.4344
1	80134	127.271
1	80741	131.618
1	80922	127.475
1	81237	122.898
1	81737	49.4329
1	82185	100.776
1	82347	116.053
1	82552	94.4833
1	82838	123.834
1	83160	132.757
1	83321	113.956
1	83522	104.901
1	83763	117.236
1	84033	102.445
1	84319	105.196
1	84591	128.503
1	84857	76.458
1	85201	65.2627
1	85555	107.42
1	85846	125.269
1	86200	85.1775
1	86485	94.3496
1	86776	84.2664
1	87044	120.695
1	87260	112.016
1	87502	123.829
1	87692	125.536
1	87930	105.747
1	88171	121.198
1	88344	120.688
1	88575	132.221
1	88809	107.75
1	89027	107.417
1	89222	115.593
1	89412	123.624
1	89576	129.804
1	89891	39.8112
1	90218	123.659
1	90435	118.97
1	90735	110.716
1	91046	86.97
1	91379	112.097
1	91838	84.3009
1	92038	115.166
1	92492	136.006
1	92751	132.931
