chr	center	size
1	406	118.851
1	797	10.8723
1	1245	122.249
1	1457	135.534
1	1768	133.571
1	2102	128.508
1	2404	125.911
1	2527	124.121
1	2671	129.838
1	2778	120.419
1	3240	128.663
1	3553	82.5324
1	3922	83.1257
1	4230	135.452
1	4457	131.471
1	4668	122.985
1	4847	130.021
1	5239	58.7406
1	5458	127.195
1	5592	126.602
1	5760	130.864
1	5991	128.388
1	6217	96.1282
1	6472	120.894
1	6614	129.846
1	6789	119.108
1	6989	80.0363
1	7324	121.48
1	7440	124.743
1	7593	135.261
1	7756	123.757
1	7933	122.434
1	8072	130.867
1	8340	121.117
1	8581	102.302
1	8895	84.4486
1	9196	49.2862
1	9490	123.146
1	9661	104.947
1	10003	130.894
1	10339	121.07
1	10567	84.3677
1	10791	129.195
1	10954	130.632
1	11134	135.991
1	11275	123.573
1	11426	133.869
1	11648	124.547
1	11833	122.81
1	12046	128.697
1	12235	126.999
1	12519	128.121
1	12768	10.3406
1	13070	125.654
1	13801	90.6843
1	14122	135.799
1	14339	84.2767
1	14576	138.698
1	14822	124.249
1	15004	131.759
1	15219	85.1502
1	15473	120.567
1	15740	125.254
1	15924	128.533
1	16105	134.057
1	16288	134.751
1	16517	124.721
1	16780	128.484
1	16905	127.473
1	17118	125.91
1	17327	131.632
1	17553	129.428
1	17788	127.986
1	18140	93.0257
1	18353	123.023
1	18524	129.46
1	18660	125.138
1	18827	76.8988
1	19070	129.376
1	19242	127.403
1	19471	126.008
1	19707	92.9112
1	20006	128.903
1	20131	134.581
1	20346	83.9851
1	20566	124.794
1	20965	76.3955
1	21201	95.5899
1	21474	60.2613
1	21750	133.344
1	22205	128.407
1	22343	131.57
1	22727	64.1076
1	23029	38.2959
1	23314	126.823
1	23426	123.598
1	23620	125.03
1	23727	129.845
1	23952	129.727
1	24107	129.951
1	24293	83.6888
1	24765	125.777
1	24955	118.128
1	25101	132.296
1	25304	72.9985
1	25602	129.761
1	25917	97.486
1	26151	71.9999
1	26452	124.086
1	26677	122.472
1	26921	76.7577
1	27196	128.384
1	27453	126.598
1	27829	71.9416
1	28148	45.837
1	28475	93.1543
1	28961	124.599
1	29300	117.559
1	29621	96.1393
1	29818	131.757
1	30310	128.881
1	30499	130.582
1	30693	137.003
1	30957	125.657
1	31162	125.16
1	31319	131.051
1	31520	128.154
1	31649	127.864
1	31991	128.497
1	32428	107.527
1	32855	132.546
1	32995	126.436
1	33262	131.533
1	33621	120.903
1	34012	131.085
1	34317	122.3
1	34475	121.441
1	34703	48.957
1	35026	127.178
1	35239	98.7778
1	35477	128.139
1	35694	95.9494
1	36100	68.2697
1	36358	107.86
1	36558	128.516
1	36696	127.547
1	36848	129.318
1	37146	136.771
1	37383	77.0106
1	37641	129.244
1	37842	127.201
1	38080	124.764
1	38257	124.209
1	38375	126.872
1	38593	125.305
1	38745	128.272
1	38928	132.609
1	39090	126.498
1	39307	138.75
1	39584	82.6836
1	39777	127.314
1	40075	72.1285
1	40328	133.923
1	40611	79.2957
1	40901	127.294
1	41036	126.039
1	41319	70.7081
1	41519	132.844
1	41704	128.885
1	42165	42.4484
1	42444	38.1972
1	42647	125.607
1	42890	132.812
1	43004	127.079
1	43308	58.4694
1	43560	125.493
1	43691	129.812
1	43987	130.536
1	44199	125.478
1	44309	135.475
1	44415	122.126
1	44607	104.839
1	44944	124.392
1	45262	92.2912
1	45558	124.462
1	45841	126.664
1	46068	122.951
1	46471	80.156
1	46752	78.5706
1	47371	130.214
1	48036	137.614
1	48560	123.619
1	48765	108.835
1	48880	56.0649
1	49226	96.4936
1	49487	129.783
1	49732	129.33
1	49957	129.347
1	50322	122.441
1	50675	99.2162
1	50897	100.495
1	51242	121.968
1	51500	127.776
1	51627	130.327
1	51833	121.452
1	52033	86.2278
1	52193	129.178
1	52448	105.472
1	52809	92.1413
1	53121	138.003
1	53345	87.6816
1	53521	132.889
1	53678	129.341
1	53939	123.63
1	54113	130.541
1	54277	129.642
1	54448	118.552
1	54716	124.907
1	54881	128.84
1	55199	65.0477
1	55400	127.754
1	55591	129.322
1	55837	123.311
1	56145	66.1587
1	56669	101.223
1	56923	122.76
1	57294	31.6249
1	57503	127.069
1	57617	128.18
1	57811	123.513
1	58106	107.014
1	58351	130.636
1	58651	133.552
1	58933	90.3669
1	59114	126.208
1	59477	72.2537
1	59759	129.33
1	60024	129.848
1	60275	129.619
1	60488	124.232
1	60740	92.3606
1	61000	64.1753
1	61295	87.527
1	61571	132.092
1	61739	78.8391
1	62086	89.8916
1	62295	126.619
1	62625	123.027
1	62897	127.028
1	63094	129.444
1	63231	131.754
1	63407	129.728
1	63580	130.165
1	63755	73.133
1	64098	125.289
1	64215	121.818
1	64369	126.691
1	64538	130.133
1	64736	75.7782
1	65044	118.675
1	65407	56.6568
1	65612	122.093
1	65835	138.866
1	65963	127.42
1	66140	133.917
1	66333	126.629
1	66572	82.8134
1	66806	128.38
1	67011	130.903
1	67157	129.339
1	67360	127.781
1	67623	81.0367
1	67955	79.8052
1	68313	128.132
1	68508	90.0774
1	68724	123.319
1	69028	29.4053
1	69332	124.648
1	69509	99.3663
1	69694	129.077
1	69898	135.253
1	70169	53.9195
1	70426	131.774
1	70746	105.762
1	70963	86.0205
1	71321	107.032
1	71555	127.029
1	71666	127.711
1	71798	130.54
1	72029	122.975
1	72139	126.026
1	72423	107.314
1	72669	97.3147
1	72953	49.6739
1	73210	127.297
1	73393	131.036
1	73571	126.103
1	73758	125.671
1	74000	120.861
1	74228	128.456
1	74336	125.043
1	74642	89.2128
1	74927	132.037
1	75101	138.585
1	75214	125.042
1	75443	132.149
1	75725	26.8627
1	76149	92.6259
1	76446	128.349
1	76695	129.62
1	76939	124.867
1	77125	67.5069
1	77482	37.1877
1	77824	119.279
1	78145	123.735
1	78537	106.118
1	78876	80.5472
1	79206	77.7368
1	79548	122.663
1	79776	133.456
1	80011	122.306
1	80130	129.451
1	80301	133.183
1	80810	50.1768
1	81234	122.405
1	81709	34.9488
1	82226	109.211
1	82582	81.6785
1	82847	122.486
1	83136	122.09
1	83472	56.9761
1	83754	129.248
1	84034	111.331
1	84222	135.498
1	84357	124.735
1	84603	127.315
1	84847	81.1789
1	85089	125.027
1	85289	125.909
1	85546	101.221
1	85723	125.486
1	85835	128.135
1	85943	132.409
1	86198	63.4251
1	86430	129.094
1	86553	124.425
1	86678	129.308
1	86820	132.048
1	87102	49.0286
1	87446	71.651
1	87687	132.976
1	87927	112.738
1	88182	128.468
1	88343	128.591
1	88569	126.944
1	88818	94.9341
1	89042	87.4998
1	89305	80.4828
1	89570	127.582
1	89792	124.714
1	89995	126.052
1	90222	128.973
1	90426	128.821
1	90743	100.401
1	90950	126.89
1	91098	121.959
1	91298	98.3921
1	91548	118.958
1	91744	122.449
1	91970	89.4109
1	92557	93.0185
1	92720	126.235
1	92971	127.768
1	93174	87.2054
1	93483	134.902
1	93723	97.7838
1	93924	144.067
1	94218	154
1	94437	132.343
1	94866	126.753
1	95101	129.844
1	95517	102.216
1	95754	96.648
1	96014	99.0483
1	96264	125.105
1	96545	125.251
1	97393	135.232
1	97606	133.567
1	97824	127.809
1	98007	123.74
1	98436	69.9565
1	98705	119.919
1	98916	95.8125
1	99193	71.3908
1	99458	122.775
1	99716	126.707
1	99994	77.3522
1	100401	98.2268
1	100758	40.7319
1	101106	126.579
1	101552	129.376
1	101751	133.676
1	101907	129.162
1	102140	130.905
1	102297	131.482
1	102676	85.8038
1	103003	87.9222
1	103194	129.979
1	103476	65.5699
1	103734	122.011
1	104138	130.975
1	104263	135.377
1	104624	72.395
1	104993	130.496
1	105090	124.91
1	105376	71.7409
1	105623	127.557
1	105860	132.027
1	106023	132.742
1	106314	105.889
1	106779	39.5425
1	107118	131.031
1	107263	137.937
1	107589	125.754
1	107806	126.244
1	108230	127.631
1	108518	46.4154
1	108901	117.68
1	109286	84.1399
1	109617	134.233
1	109818	127.307
1	110020	131.416
1	110428	103.137
1	110623	122.39
1	110743	133.071
1	111047	131.619
1	111236	76.9229
1	111523	126.073
1	111716	131.335
1	111996	53.1988
1	112313	125.888
1	112859	86.6695
1	113142	103.673
1	113359	125.397
1	113578	129.951
1	113792	128.822
1	114135	123.36
1	114262	130.801
1	114637	130.919
1	114939	139.366
1	115255	29.6792
1	115490	129.566
1	115758	86.4841
1	116061	115.551
1	116343	134.243
1	116577	117.486
1	116710	118.562
1	117027	133.874
1	117236	126.654
1	117343	125.921
1	117560	127.112
1	117770	136.735
1	118067	47.1549
1	118454	132.433
1	118900	126.54
1	119237	140.922
1	119582	125.505
1	119776	125.644
1	119926	131.954
1	120120	130.588
1	120253	136.078
1	120393	140.38
1	120571	130.484
1	120688	131.605
1	120867	134.198
1	121109	127.326
1	121273	104.9
1	121507	135.022
1	121692	125.272
1	121828	125.548
1	121978	129.717
1	122205	134.184
1	122442	100.59
1	122713	87.2879
1	122960	82.4433
1	123212	135.211
1	123344	127.203
1	123530	123.715
1	123702	132.453
1	123890	120.231
1	124095	130.384
1	124222	133.515
1	124612	138.848
1	124754	136.041
1	124982	66.0177
1	125274	131.637
1	125461	134.608
1	125610	131.875
1	125901	97.1137
1	126060	127.425
1	126271	124.267
1	126378	123.928
1	126489	126.518
1	126650	123.664
1	126886	81.6456
1	127313	121.724
1	127429	128.43
1	127881	120.82
1	128219	69.2083
1	128569	129.923
1	128723	125.448
1	128903	126.842
1	129042	127.473
1	129283	82.5879
