chr	center	size
1	454	126.178
1	659	120.896
1	884	117.505
1	1258	124.821
1	1457	122.292
1	1763	126.43
1	2055	114.043
1	2410	127.638
1	2694	105.646
1	3225	134.979
1	3520	134.419
1	3805	99.5627
1	4017	119.793
1	4225	120.259
1	4457	123.795
1	4681	127.958
1	4847	127.621
1	5300	112.566
1	5602	123.974
1	5969	126.569
1	6187	117.67
1	6302	113.294
1	6541	95.6459
1	6843	102.773
1	7048	95.868
1	7373	109.404
1	7681	101.333
1	8005	111.708
1	8344	115.742
1	8515	112.05
1	8636	116.796
1	8825	112.841
1	9015	111.842
1	9247	110.619
1	9491	124.625
1	9666	117.245
1	10012	128.931
1	10437	99.4935
1	10741	105.273
1	11012	99.4445
1	11342	99.1259
1	11704	89.3451
1	12033	131.389
1	12234	124.224
1	12509	111.547
1	12646	131.27
1	12854	119.258
1	13077	124.198
1	13749	111.49
1	13894	122.486
1	14203	100.971
1	14502	99.0141
1	14816	127.302
1	15021	123.321
1	15234	108.173
1	15464	116.205
1	15749	127.838
1	15911	127.34
1	16166	94.4026
1	16507	124.357
1	16827	117.938
1	17087	119.706
1	17224	65.735
1	17348	127.937
1	17555	125.567
1	17781	130.539
1	18053	120.602
1	18145	105.041
1	18320	112.505
1	18562	108.454
1	18792	110.336
1	19127	102.022
1	19489	115.371
1	19794	120.734
1	20329	105.653
1	21091	116.071
1	21561	125.139
1	22200	116.011
1	22320	120.385
1	22718	92.3579
1	23004	93.5472
1	23291	100.283
1	23566	103.183
1	23898	97.8092
1	24227	98.1159
1	24755	118.072
1	25017	117.003
1	25251	98.9577
1	25574	115.826
1	25923	116.522
1	26136	96.9393
1	26618	103.564
1	27021	120.285
1	27446	127.344
1	27811	97.9623
1	28091	114.763
1	28456	115.139
1	28914	111.399
1	29144	113.177
1	29375	113.257
1	29620	115.205
1	29809	114.811
1	30372	76.7611
1	30683	130.887
1	30971	121.483
1	31184	105.394
1	31334	120.213
1	31581	104.696
1	31785	41.1697
1	32006	122.547
1	32421	118.278
1	32940	109.841
1	33251	116.032
1	33518	111.517
1	33763	100.79
1	34039	112.442
1	34304	128.437
1	34460	127.586
1	34576	112.447
1	34766	135.156
1	35185	114.475
1	35611	119.371
1	36192	110.918
1	36669	110.49
1	37232	91.9446
1	37513	111.085
1	37827	132.656
1	38246	124.205
1	38648	96.4823
1	38997	100.421
1	39332	123.06
1	39653	108.955
1	39982	121.278
1	40143	114.944
1	40336	121.33
1	40545	109.671
1	40670	107.846
1	40857	98.1294
1	40987	101.205
1	41121	74.1495
1	41312	96.6941
1	41500	110.382
1	41689	118.211
1	42032	123.685
1	42234	115.273
1	42364	112.854
1	42602	114.716
1	42946	113.267
1	43250	132.571
1	43452	109.497
1	43648	108.666
1	44158	99.5641
1	44526	110.895
1	44938	136.549
1	45206	114.812
1	45338	114.17
1	45557	114.831
1	45840	133.812
1	46050	118.26
1	46131	119.427
1	46454	99.2571
1	46678	126.193
1	46820	123.647
1	47370	123.986
1	47945	112.501
1	48176	118.186
1	48502	110.678
1	48789	100.579
1	49157	117.543
1	49473	133.609
1	49742	116.07
1	49959	131.894
1	50349	114.384
1	50806	106.74
1	51455	129.991
1	51870	120.351
1	52232	117.494
1	52585	75.719
1	52846	115.813
1	53234	107.449
1	53530	104.191
1	54004	83.8082
1	54343	95.1173
1	54723	125.893
1	54877	119.655
1	55139	120.392
1	55338	111.697
1	55608	118.927
1	55847	123.343
1	56177	86.4903
1	56665	101.349
1	56911	127.43
1	57234	92.2487
1	57551	110.026
1	57882	99.5766
1	58158	125.84
1	58313	108.971
1	58611	133.301
1	58997	110.058
1	59367	134.843
1	59549	115.016
1	59755	119.651
1	60023	113.877
1	60282	126.74
1	60479	121.529
1	60739	94.3787
1	60985	85.0017
1	61289	107.963
1	61563	108.915
1	61759	100.909
1	62037	121.261
1	62155	109.417
1	62289	122.968
1	62651	116.89
1	62908	120.027
1	63184	106.935
1	63615	111.642
1	64050	133.28
1	64300	113.744
1	64662	110.03
1	65045	111.436
1	65491	108.582
1	65886	107.023
1	66262	91.1958
1	66662	114.819
1	67090	118.826
1	67429	97.0279
1	67739	117.613
1	67983	115.86
1	68316	115.375
1	68456	117.865
1	68662	113.003
1	68917	120.059
1	69132	132.649
1	69394	104.453
1	69642	95.956
1	69919	119.27
1	70197	100.452
1	70453	123.826
1	70866	108.036
1	71288	113.605
1	71676	111.784
1	72153	133.033
1	72584	99.9633
1	72897	97.6868
1	73222	121.858
1	73509	87.5003
1	73758	119.895
1	74006	118.401
1	74243	114.533
1	74355	109.087
1	74583	116.46
1	74741	129.829
1	75032	93.2096
1	75234	116.303
1	75381	108.018
1	75567	71.5384
1	75815	116.491
1	76104	115.353
1	76245	117.564
1	76450	117.97
1	76697	120.111
1	77056	112.539
1	77522	82.3757
1	77950	105.797
1	78461	116.982
1	78863	107.589
1	79213	106.524
1	79537	144.396
1	79770	117.646
1	79990	117.611
1	80087	107.554
1	80215	87.0528
1	80309	113.688
1	80842	95.8843
1	81229	128.861
1	81748	68.6512
1	82131	130.223
1	82320	109.195
1	82564	106.511
1	82847	127.95
1	83146	125.055
1	83470	91.4186
1	83750	139.207
1	84038	106.727
1	84278	107.339
1	84601	121.338
1	84854	103.9
1	85086	125.172
1	85296	116.709
1	85538	119.558
1	85742	114.965
1	85910	109.021
1	86191	93.04
1	86467	108.05
1	86728	100.212
1	87039	125.89
1	87257	108.928
1	87475	105.886
1	87689	127.572
1	87923	108.386
1	88171	132.74
1	88338	138.876
1	88589	126.819
1	88858	107.982
1	89143	119.454
