chr	center	size
1	440	107.004
1	654	124.663
1	886	123.307
1	1349	73.5013
1	1797	114.902
1	2106	113.095
1	2462	116.422
1	2714	117.921
1	3234	129.385
1	3516	120.738
1	3781	110.05
1	3994	114.791
1	4218	119.525
1	4448	123.663
1	4661	117.324
1	4834	116.655
1	5201	109.986
1	5482	108.277
1	5846	92.8558
1	6366	110.887
1	6996	109.944
1	7759	111.517
1	8688	104.989
1	9501	119.12
1	10296	108.03
1	10781	119.967
1	11258	111.256
1	11722	109.404
1	12150	97.6209
1	12554	109.844
1	12776	104.427
1	13005	96.6145
1	13119	111.566
1	13828	109.096
1	14172	105.212
1	14399	118.837
1	14577	114.143
1	14877	110.734
1	15157	108.132
1	15401	105.193
1	15763	109.265
1	16017	87.5246
1	16247	106.177
1	16534	110.867
1	16786	116.89
1	16938	116.366
1	17191	93.9707
1	17509	112.698
1	17783	117.64
1	18069	119.51
1	18229	106.628
1	18511	112.81
1	18769	104.205
1	19112	98.3003
1	19453	129.06
1	19722	111.598
1	20119	113.717
1	20484	91.6254
1	20998	104.282
1	21295	111.168
1	21658	85.4273
1	22279	111.123
1	22783	110.125
1	23266	98.9477
1	23653	124.197
1	24165	108.543
1	24762	130.695
1	24964	119.967
1	25170	119.728
1	25368	112.755
1	25622	116.531
1	26021	100.849
1	26456	121.751
1	26837	103.058
1	27130	106.534
1	27449	117.822
1	27805	103.287
1	28070	132.52
1	28307	103.038
1	28525	114.566
1	28994	108.644
1	29374	118.17
1	29712	105.698
1	30318	114.018
1	30497	115.207
1	30700	123.152
1	30958	125.046
1	31209	116.532
1	31385	92.4375
1	31607	109.621
1	32005	121.009
1	32530	139.25
1	33261	117.783
1	33863	111.341
1	34526	114.485
1	35144	105.301
1	35515	115.707
1	35760	111.766
1	36149	119.5
1	36496	111.645
1	36776	102.763
1	37104	111.841
1	37206	99.2678
1	37310	113.859
1	37521	92.9229
1	37839	121.419
1	38273	109.928
1	38830	101.278
1	39481	116.614
1	40070	106.726
1	40750	98.8267
1	41376	106.188
1	41774	119.069
1	42171	103.238
1	42359	117.694
1	42612	117.087
1	42961	109.871
1	43374	98.9828
1	43675	119.955
1	44212	120.218
1	44561	112.068
1	44942	129.842
1	45196	123.842
1	45325	107.305
1	45563	120.672
1	45917	93.9782
1	46340	118.178
1	46686	113.523
1	47306	114.168
1	47401	116.839
1	48044	112.319
1	48638	100.121
1	49211	107.027
1	49773	115.883
1	50332	112.53
1	50793	110.256
1	51219	131.892
1	51558	115.524
1	51899	95.1504
1	52145	117
1	52457	110.733
1	52891	123.839
1	53431	107.347
1	53965	111.263
1	54353	104.425
1	54795	103.09
1	55215	99.3763
1	55512	101.226
1	55832	123.597
1	56184	101.22
1	56625	114.128
1	56770	118.37
1	56921	114.058
1	57198	113.901
1	57472	120.236
1	57757	94.2032
1	58049	108.773
1	58333	126.101
1	58850	114.411
