chr	center	size
1	271	57.2416
1	413	109.474
1	677	109.025
1	873	124.66
1	1225	142.757
1	1450	96.9073
1	1772	131.201
1	2032	121.416
1	2189	82.049
1	2404	127.776
1	2561	100.975
1	2743	98.0121
1	3261	98.2561
1	3551	101.013
1	3821	124.072
1	4033	106.817
1	4238	147.68
1	4444	133.866
1	4803	84.1238
1	5242	86.6039
1	5510	102.044
1	5744	116.584
1	5992	120.323
1	6122	113.358
1	6270	113.983
1	6512	111.832
1	6836	123.617
1	7029	73.3545
1	7302	133.99
1	7431	113.479
1	7682	87.6352
1	7902	123.623
1	8063	102.044
1	8419	104.761
1	8600	114.025
1	8788	96.3511
1	8984	118.161
1	9227	144.797
1	9510	111.781
1	9701	131.452
1	9994	120.263
1	10321	117.918
1	10492	99.2784
1	10606	108.554
1	10798	103.289
1	10948	137.636
1	11088	103.768
1	11271	109.732
1	11426	135.681
1	11689	132.913
1	12025	114.921
1	12243	72.9959
1	12504	125.919
1	12640	112.664
1	12744	74.9294
1	12867	112.934
1	13086	142.226
1	13724	101.379
1	13840	105.369
1	14164	114.926
1	14438	128.512
1	14540	110.998
1	14630	39.8958
1	14824	107.98
1	15015	101.1
1	15339	96.8921
1	15896	92.7208
1	16401	87.0697
1	16844	90.4494
1	17289	79.6932
1	17531	119.593
1	17776	97.2634
1	18167	104.557
1	18343	116.687
1	18535	108.688
1	18755	125.722
1	19048	88.3681
1	19242	103.974
1	19476	133.929
1	19657	125.721
1	19800	140.135
1	20045	133.845
1	20158	128.925
1	20309	100.394
1	20550	133.453
1	20875	98.1107
1	21060	112.056
1	21241	85.8025
1	21561	101.299
1	22166	116.807
1	22324	122.688
1	22666	119.8
1	22861	102.092
1	23130	125.129
1	23375	116.251
1	23675	92.3738
1	23973	129.244
1	24258	114.295
1	24876	92.3626
1	25124	95.7038
1	25401	95.3149
1	25578	116.339
1	25879	123.705
1	26096	120.297
1	26226	115.894
1	26382	77.3338
1	26683	118.611
1	26879	104.897
1	27021	111.518
1	27196	118.259
1	27367	131
1	27512	91.1075
1	27897	111.93
1	28248	102.414
1	28483	99.4592
1	28637	182.972
1	28846	110.697
1	29005	93.34
1	29153	103.032
1	29323	119.631
1	29567	135.666
1	29738	101.209
1	29848	106.477
1	30311	123.783
1	30516	109.208
1	30657	81.2662
1	30939	129.436
1	31145	113.229
1	31239	65.1099
1	31323	114.058
1	31586	109.291
1	31965	117.703
1	32476	115.066
1	32935	119.734
1	33101	86.9427
1	33350	80.5563
1	33575	131.942
1	33752	125.952
1	34054	97.9416
1	34310	116.59
1	34523	126.37
1	34708	104.454
1	34817	144.59
1	35039	105.193
1	35235	125.63
1	35455	120.613
1	35595	110.652
1	35726	117.135
1	36076	121.461
1	36378	92.1582
1	36700	122.213
1	37253	119.984
1	37636	120.756
1	38094	120.662
1	38365	102.046
1	38671	119.617
1	38968	121.346
1	39138	95.6042
1	39304	136.213
1	39559	105.361
1	39753	120.869
1	40070	99.9381
1	40329	130.02
1	40672	109.918
1	40869	107
1	40998	65.6361
1	41235	128.474
1	41399	114.538
1	41567	111.53
1	41721	125.982
1	42036	122.382
1	42225	102.954
1	42364	94.3676
1	42598	136.268
1	42902	125.947
1	43038	110.459
1	43252	131.272
1	43437	123.803
1	43635	105.469
1	43773	164
1	44004	140.205
1	44254	89.3653
1	44404	118.662
1	44593	99.1996
1	44756	182
1	44912	145.364
1	45226	113.125
1	45338	133.798
1	45548	167.629
1	45844	123.109
1	46053	122.965
1	46367	114.513
1	46549	145.177
1	46676	100.79
1	46847	108.799
1	47367	151.967
1	48026	113.115
1	48591	121.508
1	49059	81.3123
1	49664	106.431
1	50231	103.572
1	50728	122.696
1	51080	67.6307
1	51546	127.102
1	51691	74.2085
1	51845	125.969
1	52057	127.987
1	52305	88.4126
1	52522	138.233
1	52831	136.734
1	53096	99.8122
1	53310	83.0231
1	53481	107.525
1	53672	85.55
1	53915	174.842
1	54026	62.0004
1	54184	119.76
1	54476	104.913
1	54673	121
1	54849	73.5287
1	55121	120.833
1	55304	131.552
1	55514	136.537
1	55641	157.892
1	55910	112.448
1	56249	141.971
1	56652	101.408
1	56959	154.408
1	57132	100
1	57268	91.3196
1	57437	105.159
1	57552	112.667
1	57790	114.271
1	58003	118.522
1	58310	93.9419
1	58660	131.514
1	58889	114.893
1	59107	125.721
1	59414	102.609
1	59725	101.596
1	60060	125.798
1	60379	89.6622
1	60679	103.62
1	60849	98.9424
1	61037	115.237
1	61292	104.417
1	61516	119.776
1	61598	97.888
1	61810	110.227
1	62088	123.631
1	62305	122.096
1	62622	139.77
1	62863	115.511
1	62974	128.623
1	63230	112.094
1	63487	116.453
1	63690	94.3712
1	63806	127
1	64112	101.388
1	64508	124.32
1	64928	105.284
1	65274	102.248
1	65473	113.672
1	65623	93.1904
1	66022	80.4514
1	66394	116.526
1	66744	119.97
1	67043	102.126
1	67172	113.889
1	67370	131.058
1	67577	123.326
1	67849	93.0883
1	68327	107.122
1	68457	115.976
1	68701	110.532
1	69090	94.5761
1	69514	99.3095
1	69937	110.372
1	70306	99.6944
1	70755	100.462
1	71013	99.1522
1	71321	93.1662
1	71622	102.679
1	71787	126.532
1	72078	112.428
1	72454	124.872
1	72664	107.743
1	72898	125.503
1	73432	123.979
1	73791	94.5771
1	74249	126.507
1	74669	101.783
1	75101	111.818
1	75509	88.4288
1	75812	117.044
1	76141	112.023
1	76434	126.98
1	76688	101.566
1	77019	127.909
1	77292	101.167
1	77578	98.5546
1	77903	125.399
1	78168	96.573
1	78502	96.4445
1	78884	108.502
1	79199	115.368
1	79524	110.395
1	79633	36.1954
1	79783	117.95
1	80065	128.12
1	80256	96.225
1	80357	100.598
1	80734	98.9775
1	80934	129.214
1	81186	128.539
1	81302	94
1	81623	121.111
1	81715	97.239
1	81855	94.2049
1	82052	157.577
1	82277	128.495
1	82468	111.449
1	82624	137.637
1	82849	117.27
1	83151	127.701
1	83498	122.437
1	83971	134.684
1	84291	111.952
1	84595	108.953
1	84816	125.556
1	84954	82.2184
1	85107	114.45
1	85410	94.6945
1	85590	102.468
1	85766	80.9353
1	85940	117.265
1	86240	98.3181
1	86464	112.708
1	86661	125.891
1	86846	131.835
1	87047	126.368
1	87282	116.306
1	87482	121.6
1	87725	111.161
1	87926	99.1892
1	88168	133.17
1	88358	115.071
1	88561	159.607
1	88762	115.642
1	88887	81.5051
1	89074	91.3988
1	89237	110.01
1	89417	116.269
1	89595	113.236
1	89793	133.01
1	90021	131.252
1	90382	146.153
1	90743	111.33
1	90967	133.805
1	91107	107.541
1	91282	129.014
1	91417	103.186
1	91536	122.248
1	91736	107.27
1	91866	111.747
1	92021	132.384
1	92479	142.649
1	92596	114.018
1	92708	104.181
1	92995	133.708
1	93174	105.54
1	93279	109.349
1	93437	111.617
1	93730	141.077
1	93899	131.921
1	94298	97.7695
1	94512	97.4986
1	94814	147.135
1	94972	86.3877
1	95157	121
1	95411	108.576
1	95602	93.0374
1	95775	109.447
1	96005	125.017
1	96257	130.425
1	96561	123.721
1	96887	118.416
1	97145	171.409
1	97401	113.619
1	97599	116.103
1	97816	108.109
1	97999	121.922
1	98434	92.0969
1	98734	95.3483
1	98964	120.089
1	99240	138.427
1	99490	139.628
1	99684	153
1	99797	74.3617
1	100021	115.247
1	100422	120.082
1	100683	121.252
1	100977	113.282
1	101219	122.943
1	101550	108.683
1	101748	121.833
1	101913	115.5
1	102131	120.378
1	102317	125.76
1	102580	129.338
1	102700	94.8841
1	102976	129.31
1	103147	114.818
1	103376	114.148
1	103675	77.5807
1	104090	90.7573
1	104238	117.483
1	104631	95.3575
1	105042	98.0752
1	105235	99.4852
1	105354	92.1996
1	105497	137.238
1	105623	150.222
1	105958	93.6232
1	106237	111.178
1	106382	122.375
1	106773	45.3415
1	107096	102.405
1	107274	122.399
1	107575	103.035
1	107805	134.904
1	108231	124.377
1	108442	118.399
1	108682	115.554
1	108907	129.512
1	109243	100.456
1	109424	140.202
1	109623	129.521
1	109772	108.118
1	109989	122.824
1	110443	115.502
1	110673	111.652
1	111018	115.205
1	111114	102.507
1	111213	117.867
1	111352	97.0074
1	111528	128.283
1	111716	102.008
1	111856	119.547
1	112029	121.317
1	112155	81.1682
1	112376	124.002
1	112803	115.137
1	113038	77.1433
1	113263	112.523
1	113571	100.743
1	113772	107.11
1	114211	93.9773
1	114645	99.343
1	114947	129.345
1	115209	106.531
1	115396	106.447
1	115507	149.516
1	115778	116.721
1	116011	99.3326
1	116156	110.51
1	116309	119.073
1	116550	129.025
1	116738	91.83
1	117013	111.908
1	117292	122.244
1	117671	81.9566
1	117987	113.021
1	118294	72.0301
1	118514	98.8227
1	118811	116.41
1	119000	123.529
1	119248	103.209
1	119745	120.166
1	120189	125.646
1	120438	79.3718
1	120775	95.7973
1	121195	114.463
1	121660	128.773
1	121985	131.663
1	122203	65.9784
1	122460	107.599
1	122644	86.273
1	122902	117.89
1	123139	97.8176
1	123369	114.811
1	123619	96.9171
1	123871	130.101
1	124098	93.3159
1	124224	101.197
1	124610	121.861
1	124962	116.437
1	125286	115.89
1	125468	115.365
1	125612	101.499
1	125807	107.208
1	125988	80.5179
1	126308	116.704
1	126519	121.435
1	126776	107.519
1	126924	112.045
1	127269	119.233
1	127416	90.936
1	127731	113.431
1	127892	86.3692
1	128034	114.962
1	128232	106.424
1	128630	92.098
1	128917	119.903
1	129158	91.8647
1	129384	118.387
1	129793	105.466
1	130158	119.642
1	130523	143.163
1	130751	122.406
1	131016	138.82
1	131235	108.259
1	131568	129.037
1	131896	97.6625
1	132170	99.2976
1	132373	113.761
1	132481	120.233
1	132692	117.59
1	132846	116.36
1	132945	106.318
1	133114	83.7988
1	133258	106.308
1	133420	78.1422
1	133684	119.219
1	133805	112.705
1	134082	112.9
1	134242	133.422
1	134588	92.9833
1	134747	123
1	134857	125.699
1	135215	70.1178
1	135552	96.833
1	135883	112.744
1	136290	116.581
1	136568	75.668
1	136908	111.686
1	137298	118.425
1	137643	84.8066
1	137850	133.703
1	138055	153.984
1	138307	113.898
1	138543	121.372
1	138758	102.057
1	138968	92.2149
1	139053	123.536
1	139321	97.6544
1	139538	128.762
1	139799	91.601
1	139947	113.016
1	140222	73.0995
1	140376	109.65
1	140487	114.91
1	140700	106.953
1	140821	114.601
1	141123	96.1751
1	141320	136.726
1	141567	108.143
1	141685	120.991
1	141809	100.902
1	142079	122.547
1	142437	102.619
1	142813	114.936
1	143079	117
1	143385	113.024
1	143680	131.982
1	143826	106.866
1	143923	102.779
1	144428	124.678
1	144682	107.97
1	144963	118.293
1	145072	116.113
1	145172	104.716
1	145328	121.637
1	145568	121.618
1	145715	126.402
1	145918	155.817
1	146042	109.677
1	146247	120.797
1	146574	108.128
1	146949	107.208
1	147130	116.074
1	147262	67.7289
1	147449	118.101
1	147786	67.7602
1	148092	107.766
1	148209	94.2119
1	148413	98.6127
1	148701	135.969
1	148888	119.498
1	149192	139.387
1	149430	78.6084
1	149548	101.853
1	149699	62.1718
1	149890	104.659
1	150047	34
1	150253	101.32
1	150410	133.274
1	150661	114.906
1	150955	133.437
1	151099	108.651
1	151302	109.62
1	151618	94.8762
1	151896	98.4055
1	152184	124.907
1	152386	115.316
1	152542	124.992
1	152838	126.193
1	153093	98.0091
1	153197	123.139
1	153385	100.294
1	153651	139.072
1	153959	103.244
1	154239	109.471
1	154581	120.672
1	154953	105.009
1	155194	104.47
1	155480	116.524
1	155888	124.373
1	156158	105.954
1	156294	120.182
1	156586	108.99
1	156919	181.113
1	157087	116.614
1	157319	118.482
1	157451	121.033
1	157735	90.8728
1	158074	125.965
1	158234	111.027
1	158569	139.224
1	158798	124.714
1	158977	117.825
1	159126	109.656
1	159323	129.058
1	159446	105.996
1	159611	119.304
1	159824	119.092
1	160106	104.055
1	160219	120.225
1	160434	101.595
1	160529	137.901
1	160822	143.259
1	160962	121.104
1	161381	110.467
1	161518	111
1	161733	127.725
1	162006	110.965
1	162340	113.839
1	162580	125.01
1	162762	123.447
1	163085	120.304
1	163195	104.641
1	163343	109.02
1	163475	123.34
1	163641	111.816
1	163789	129
1	164007	116.528
1	164400	101.294
1	164745	90.5642
1	165125	95.2219
1	165341	113
1	165581	113.361
1	165830	126.086
1	166176	80.5309
1	166505	116.361
1	166595	115.278
1	166792	89.6376
1	167221	113.442
1	167654	149.87
1	167938	129.541
1	168208	79.3219
1	168500	123.047
1	168713	112.676
1	168855	113.254
1	169032	110.534
1	169408	106.864
1	169604	120.962
1	169817	122.182
1	170122	118.91
1	170352	127.605
1	170477	95.7407
1	170808	87.4517
1	171051	151.847
1	171378	127.33
1	171527	120.086
1	171642	118.754
1	171981	123.095
1	172310	112.475
1	172458	127.919
1	172625	131
1	172762	120.582
1	172937	107.821
1	173139	98.4047
1	173272	91.474
1	173388	163.403
1	173662	132.323
1	173907	124.276
1	174259	106.52
1	174411	108.629
1	174557	114.184
1	174695	108.223
1	174840	117.547
1	174942	97.2929
1	175212	135.908
1	175328	104.291
1	175571	108.566
1	175732	131.948
1	176001	121.324
1	176378	124.746
1	176595	86.0934
1	176869	121.774
1	177139	108.933
1	177406	128.358
1	177589	111.716
1	177889	97.7909
1	178030	111.731
1	178174	103.466
1	178488	92.5738
1	178601	109.357
1	178918	134.97
1	179193	109.715
1	179405	117.229
1	179690	112.619
1	179888	117.405
1	180094	103.942
1	180448	87.6145
1	180754	109.262
1	180991	76.4762
1	181174	136.144
1	181416	117.385
1	181901	100.526
1	182336	102.047
1	182435	134.293
1	182584	112.655
1	182783	99.751
1	182950	101.079
