chr	center	size
1	644	132.791
1	753	39.4577
1	916	106.109
1	1257	122.471
1	1454	136.247
1	1764	115.539
1	1993	115.434
1	2110	113.115
1	2280	119.469
1	2485	100.317
1	2711	117.215
1	3226	118.768
1	3505	121.306
1	3709	115.019
1	3873	119.684
1	4035	129.278
1	4231	119.778
1	4517	69.9697
1	4873	146.896
1	5136	112.225
1	5367	130.319
1	5706	111.056
1	6045	101.859
1	6298	81.9092
1	6579	99.605
1	6789	121.212
1	7037	123.807
1	7303	99.3651
1	7454	120.219
1	7753	126.373
1	8007	95.2717
1	8315	115.867
1	8536	132.89
1	8691	99.5594
1	9029	118.261
1	9255	109
1	9432	94.8655
1	9543	103.583
1	9692	100.713
1	10011	131.11
1	10414	109.577
1	10676	127.952
1	11033	91.8235
1	11179	115
1	11326	77.5528
1	11644	110.675
1	11845	122.421
1	12137	99.741
1	12573	90.505
1	12837	128.729
1	13072	120.091
1	13819	89.7688
1	14151	131.86
1	14354	88.6561
1	14575	105.424
1	14936	40.6698
1	15246	101.703
1	15475	118.536
1	15734	120.308
1	15909	103.892
1	16167	121.823
1	16551	138.086
1	16825	117.411
1	17126	129.901
1	17323	130.789
1	17563	110.923
1	17774	145.498
1	18144	93.5834
1	18438	105.196
1	18736	94.2216
1	19041	121.408
1	19137	103.447
1	19248	120.694
1	19466	106.946
1	19718	106.27
1	20129	110.64
1	20454	76.5871
1	20941	140.184
1	21199	106.26
1	21346	130.83
1	21488	119.213
1	21771	93.2047
1	22207	143.969
1	22373	139.746
1	22767	97.9594
1	22994	79.0142
1	23127	101.018
1	23340	117.335
1	23677	123.617
1	23993	98.975
1	24211	98.2166
1	24395	103.245
1	24762	113.686
1	24959	116.83
1	25182	83.7358
1	25371	150.127
1	25609	129.836
1	25929	129.368
1	26186	107.411
1	26455	138.577
1	26666	130.589
1	26830	114.035
1	26989	138.848
1	27191	117.948
1	27437	106.487
1	27733	118.405
1	27880	125.87
1	28048	128.989
1	28266	128.263
1	28438	109.02
1	28551	112.217
1	28866	92.8608
1	28984	105.638
1	29151	124.097
1	29412	132.872
1	29766	102.759
1	30304	118.046
1	30510	115.533
1	30695	113.193
1	30950	125.7
1	31161	128.717
1	31330	133.352
1	31591	91.3632
1	31986	138.81
1	32377	121.421
1	32478	115.193
1	32951	105.568
1	33302	134.551
1	33625	132.604
1	33950	110.113
1	34121	108.04
1	34416	95.351
1	34599	106.882
1	34739	181.69
1	35080	102.967
1	35243	132.358
1	35494	126.605
1	35699	142.718
1	36068	99.1694
1	36365	92.4904
1	36524	111.361
1	36672	104.522
1	36836	129.898
1	37139	107.363
1	37322	125.425
1	37465	112.415
1	37693	58.4031
1	38221	102.511
1	38597	143.993
1	38754	131.174
1	38917	122.026
1	39111	137.324
