chr	center	size
1	403	120.551
1	656	122.337
1	879	131.642
1	1254	119.988
1	1462	124.702
1	1762	131.749
1	2044	98.8162
1	2324	73.5585
1	2585	95.3766
1	2772	119.83
1	3236	126.435
1	3509	126.157
1	3758	118.517
1	3976	84.3972
1	4236	125.767
1	4445	122.76
1	4669	124.165
1	4844	118.639
1	5179	125.014
1	5411	93.6166
1	5594	122.651
1	5759	121.277
1	5999	125.353
1	6165	120.062
1	6284	129.342
1	6481	119.684
1	6615	113.415
1	6786	118.922
1	6939	120.863
1	7077	118.555
1	7335	116.725
1	7542	84.0735
1	7753	127.703
1	7931	122.16
1	8075	123.092
1	8326	122.244
1	8493	124.535
1	8629	129.974
1	8793	121.808
1	8989	104.961
1	9243	124.911
1	9466	121.91
1	9576	108.046
1	9700	122.2
1	10003	123.812
1	10480	121.893
1	10871	89.4957
1	11190	99.1593
1	11411	129.568
1	11633	116.629
1	11834	130.167
1	12142	62.5395
1	12590	92.1049
1	12857	125.755
1	13075	123.054
1	13755	119.775
1	13886	128.004
1	14205	88.6848
1	14483	88.9096
1	14819	132.198
1	15093	81.4356
1	15380	85.789
1	15747	123.931
1	15967	90.9569
1	16271	130.907
1	16523	125.893
1	16833	93.4986
1	17107	139.801
1	17327	137.167
1	17554	125.145
1	17785	123.365
1	18107	117.226
1	18316	96.7599
1	18522	130.27
1	18663	121.496
1	18842	107.951
1	19069	128.683
1	19241	133.812
1	19467	125.05
1	19705	108.652
1	20074	106.039
1	20328	80.3751
1	20568	130.64
1	21095	111.312
1	21563	139.439
1	22210	124.654
1	22339	119.259
1	22674	104.866
1	22907	109.045
1	23181	98.0391
1	23412	112.733
1	23671	106.348
1	24015	92.2342
1	24284	92.966
1	24763	122.058
1	24991	103.634
1	25200	110.709
1	25368	114.307
1	25597	129.937
1	25940	109.21
1	26182	98.1505
1	26550	43.3004
1	26927	85.2524
1	27193	128.65
1	27442	124.181
1	27749	129.94
1	27956	95.3345
1	28244	123.564
1	28485	97.8932
1	28972	117.172
1	29322	107.386
1	29694	114.942
1	30405	51.2347
1	30689	121.079
1	30954	127.554
1	31167	126.151
1	31310	128.754
1	31585	100.169
1	31995	123.937
1	32388	120.156
1	32492	117.839
1	32964	121.726
1	33291	115.132
1	33581	106.816
1	33810	95.0422
1	34062	120.75
1	34316	124.878
1	34529	104.368
1	34759	124.899
1	35048	120.044
1	35290	121.884
1	35630	117.951
1	36085	94.654
1	36353	113.041
1	36544	120.808
1	36790	90.2033
1	37244	80.9339
1	37400	103.466
1	37553	79.3546
1	37837	115.103
1	38072	122.376
1	38261	122.153
1	38384	121.197
1	38629	107.524
1	38910	132.171
1	39083	127.569
1	39307	119.577
1	39565	93.5242
1	39778	121.772
1	40066	97.3317
1	40331	122.518
1	40618	94.2034
1	40904	129.85
1	41042	119.393
1	41315	98.2494
1	41604	73.1159
1	42032	127.016
1	42286	96.3503
1	42592	113.853
1	42889	115.756
1	43005	126.468
1	43248	127.251
1	43417	125.48
1	43628	105.705
1	43989	127.425
1	44275	125.093
1	44583	111.243
1	44956	121.046
1	45273	101.277
1	45557	126.525
1	45840	120.761
1	46072	129.145
1	46411	91.6055
1	46659	128.873
1	46837	129.873
1	47369	123.718
1	48031	126.875
1	48556	114.984
1	48912	72.5525
1	49307	125.144
1	49741	122.782
1	49948	127.082
1	50324	117.618
1	50790	110.386
1	51237	134.399
1	51563	104.045
1	51861	117.942
1	52120	110.335
1	52433	94.7154
1	52745	125.16
1	52867	128.864
1	53119	127.704
1	53281	119.487
1	53428	111.658
1	53637	95.5857
1	53930	133.364
1	54182	71.6006
1	54441	128.523
1	54802	78.5927
1	55227	81.4142
1	55526	63.0604
1	55838	122.869
1	56082	121.48
1	56275	124.731
1	56667	111.402
1	56912	131.263
1	57184	127.577
1	57431	97.3867
1	57614	124.146
1	57816	131.516
1	58000	127.218
1	58156	129.757
1	58350	124.711
1	58658	127.231
1	58929	102.106
1	59121	119.262
1	59380	125.477
1	59555	121.586
1	59761	139.282
1	60025	122.661
1	60282	135.475
1	60478	117.413
1	60716	106.322
1	60896	119.586
1	61080	128.265
1	61318	99.7002
1	61683	116.558
1	62083	98.0166
1	62287	124.587
1	62640	127.212
1	62974	52.7354
1	63319	77.4408
1	63611	105.672
1	63799	119.303
1	64093	124.108
1	64217	131.193
1	64375	128.842
1	64588	100.604
1	64817	113.413
1	65067	108.769
1	65356	118.422
1	65570	114.933
1	65894	97.8336
1	66133	119.41
1	66371	100.613
1	66622	118.719
1	66809	130.67
1	67086	93.555
1	67359	117.41
1	67569	124.946
1	67794	98.7066
1	67996	136.4
1	68317	118.895
1	68499	104.025
1	68694	108.997
1	68935	130.535
1	69132	123.205
1	69380	99.3214
1	69635	103.684
1	69892	120.09
1	70076	129.148
1	70247	124.345
1	70441	136.785
1	70866	103.784
1	71310	108.828
1	71668	122.085
1	72066	105.756
1	72199	49.8454
1	72431	109.307
1	72679	97.1997
1	72864	116.911
1	73084	87.5759
1	73386	128.241
1	73594	126.903
1	73777	119.744
1	74004	121.585
1	74286	108.406
1	74637	95.4456
1	74920	131.48
1	75162	105.165
1	75443	120.92
1	75635	120.418
1	75837	121.887
1	76151	102.793
1	76449	122.947
1	76705	114.687
1	76933	121.175
1	77049	121.919
1	77247	129.272
1	77524	89.0683
1	77773	104.567
1	78021	111.666
1	78250	110.95
1	78486	123.635
1	78595	117.39
1	78871	91.6833
1	79204	117.31
1	79541	126.902
1	79791	126.918
1	80151	120.07
1	80745	128.298
1	80920	120.652
1	81233	124.96
1	81655	135.701
1	81863	133.915
1	82203	117.445
1	82508	118.096
1	82831	121.209
1	83138	126.587
1	83447	82.727
1	83753	127.36
1	84033	101.987
1	84294	96.0973
1	84600	120.887
1	84813	101.963
1	85071	121.608
1	85288	120.579
1	85538	111.403
1	85803	111.712
1	86073	107.202
1	86313	95.035
1	86541	127.964
1	86767	89.0339
1	87058	129.008
1	87343	121.237
1	87645	99.9961
1	87931	113.198
1	88179	125.97
1	88342	124.517
1	88576	124.638
1	88825	107.876
1	89104	106.07
1	89346	86.5604
1	89571	124.282
1	89884	51.8802
1	90215	135.784
1	90430	122.347
1	90743	106.291
1	91026	93.2727
1	91316	98.8537
1	91632	63.3535
1	91966	101.992
1	92615	112.224
1	92987	129.654
1	93208	100.556
1	93502	122.575
1	93802	109.093
1	94439	118.937
1	94864	122.272
1	95100	136.989
1	95517	113.23
1	95750	106.418
1	96028	100.531
1	96264	122.713
1	96543	136.694
1	96887	128.758
1	97135	118.375
1	97392	128.695
1	97618	128.154
1	97947	72.776
1	98343	135.923
1	98497	130.289
1	98773	99.8864
1	99023	104.77
1	99251	127.164
1	99459	131.806
1	99711	122.242
1	99995	94.0447
1	100350	116.093
1	100464	123.986
1	100673	127.321
1	100859	128.008
1	101022	108.137
1	101213	105.933
1	101557	117.283
1	101753	125.948
1	101910	124.424
1	102148	126.471
1	102298	127.372
1	102598	128.014
1	102726	119.404
1	102998	101.14
1	103191	134.927
1	103483	77.1839
1	103734	136.317
1	104198	102.275
1	104622	82.6082
1	104990	122.195
1	105099	125.936
1	105293	117.319
1	105453	131.509
1	105622	122.297
1	105866	123.524
1	106033	127.248
1	106258	119.904
1	106361	122.631
1	106773	65.2106
1	107122	129.407
1	107265	124.976
1	107587	119.544
1	107804	131.315
1	108242	135.711
1	108600	81.4154
1	108907	129.826
1	109304	102.742
1	109623	124.83
1	109804	122.564
1	110015	129.897
1	110427	105.191
1	110675	97.9907
1	111043	120.104
1	111184	119.993
1	111318	123.316
1	111526	123.816
1	111795	98.7879
1	112108	92.9118
1	112365	105.283
1	112786	118.005
1	112907	133.7
1	113136	104.726
1	113360	123.782
1	113580	127.416
1	113796	129.678
1	114141	125.332
1	114275	119.233
1	114647	120.504
1	114958	130.531
1	115369	117.579
1	115742	89.9172
1	116018	106.444
1	116271	102.641
1	116621	103.125
1	116931	68.3408
1	117288	113.648
1	117561	121.01
1	117758	121.015
1	117940	129
1	118127	126.094
1	118340	105.114
1	118572	111.151
1	118830	104.096
1	119002	110.728
1	119247	126.586
1	119589	127.769
1	119847	95.4241
1	120178	94.2332
1	120384	125.512
1	120630	110.115
1	120873	132.221
1	121106	124.337
1	121219	121.495
1	121329	125.238
1	121510	129.62
1	121689	120.892
1	121819	123.433
1	122020	99.8898
1	122420	115.533
1	122795	112.99
1	123115	91.7219
1	123452	68.5744
1	123808	62.1035
1	124149	95.1728
1	124613	121.814
1	124757	120.592
1	124979	87.5072
1	125275	139.426
1	125545	88.0043
1	125948	115.331
1	126371	116.305
1	126812	131.508
1	127373	112.852
1	127933	106.18
1	128329	124.735
1	128758	116.072
1	129086	90.8394
1	129347	127.317
1	129766	104.791
1	129947	129.475
1	130163	116.226
1	130443	77.7994
1	130754	121.593
1	131032	113.037
1	131236	116.174
1	131579	124.979
1	131776	129.783
1	131955	107.057
1	132190	131.327
1	132355	125.825
1	132482	127.779
1	132777	75.1406
1	133008	115.435
1	133225	107.99
1	133455	129.607
1	133702	109.364
1	134101	109.968
1	134273	124.891
1	134452	129.011
1	134662	133.205
1	134815	117.118
1	135092	135.534
1	135403	55.5095
1	135646	121.967
1	135877	126.296
1	136233	129.57
1	136399	125.734
1	136617	135.032
1	136913	102.093
1	137298	120.594
1	137713	103.292
1	138015	69.232
1	138316	128.325
1	138575	121.515
1	138754	65.1505
1	139011	126.738
1	139314	92.665
1	139573	135.005
1	139734	118.136
1	139866	126.82
1	140075	122.524
1	140330	120.866
1	140478	121.915
1	140767	101.975
1	141127	81.16
1	141344	126.304
1	141626	111.873
1	141809	119.718
1	142043	126.363
1	142339	129.844
1	142534	117.594
1	142675	120.326
1	142833	122.85
1	143015	123.636
1	143382	125.589
1	143716	96.0281
1	143913	126.55
1	144419	131.263
1	144669	103.074
1	145061	82.9919
1	145319	97.502
1	145591	120.555
1	145718	125.142
1	145972	125.474
1	146156	119.612
