chr	center	size
1	398	125.658
1	765	17.894
1	1249	123.723
1	1461	133.665
1	1913	37.9644
1	2247	136.086
1	2659	126.454
1	3239	133.605
1	3717	128.935
1	4040	134.993
1	4453	126.95
1	4674	128.653
1	4848	129.355
1	5169	130.544
1	5397	94.4138
1	5589	129.465
1	5761	123.103
1	5998	135.055
1	6161	129.14
1	6281	130.449
1	6477	129.814
1	6616	129.821
1	6791	129.379
1	6943	129.113
1	7072	131.043
1	7383	94.8231
1	7603	126.204
1	7757	131.273
1	7936	129.117
1	8068	131.761
1	8432	46.2562
1	8709	63.1513
1	8996	101.458
1	9245	125.438
1	9539	96.8652
1	9711	125.553
1	10011	126.885
1	10336	130.917
1	10480	130.738
1	10609	131.931
1	10785	125.451
1	10961	126.363
1	11203	72.381
1	11422	127.959
1	11641	135.432
1	11835	124.355
1	12143	40.5355
1	12521	125.334
1	12653	134.799
1	12959	15.7702
1	13758	128.658
1	13895	126.207
1	14124	126.617
1	14275	127.331
1	14420	128.193
1	14569	125.709
1	14819	130.394
1	15084	67.7932
1	15385	61.8793
1	15739	132.793
1	15922	129.858
1	16213	43.8188
1	16528	130.081
1	16769	130.523
1	16906	126.645
1	17207	26.5877
1	17550	120.279
1	17782	127.329
1	18084	126.289
1	18276	57.9614
1	18585	88.6018
1	18823	96.1348
1	19175	57.9748
1	19470	126.019
1	19708	99.1466
1	20076	92.8464
1	20253	123.202
1	20392	125.971
1	20562	121.31
1	21029	105.384
1	21288	103.328
1	21552	133.157
1	21756	128.148
1	22205	134.192
1	22336	132.61
1	22718	57.2886
1	23037	34.6578
1	23314	126.445
1	23426	128.043
1	23672	100.992
1	23942	126.869
1	24107	129.062
1	24286	75.2587
1	24758	126.945
1	25009	82.4007
1	25303	79.7394
1	25600	126.724
1	25925	98.9296
1	26085	129.295
1	26231	128.635
1	26456	123.443
1	26679	127.464
1	26947	67.028
1	27198	124.377
1	27445	124.803
1	27753	133.709
1	27992	54.8631
1	28415	129.225
1	28951	116.18
1	29225	102.657
1	29493	75.2825
1	29751	100.065
1	30391	47.7553
1	30699	130.812
1	30962	132.912
1	31241	82.7254
1	31576	93.6218
1	31989	125.706
1	32382	125.654
1	32486	126.931
1	32984	124.474
1	33366	124.961
1	33692	99.4612
1	34028	119.816
1	34403	69.9435
1	34673	39.9585
1	35028	127.893
1	35181	126.806
1	35392	43.2046
1	35681	96.5483
1	36094	79.4998
1	36451	127.179
1	36758	71.9428
1	37225	56.8519
1	37469	131.19
1	37632	125.683
1	37839	125.774
1	38150	63.3546
1	38371	126.456
1	38588	123.307
1	38744	135.153
1	39006	58.0438
1	39305	127.837
1	39507	129.021
1	39707	84.7944
1	40002	133.94
1	40134	131.298
1	40333	130.4
1	40554	132.876
1	40692	125.802
1	40959	92.2834
1	41304	89.2343
1	41510	129.837
1	41697	131.563
1	42035	136.041
1	42297	82.6836
1	42601	103.726
1	42882	130.811
1	43011	126.426
1	43324	48.3645
1	43561	131.015
1	43690	126.744
1	44013	119.456
1	44326	112.362
1	44607	92.4638
1	44946	129.013
1	45271	96.9835
1	45561	127.218
1	45839	127.31
1	46071	128.107
1	46437	70.0263
1	46743	70.4134
1	47370	127.831
1	47914	128.428
1	48117	53.4912
1	48449	123.208
1	48631	80.4993
1	48913	55.8798
1	49231	96.012
1	49488	120.915
1	49741	121.7
1	49956	127.752
1	50255	89.9308
1	50422	130.969
1	50685	95.4873
1	50899	103.213
1	51270	137.338
1	51641	133.611
1	52018	115.794
1	52210	125.893
1	52370	121.822
1	52499	122.654
1	52804	93.4326
1	53192	63.8492
1	53466	101.946
1	53683	126.43
1	53933	130.563
1	54110	124.241
1	54280	134.038
1	54445	129.217
1	54722	127.002
1	54883	126.706
1	55130	125.012
1	55347	102.482
1	55598	131.821
1	55839	126.863
1	56183	48.7578
1	56665	100.483
1	56912	122.848
1	57185	126.978
1	57386	125.991
1	57501	125.832
1	57619	130.186
1	57810	121.525
1	58069	64.6387
1	58344	132.743
1	58661	121.54
1	58926	87.3226
1	59122	127.779
1	59447	51.8782
1	59762	129.68
1	60022	125.085
1	60287	131.755
1	60478	132.796
1	60731	95.0991
1	60991	70.6705
1	61318	97.1259
1	61680	125.403
1	62163	128.941
1	62633	126.578
1	62897	125.629
1	63100	121.305
1	63317	51.029
1	63683	119.304
1	64097	129.175
1	64287	64.3957
1	64593	90.8922
1	64847	84.4941
1	65084	103.527
1	65337	124.877
1	65560	104.673
1	65837	134.577
1	65965	119.503
1	66133	126.769
1	66334	133.237
1	66492	128.341
1	66638	121.137
1	66812	125.295
1	67010	127.339
1	67149	130.689
1	67363	121.14
1	67572	127.548
1	67803	77.0997
1	68010	123.6
1	68335	125.228
1	68557	101.438
1	68722	124.424
1	68925	128.824
1	69179	64.3427
1	69498	98.1307
1	69702	124.188
1	69896	129.23
1	70074	133.514
1	70240	123.271
1	70427	128.624
1	70746	101.097
1	70971	83.8218
1	71312	94.0554
1	71612	97.0686
1	71798	124.828
1	72077	105.705
1	72368	125.262
1	72475	124.672
1	72612	126.444
1	72733	124.926
1	72868	129.525
1	73037	130.87
1	73211	134.672
1	73503	53.8155
1	73759	133.772
1	74004	126.478
1	74234	129.839
1	74333	123.097
1	74580	133.982
1	74727	127.291
1	74924	134.681
1	75160	97.9574
1	75444	121.426
1	75633	122.406
1	75838	130.143
1	76085	126.303
1	76208	132.39
1	76999	92.4987
1	77345	85.7371
1	77743	105.695
1	78127	118.282
1	78536	108.028
1	78875	78.545
1	79212	97.1086
1	79535	127.418
1	79771	127.684
1	80075	104.182
1	80306	138.823
1	80699	141.307
1	80896	112.898
1	81233	128.073
1	81735	24.2569
1	82181	93.2649
1	82425	65.1655
1	82634	126.699
1	82848	128.86
1	83137	125.617
1	83460	56.1756
1	83755	127.035
1	84025	91.1541
1	84224	130.22
1	84358	130.286
1	84603	130.816
1	84853	78.2733
1	85084	131.52
1	85291	132.257
1	85535	101.348
1	85774	94.6234
1	85933	128.005
1	86137	111.564
1	86404	116.595
1	86550	126.429
1	86669	136.915
1	86826	126.513
1	87034	127.823
1	87229	130.821
1	87423	64.3671
1	87686	132.795
1	87867	126.664
1	87979	129.949
1	88261	48.7108
1	88575	128.104
1	88828	97.9911
1	89077	76.0882
1	89326	61.5864
1	89569	127.889
1	89886	29.3447
1	90214	125.432
1	90427	132.632
1	90743	102.359
1	90953	131.011
1	91095	129.559
1	91304	90.8038
1	91555	130.262
1	91743	125.324
1	91963	84.5326
1	92557	91.8839
1	92731	127.043
1	92971	123.993
1	93177	85.7825
1	93483	122.47
1	93726	98.9411
1	93907	121.732
1	94287	126.045
1	94497	100.934
1	94878	124.372
1	95098	125.746
1	95567	124.955
1	95870	72.1017
1	96182	55.5379
1	96546	130.719
1	96889	125.178
1	97140	126.724
1	97514	32.5212
1	97816	137.63
1	98006	118.871
1	98343	129.249
1	98497	129.235
1	98847	132.073
1	99161	66.2848
1	99452	128.271
1	99721	132.132
1	99981	77.3554
1	100409	104.44
1	100759	35.6213
1	101050	101.141
1	101250	126.237
1	101562	123.962
1	101757	135.256
1	101916	131.197
1	102224	77.012
1	102662	90.1905
1	102948	123.079
1	103128	92.1771
1	103400	129.928
1	103569	129.483
1	103734	131.142
1	104195	92.6351
1	104550	127.526
1	104690	132.48
1	105038	103.961
1	105371	62.5386
1	105616	128.211
1	105863	127.238
1	106033	125.639
1	106257	119.214
1	106365	125.739
1	106679	130.09
1	106863	127.145
1	107196	80.8544
