Chr	Center	Size
1	167.5	147	
1	408.5	147	
1	565.5	147	
1	699.5	147	
1	843.5	147	
1	1221.5	147	
1	1335.5	147	
1	1488.5	147	
1	1779	146	
1	2047.5	147	
1	2240.5	147	
1	2417	120	
1	2528.5	147	
1	2613.5	147	
1	2689.5	147	
1	2787.5	147	
1	3237.5	147	
1	3317.5	147	
1	3518.5	147	
1	3687.5	147	
1	3783.5	147	
1	3876.5	155	
1	3988.5	147	
1	4100	132	
1	4255	156	
1	4439	144	
1	4724.5	147	
1	4853.5	131	
1	5124.5	147	
1	5333.5	147	
1	5470.5	125	
1	5579.5	147	
1	5733.5	137	
1	5811.5	147	
1	5992.5	121	
1	6175.5	147	
1	6276.5	147	
1	6466.5	147	
1	6614.5	123	
1	6833	156	
1	6912.5	147	
1	6987.5	147	
1	7087.5	147	
1	7288.5	147	
1	7386.5	147	
1	7468.5	147	
1	7571.5	147	
1	7759.5	147	
1	7881.5	147	
1	7964	144	
1	8086.5	147	
1	8333.5	147	
1	8489.5	147	
1	8627.5	147	
1	8851.5	147	
1	9001	152	
1	9275.5	147	
1	9398.5	147	
1	9495.5	147	
1	9585.5	133	
1	9696.5	149	
1	9993	134	
1	10336.5	147	
1	10429.5	147	
1	10537.5	147	
1	10621.5	147	
1	10697.5	147	
1	10814.5	153	
1	10967.5	147	
1	11154.5	147	
1	11300.5	147	
1	11465.5	147	
1	11658.5	147	
1	11872.5	147	
1	11960.5	147	
1	12076.5	143	
1	12523.5	151	
1	12665.5	147	
1	12843	122	
1	13094.5	147	
1	13792.5	147	
1	13867.5	147	
1	14131.5	147	
1	14245.5	147	
1	14453	158	
1	14580.5	149	
1	14806.5	147	
1	15104.5	147	
1	15209.5	147	
1	15288.5	147	
1	15377.5	147	
1	15464.5	147	
1	15695	130	
1	15833.5	147	
1	15923.5	157	
1	16086.5	147	
1	16265.5	155	
1	16536	142	
1	16711.5	147	
1	16802.5	147	
1	16944.5	147	
1	17363.5	147	
1	17545.5	143	
1	18202.5	147	
1	18356.5	155	
1	18564	154	
1	18675.5	147	
1	18779.5	147	
1	18863.5	147	
1	18945.5	147	
1	19047.5	147	
1	19142.5	147	
1	19219.5	147	
1	19453.5	147	
1	19567.5	147	
1	19659.5	147	
1	19791.5	147	
1	20076.5	125	
1	20158.5	147	
1	20298.5	147	
1	20435.5	147	
1	20554.5	143	
1	20893.5	147	
1	21056.5	147	
1	21201.5	147	
1	21288.5	147	
1	21466.5	147	
1	21571.5	147	
1	21732	156	
1	22124.5	147	
1	22202.5	143	
1	22300	158	
1	22561.5	147	
1	22649	142	
1	22793	124	
1	22873.5	147	
1	22970.5	147	
1	23075.5	147	
1	23154	142	
1	23305.5	147	
1	23394	148	
1	23476.5	147	
1	23622.5	147	
1	23705.5	141	
1	23965	148	
1	24176.5	147	
1	24284.5	147	
1	24389.5	147	
1	24759.5	147	
1	24876.5	147	
1	24954.5	137	
1	25102.5	147	
1	25198	142	
1	25558.5	147	
1	25644.5	147	
1	25897.5	147	
1	25984	158	
1	26096.5	147	
1	26237	140	
1	26439.5	147	
1	26698.5	147	
1	26854.5	147	
1	26941.5	147	
1	27036	128	
1	27174.5	145	
1	27430.5	147	
1	27728.5	147	
1	27857.5	147	
1	27946.5	147	
1	28029.5	125	
1	28162.5	147	
1	28290.5	147	
1	28460.5	129	
1	28538.5	141	
1	28838.5	147	
1	28968.5	147	
1	29075.5	147	
1	29181.5	147	
1	29263	138	
1	29408.5	131	
1	29589.5	147	
1	29737.5	147	
1	29831.5	147	
1	30234.5	147	
1	30344.5	147	
1	30512.5	147	
1	30588.5	147	
1	30735.5	147	
1	30978.5	147	
1	31176.5	157	
1	31284	124	
1	31555.5	121	
1	31639.5	147	
1	31963.5	145	
1	32322.5	147	
1	32462.5	147	
1	32827.5	147	
1	32935.5	147	
1	33014.5	147	
1	33161.5	147	
1	33286.5	147	
1	33419.5	147	
1	33568	154	
1	33664.5	147	
1	33744.5	147	
1	33858.5	147	
1	33993.5	147	
1	34093.5	147	
1	34361.5	147	
1	34505	152	
1	34685.5	147	
1	34800.5	147	
1	35059.5	147	
1	35223	140	
1	35461.5	147	
1	35632.5	143	
1	35710.5	143	
1	36034.5	147	
1	36305.5	147	
1	36456.5	147	
1	36552.5	147	
1	36690.5	147	
1	36803.5	147	
1	37193.5	147	
1	37305.5	147	
1	37486.5	147	
1	37651.5	147	
1	37816	120	
1	38089.5	147	
1	38290.5	147	
1	38371	130	
1	38565.5	147	
1	38640.5	147	
1	38738.5	155	
1	38915.5	147	
1	39032.5	147	
1	39308.5	147	
1	39522.5	147	
1	39639.5	159	
1	40061.5	147	
1	40158	150	
1	40326.5	145	
1	40573	120	
1	40709.5	147	
1	40860.5	125	
1	40975.5	147	
1	41059.5	147	
1	41268.5	155	
1	41399.5	147	
1	41582.5	147	
1	41715.5	149	
1	42036.5	147	
1	42200.5	147	
1	42306.5	137	
1	42399.5	147	
1	42492	128	
1	42611	154	
1	42688.5	147	
1	42908.5	149	
1	43065.5	147	
1	43250	144	
1	43374	130	
1	43521.5	147	
1	43600.5	147	
1	43697.5	147	
1	43971.5	147	
1	44194.5	139	
1	44345.5	147	
1	44540.5	147	
1	44685.5	147	
1	44905.5	147	
1	44988.5	147	
1	45261	158	
1	45359.5	147	
1	45536.5	147	
1	45848.5	129	
1	46040.5	147	
1	46385	130	
1	46466.5	147	
1	46624.5	147	
1	46802.5	147	
1	46884.5	147	
1	47311.5	147	
1	47409.5	147	
1	48013	148	
1	48232.5	147	
1	48467.5	153	
1	48558.5	147	
1	48682	154	
1	48773.5	159	
1	48853	136	
1	48991.5	149	
1	49165.5	147	
1	49303.5	147	
1	49453.5	147	
1	49684.5	147	
1	49763.5	147	
1	49896.5	147	
1	50005.5	147	
1	50185	144	
1	50287	158	
1	50422.5	147	
1	50611.5	147	
1	50695.5	147	
1	50777.5	147	
1	50852	132	
1	50981	130	
1	51256.5	147	
1	51550.5	127	
1	51635.5	147	
1	51842.5	147	
1	51988.5	147	
1	52065.5	131	
1	52210.5	147	
1	52351	134	
1	52485.5	147	
1	52720.5	147	
1	52820	146	
1	52905.5	147	
1	53075.5	147	
1	53255.5	141	
1	53402.5	147	
1	53501.5	147	
1	53575.5	147	
1	53702.5	147	
1	53916.5	147	
1	54170.5	147	
1	54283.5	147	
1	54394	128	
1	54666.5	147	
1	54758.5	147	
1	54889.5	147	
1	55123.5	133	
1	55225.5	147	
1	55335.5	147	
1	55431.5	147	
1	55540.5	147	
1	55829.5	137	
1	56067.5	147	
1	56232.5	147	
1	56309.5	147	
1	56624	134	
1	56786.5	147	
1	56941.5	147	
1	57120.5	147	
1	57392.5	147	
1	57472	154	
1	57566	120	
1	57643.5	147	
1	57770	128	
1	57976	154	
1	58143.5	147	
1	58283.5	147	
1	58371.5	147	
1	58686.5	147	
1	58870.5	123	
1	59063.5	147	
1	59150.5	147	
1	59288.5	147	
1	59380	146	
1	59550	158	
1	59763.5	155	
1	59986.5	147	
1	60066.5	147	
1	60279.5	147	
1	60447.5	147	
1	60523.5	147	
1	60628.5	131	
1	60785.5	147	
1	60894.5	147	
1	61005.5	147	
1	61084.5	147	
1	61210.5	147	
1	61345.5	135	
1	61558	160	
1	61640.5	147	
1	61726.5	147	
1	61849	150	
1	62065.5	147	
1	62139.5	147	
1	62303.5	147	
1	62614	136	
1	62843.5	147	
1	62938.5	147	
1	63132.5	147	
1	63210.5	147	
1	63309.5	147	
1	63409.5	147	
1	63543.5	147	
1	63645.5	147	
1	63764.5	147	
1	64098.5	147	
1	64182.5	147	
1	64262.5	147	
1	64414.5	147	
1	64515.5	147	
1	64621.5	147	
1	64715.5	147	
1	64834	158	
1	64950	152	
1	65115.5	147	
1	65296.5	147	
1	65459.5	147	
1	65543.5	147	
1	65669.5	159	
1	65812.5	147	
1	65977.5	147	
1	66152	124	
1	66283.5	147	
1	66371	158	
1	66512	134	
1	66645.5	147	
1	66841.5	147	
1	66985.5	147	
1	67073.5	147	
1	67381.5	147	
1	67602.5	147	
1	67734.5	137	
1	67876.5	147	
1	67999.5	147	
1	68342	132	
1	68472	156	
1	68593.5	147	
1	68735.5	147	
1	68943.5	147	
1	69090.5	147	
1	69169.5	147	
1	69313.5	147	
1	69409.5	151	
1	69595	140	
1	69691.5	135	
1	69837.5	125	
1	69936.5	147	
1	70071.5	147	
1	70240	124	
1	70341.5	147	
1	70472	158	
1	70695	132	
1	70861.5	127	
1	71001.5	147	
1	71076.5	147	
1	71273.5	147	
1	71349	130	
1	71561.5	147	
1	71656.5	147	
1	71765.5	137	
1	72037	154	
1	72163.5	147	
1	72378.5	147	
1	72454	134	
1	72639	158	
1	72737.5	147	
1	72879.5	147	
1	73040.5	147	
1	73244.5	147	
1	73348.5	147	
1	73431.5	147	
1	73512.5	147	
1	73591	146	
1	73712	126	
1	74054.5	147	
1	74276.5	147	
1	74370.5	147	
1	74498.5	147	
1	74591.5	147	
1	74692.5	147	
1	74892.5	147	
1	75132	150	
1	75217.5	147	
1	75387.5	147	
1	75466.5	147	
1	75641	158	
1	75809.5	147	
1	75899.5	147	
1	76088.5	147	
1	76231.5	147	
1	76444.5	157	
1	76627.5	147	
1	76896.5	147	
1	76991.5	147	
1	77106.5	147	
1	77193.5	147	
1	77272.5	147	
1	77398.5	147	
1	77499.5	147	
1	77652.5	147	
1	77768.5	147	
1	77873.5	147	
1	77970.5	147	
1	78135.5	147	
1	78213.5	147	
1	78432	122	
1	78558.5	149	
1	78824.5	147	
1	78973.5	147	
1	79143.5	147	
1	79256.5	147	
1	79505.5	147	
1	79590.5	147	
1	79763	140	
1	79992.5	147	
1	80115.5	147	
1	80215.5	147	
1	80299.5	125	
1	80724.5	147	
1	80804.5	147	
1	80962.5	147	
1	81230.5	147	
1	81666.5	127	
1	81877	150	
1	82119	134	
1	82276	152	
1	82413.5	147	
1	82499.5	147	
1	82652.5	147	
1	82832	120	
1	83146	152	
1	83382	126	
1	83514.5	147	
1	83798.5	147	
1	84001	148	
1	84081.5	159	
1	84302.5	147	
1	84390.5	147	
1	84571.5	147	
1	84779.5	149	
1	84999.5	147	
1	85114.5	147	
1	85381.5	147	
1	85483.5	141	
1	85618.5	147	
1	85715.5	147	
1	85801.5	147	
1	85921.5	147	
1	86154.5	147	
1	86309	154	
1	86405.5	147	
1	86497	150	
1	86581.5	147	
1	86655.5	147	
1	86764.5	147	
1	86844.5	149	
1	87005.5	147	
1	87203	140	
1	87276.5	147	
1	87413.5	131	
1	87479	120	
1	87666.5	147	
1	87843.5	147	
1	87969.5	147	
1	88134.5	147	
1	88245.5	147	
1	88371.5	129	
1	88571.5	147	
1	88740	148	
1	88845	158	
1	88930.5	147	
1	89018.5	147	
1	89141.5	147	
1	89218.5	147	
1	89473.5	147	
1	89598	122	
1	89791.5	157	
1	89997	156	
1	90275.5	147	
1	90431.5	147	
1	90715.5	147	
1	90867.5	147	
1	90965	154	
1	91070.5	147	
1	91203.5	147	
1	91318.5	147	
1	91530.5	129	
1	91772	156	
1	91886.5	151	
1	92018	128	
1	92473.5	147	
1	92608.5	127	
1	92750.5	147	
1	93004.5	147	
1	93118.5	147	
1	93270	126	
1	93489	154	
1	93686.5	147	
1	93760.5	147	
1	93901.5	147	
1	94247.5	147	
1	94461.5	147	
1	94545.5	147	
1	94833.5	147	
1	94927.5	147	
1	95474.5	145	
1	95586.5	147	
1	95675.5	153	
1	95781.5	147	
1	95882.5	147	
1	95991.5	147	
1	96081.5	147	
1	96258.5	141	
1	96588.5	147	
1	96883.5	147	
1	97153.5	147	
1	97336.5	147	
1	97410.5	147	
1	97587.5	147	
1	97841.5	147	
1	98035.5	147	
1	98350	156	
1	98444.5	147	
1	98530.5	147	
1	98714.5	151	
1	98824.5	147	
1	98965	154	
1	99078.5	147	
1	99279.5	147	
1	99472.5	147	
1	99724.5	147	
1	99951.5	147	
1	100034	147	
1	100440	147	
1	100702	147	
1	100858	147	
1	100982	155	
1	101086	147	
1	101190	147	
1	101572	141	
1	101748	147	
1	101924	147	
1	102117	124	
1	102288	147	
1	102630	147	
1	102720	147	
1	102980	154	
1	103111	152	
1	103316	147	
1	103404	147	
1	103580	147	
1	103746	157	
1	104048	147	
1	104252	147	
1	104522	152	
1	104748	147	
1	104956	143	
1	105040	147	
1	105120	145	
1	105264	147	
1	105360	147	
1	105457	138	
1	105638	147	
1	105860	147	
1	106030	147	
1	106218	147	
1	106416	147	
1	106710	147	
1	106902	153	
1	107061	142	
1	107166	147	
1	107242	147	
1	107508	147	
1	107622	147	
1	107795	160	
1	108266	147	
1	108438	147	
1	108700	147	
1	108894	136	
1	109220	147	
1	109308	147	
1	109416	147	
1	109622	147	
1	109756	125	
1	109852	147	
1	110010	143	
1	110358	147	
1	110458	126	
1	110612	147	
1	110772	147	
1	111222	156	
1	111384	147	
1	111506	142	
1	111758	147	
1	111842	134	
1	112038	138	
1	112210	143	
1	112318	147	
1	112474	147	
1	112767	152	
1	112852	147	
1	112944	147	
1	113144	147	
1	113244	147	
1	113370	147	
1	113592	147	
1	113822	147	
1	114155	136	
1	114248	147	
1	114592	147	
1	114668	131	
1	114986	147	
1	115178	147	
1	115352	147	
1	115432	147	
1	115540	147	
1	115710	147	
1	115806	147	
1	115931	160	
1	116058	147	
1	116139	142	
1	116322	147	
1	116514	147	
1	116594	147	
1	116674	147	
1	116748	147	
1	116836	147	
1	117052	149	
1	117192	147	
1	117282	147	
1	117358	147	
1	117570	147	
1	117758	147	
1	117852	147	
1	117992	147	
1	118074	147	
1	118152	147	
1	118414	147	
1	118514	147	
1	118608	147	
1	118816	147	
1	118964	136	
1	119054	147	
1	119180	147	
1	119270	147	
1	119603	124	
1	119755	138	
1	119904	147	
1	120118	147	
1	120222	147	
1	120394	147	
1	120566	147	
1	120656	147	
1	120902	147	
1	121064	147	
1	121158	158	
1	121350	147	
1	121486	147	
1	121630	147	
1	121708	147	
1	121790	136	
1	122010	147	
1	122290	147	
