chr	center	width
1	189	104
1	371	139
1	644	136
1	888	160
1	1218	108
1	1441	143
1	1758	145
1	1892	104
1	2052	160
1	2244	107
1	2402	138
1	2546	146
1	2752	143
1	3270	144
1	3530	128
1	3746	101
1	3871	143
1	4054	120
1	4215	153
1	4428	159
1	4530	105
1	4651	112
1	4838	148
1	5118	118
1	5300	143
1	5454	100
1	5586	147
1	5788	152
1	6019	153
1	6158	128
1	6307	115
1	6474	123
1	6595	146
1	6691	100
1	6770	104
1	6949	101
1	7052	139
1	7294	138
1	7397	111
1	7506	109
1	7617	115
1	7748	126
1	7921	104
1	8014	142
1	8143	118
1	8364	157
1	8488	115
1	8608	146
1	8754	114
1	8838	114
1	8992	130
1	9083	117
1	9282	100
1	9492	149
1	9616	120
1	9713	109
1	10000	146
1	10331	138
1	10490	117
1	10618	127
1	10855	157
1	10971	110
1	11124	100
1	11198	102
1	11304	155
1	11407	100
1	11561	119
1	11651	121
1	11858	101
1	12015	113
1	12182	139
1	12286	115
1	12592	144
1	12861	105
1	13054	129
1	13688	106
1	13786	146
1	13905	134
1	14043	149
1	14146	138
1	14256	118
1	14342	115
1	14442	151
1	14553	122
1	14823	146
1	15047	132
1	15207	118
1	15320	122
1	15470	156
1	15698	152
1	15800	122
1	15934	152
1	16124	120
1	16272	153
1	16515	133
1	16720	108
1	16842	137
1	17110	133
1	17314	117
1	17568	121
1	17740	149
1	17859	133
1	18122	108
1	18207	100
1	18356	160
1	18542	105
1	18737	117
1	18850	153
1	19046	159
1	19196	123
1	19495	160
1	19624	140
1	19766	120
1	19993	142
1	20121	141
1	20264	102
1	20374	141
1	20546	140
1	20904	119
1	21035	146
1	21197	151
1	21386	156
1	21548	103
1	21763	122
1	22228	142
1	22341	149
1	22655	159
1	22788	158
1	22926	157
1	23148	150
1	23260	109
1	23366	158
1	23479	115
1	23632	118
1	23759	154
1	23906	113
1	24032	145
1	24204	144
1	24317	150
1	24735	108
1	24816	110
1	24967	141
1	25151	136
1	25278	133
1	25380	115
1	25598	105
1	25863	127
1	25962	132
1	26055	131
1	26256	116
1	26418	142
1	26652	106
1	26805	117
1	26909	136
1	27083	114
1	27185	135
1	27446	102
1	27541	121
1	27754	147
1	27882	149
1	28042	143
1	28283	105
1	28438	112
1	28553	138
1	28861	101
1	28999	109
1	29132	146
1	29306	110
1	29433	127
1	29565	144
1	29696	140
1	29801	111
1	30307	102
1	30384	110
1	30504	146
1	30680	151
1	30952	124
1	31168	117
1	31326	119
1	31518	143
1	31625	141
1	31977	154
1	32327	111
1	32444	132
1	32554	128
1	32822	121
1	32938	102
1	33126	138
1	33277	159
1	33468	125
1	33594	160
1	33702	114
1	33792	119
1	33942	104
1	34051	124
1	34150	112
1	34346	113
1	34496	152
1	34600	141
1	34732	115
1	34845	132
1	35061	120
1	35234	139
1	35363	157
1	35520	143
1	35620	116
1	35728	152
1	36003	159
1	36169	160
1	36288	117
1	36383	127
1	36562	151
1	36713	145
1	36873	122
1	37174	126
1	37281	160
1	37463	153
1	37640	133
1	37826	127
1	38012	130
1	38110	140
1	38310	154
1	38416	124
1	38520	103
1	38612	137
1	38742	160
1	38937	153
1	39050	136
1	39302	115
1	39517	129
1	39642	143
1	39740	123
1	39829	113
1	39991	121
1	40110	138
1	40333	147
1	40566	121
1	40668	111
1	40871	120
1	40991	115
1	41084	132
1	41277	114
1	41366	113
1	41453	122
1	41541	113
1	41686	147
1	42010	155
1	42239	154
1	42357	155
1	42575	155
1	42689	100
1	42817	114
1	42902	109
1	42983	112
1	43230	148
1	43376	112
1	43559	137
1	43705	139
1	44018	160
1	44193	108
1	44310	147
1	44527	113
1	44623	113
1	44950	129
1	45221	124
1	45321	146
1	45568	142
1	45864	135
1	46089	122
1	46397	158
1	46497	100
1	46576	118
1	46674	113
1	46842	101
1	47364	129
1	47947	122
1	48051	117
1	48182	137
1	48425	108
1	48526	124
1	48626	110
1	48708	110
1	48827	152
1	48930	108
1	49028	116
1	49178	127
1	49317	128
1	49495	136
1	49716	150
1	49954	150
1	50258	103
1	50366	119
1	50651	114
1	50783	160
1	50887	105
1	50985	116
1	51239	111
1	51511	142
1	51616	112
1	51859	109
1	51957	144
1	52066	114
1	52208	118
1	52380	155
1	52515	102
1	52682	153
1	52784	117
1	52903	117
1	53093	128
1	53280	149
1	53397	126
1	53500	143
1	53638	143
1	53919	134
1	54110	133
1	54240	136
1	54442	150
1	54683	103
1	54784	145
1	54909	136
1	55127	113
1	55273	120
1	55380	106
1	55515	119
1	55615	151
1	55857	121
1	56125	137
1	56309	107
1	56582	142
1	56720	139
1	56868	130
1	56961	127
1	57169	107
1	57354	120
1	57455	132
1	57546	119
1	57647	116
1	57841	145
1	57987	140
1	58104	110
1	58333	123
1	58708	134
1	58870	109
1	59045	133
1	59135	110
1	59396	151
1	59536	105
1	59763	139
1	60052	144
1	60310	121
1	60501	104
1	60727	154
1	60848	129
1	60940	113
1	61058	134
1	61170	101
1	61263	141
1	61379	110
1	61601	132
1	61698	116
1	61786	103
1	62018	141
1	62148	150
1	62303	127
1	62637	139
1	62881	144
1	63106	102
1	63238	119
1	63332	114
1	63425	109
1	63515	114
1	63605	131
1	63784	126
1	64163	152
1	64366	140
1	64499	152
1	64612	121
1	64711	118
1	64836	146
1	64933	108
1	65020	125
1	65107	113
1	65291	148
1	65503	108
1	65585	106
1	65704	127
1	65819	156
1	65959	133
1	66120	120
1	66321	107
1	66456	117
1	66554	105
1	66634	109
1	66796	152
1	66955	125
1	67056	122
1	67162	114
1	67366	139
1	67593	110
1	67720	132
1	67814	105
1	67901	118
1	68053	111
1	68329	105
1	68457	108
1	68561	120
1	68673	121
1	68951	138
1	69125	157
1	69303	142
1	69468	116
1	69628	112
1	69719	126
1	69857	115
1	69974	108
1	70074	131
1	70231	109
1	70445	154
1	70614	149
1	70784	112
1	70864	100
1	70939	108
1	71042	115
1	71249	118
1	71343	111
1	71457	109
1	71547	132
1	71645	139
1	71782	108
1	72042	160
1	72148	108
1	72336	121
1	72422	102
1	72517	113
1	72615	104
1	72753	147
1	72875	151
1	73034	128
1	73220	115
1	73380	104
1	73530	136
1	73762	139
1	73997	146
1	74092	100
1	74261	151
1	74533	102
1	74614	118
1	74725	148
1	74930	147
1	75081	128
1	75228	149
1	75438	148
1	75631	134
1	75848	138
1	76047	142
1	76150	146
1	76254	145
1	76399	121
1	76497	139
1	76663	112
1	76751	107
1	76889	115
1	76992	145
1	77233	116
1	77375	116
1	77485	111
1	77579	101
1	77669	125
1	77820	105
1	77943	148
1	78050	150
1	78158	157
1	78327	135
1	78443	131
1	78605	110
1	78757	134
1	78857	146
1	78959	128
1	79111	144
1	79227	156
1	79559	135
1	79757	133
1	80064	107
1	80161	101
1	80314	145
1	80743	140
1	80913	133
1	81202	121
1	81655	125
1	81872	100
1	82071	101
1	82218	120
1	82370	149
1	82545	154
1	82664	132
1	82844	125
1	83119	103
1	83359	142
1	83559	119
1	83710	129
1	83810	142
1	83980	133
1	84097	126
1	84276	156
1	84388	102
1	84532	128
1	84630	144
1	84779	122
1	84912	156
1	85097	159
1	85214	107
1	85309	134
1	85488	127
