chr	center	width
1	175	140
1	378	114
1	644	115
1	892	126
1	1283	154
1	1479	131
1	1768	155
1	1936	127
1	2026	110
1	2124	119
1	2231	145
1	2412	147
1	2514	103
1	2629	102
1	2733	131
1	3250	147
1	3527	144
1	3738	116
1	3830	102
1	3907	108
1	4014	111
1	4242	144
1	4443	136
1	4674	129
1	4858	136
1	5181	144
1	5346	136
1	5454	139
1	5570	106
1	5761	144
1	6012	144
1	6144	135
1	6250	119
1	6474	134
1	6640	120
1	6799	146
1	6913	142
1	7033	120
1	7285	113
1	7426	143
1	7596	153
1	7756	141
1	7948	141
1	8083	133
1	8347	131
1	8444	100
1	8520	102
1	8630	154
1	8797	150
1	8965	100
1	9074	132
1	9235	128
1	9448	133
1	9557	111
1	9659	129
1	9981	159
1	10352	120
1	10475	111
1	10584	131
1	10773	123
1	10970	150
1	11136	132
1	11262	139
1	11434	159
1	11664	108
1	11832	116
1	12037	124
1	12231	155
1	12507	159
1	12625	111
1	12871	139
1	13112	116
1	13761	133
1	13897	126
1	14141	123
1	14280	113
1	14421	134
1	14572	127
1	14805	153
1	14997	143
1	15198	156
1	15317	144
1	15457	140
1	15743	143
1	15939	139
1	16120	136
1	16303	125
1	16494	139
1	16807	118
1	16929	139
1	17137	158
1	17343	133
1	17552	103
1	17784	123
1	18088	134
1	18199	116
1	18365	151
1	18522	148
1	18666	116
1	18759	130
1	18865	159
1	19085	130
1	19231	148
1	19461	147
1	19631	135
1	19735	140
1	19990	124
1	20095	101
1	20242	105
1	20405	143
1	20562	132
1	20895	114
1	21054	139
1	21245	159
1	21396	156
1	21556	150
1	21751	146
1	22221	152
1	22332	157
1	22654	141
1	22807	134
1	22907	144
1	23003	104
1	23162	158
1	23319	113
1	23417	137
1	23592	110
1	23674	117
1	23879	103
1	23964	127
1	24074	135
1	24187	154
1	24361	134
1	24757	143
1	24962	130
1	25123	125
1	25257	139
1	25363	116
1	25604	141
1	25936	116
1	26057	127
1	26226	111
1	26462	141
1	26649	130
1	26873	144
1	27027	109
1	27202	115
1	27463	144
1	27752	153
1	27883	113
1	27967	101
1	28079	130
1	28286	135
1	28431	123
1	28522	128
1	28870	118
1	28959	103
1	29056	108
1	29171	141
1	29286	148
1	29405	103
1	29561	129
1	29689	149
1	29821	141
1	30314	147
1	30466	151
1	30699	139
1	30971	157
1	31168	148
1	31294	160
1	31533	146
1	31632	116
1	32000	130
1	32399	152
1	32502	110
1	32869	134
1	32960	113
1	33060	114
1	33161	102
1	33256	118
1	33361	147
1	33544	145
1	33642	119
1	33735	119
1	33850	137
1	34030	149
1	34131	115
1	34324	125
1	34431	137
1	34537	142
1	34731	134
1	35035	157
1	35215	124
1	35307	112
1	35488	106
1	35600	139
1	35693	117
1	36022	126
1	36143	114
1	36326	112
1	36432	115
1	36559	113
1	36678	106
1	36824	109
1	37168	142
1	37307	140
1	37434	111
1	37520	115
1	37633	136
1	37817	148
1	38069	144
1	38283	141
1	38384	133
1	38611	128
1	38731	120
1	38955	151
1	39078	158
1	39284	117
1	39491	148
1	39653	130
1	39773	146
1	40012	103
1	40142	156
1	40333	155
1	40553	154
1	40700	143
1	40874	138
1	40974	143
1	41077	109
1	41246	137
1	41378	135
1	41533	133
1	41676	138
1	42034	156
1	42175	117
1	42279	111
1	42373	116
1	42594	145
1	42872	139
1	43000	111
1	43237	118
1	43372	111
1	43456	106
1	43564	126
1	43679	159
1	43958	143
1	44228	145
1	44400	107
1	44535	113
1	44643	120
1	44733	118
1	44950	121
1	45156	100
1	45239	114
1	45333	107
1	45547	158
1	45882	131
1	46066	158
1	46366	142
1	46525	135
1	46667	105
1	46811	141
1	47362	154
1	47895	109
1	48001	158
1	48174	129
1	48465	106
1	48555	119
1	48677	151
1	48864	145
1	48996	150
1	49140	154
1	49251	157
1	49491	146
1	49739	112
1	49952	123
1	50231	119
1	50356	114
1	50453	108
1	50651	155
1	50778	100
1	50881	120
1	50967	113
1	51224	133
1	51492	144
1	51597	149
1	51799	143
1	51898	105
1	51999	148
1	52104	136
1	52206	148
1	52400	149
1	52503	137
1	52761	144
1	52864	115
1	53093	151
1	53283	159
1	53459	138
1	53578	119
1	53730	125
1	53934	156
1	54131	129
1	54263	142
1	54442	138
1	54728	140
1	54872	145
1	55160	155
1	55275	103
1	55351	101
1	55578	157
1	55836	127
1	56090	147
1	56265	159
1	56671	122
1	56903	157
1	57202	145
1	57342	101
1	57426	112
1	57536	155
1	57637	106
1	57767	141
1	57953	102
1	58144	145
1	58366	142
1	58634	133
1	58876	130
1	59065	111
1	59150	109
1	59373	140
1	59559	151
1	59735	149
1	60019	143
1	60305	111
1	60499	138
1	60650	115
1	60757	147
1	60879	152
1	60993	106
1	61075	121
1	61302	153
1	61533	102
1	61624	127
1	61791	110
1	62047	125
1	62151	148
1	62288	117
1	62651	117
1	62900	150
1	63136	127
1	63244	117
1	63408	121
1	63574	123
1	63685	115
1	63796	141
1	64073	133
1	64185	106
1	64260	102
1	64371	160
1	64554	124
1	64655	137
1	64760	134
1	64980	109
1	65077	134
1	65320	138
1	65510	157
1	65612	103
1	65845	160
1	65971	143
1	66144	124
1	66342	153
1	66488	152
1	66627	151
1	66783	160
1	66978	158
1	67108	121
1	67362	144
1	67595	117
1	67780	101
1	67884	140
1	68011	116
1	68323	134
1	68446	105
1	68555	111
1	68679	106
1	68774	120
1	68906	143
1	69150	126
1	69392	125
1	69497	130
1	69681	126
1	69896	124
1	70077	120
1	70237	146
1	70429	118
1	70690	119
1	70803	146
1	70903	133
1	71038	126
1	71279	147
1	71394	136
1	71612	102
