chr	center	width
1	183	148
1	405	158
1	648	130
1	878	146
1	1242	123
1	1450	159
1	1768	147
1	1988	160
1	2110	147
1	2238	138
1	2396	131
1	2527	145
1	2669	154
1	2790	149
1	3238	148
1	3522	155
1	3727	143
1	3869	153
1	4028	148
1	4226	121
1	4455	150
1	4672	145
1	4851	142
1	5178	159
1	5344	126
1	5455	148
1	5583	132
1	5763	157
1	5994	146
1	6158	135
1	6286	136
1	6469	150
1	6618	149
1	6785	136
1	6950	143
1	7071	149
1	7320	140
1	7444	138
1	7603	144
1	7761	152
1	7949	140
1	8059	154
1	8322	139
1	8513	143
1	8642	149
1	8801	133
1	8941	143
1	9055	152
1	9247	138
1	9496	124
1	9601	125
1	9698	133
1	10008	157
1	10342	136
1	10478	155
1	10623	150
1	10793	158
1	10969	152
1	11126	148
1	11287	131
1	11420	156
1	11619	128
1	11840	133
1	12053	144
1	12240	154
1	12531	145
1	12638	152
1	12862	137
1	13087	131
1	13746	149
1	13907	148
1	14127	137
1	14275	143
1	14425	129
1	14566	154
1	14809	139
1	15019	127
1	15168	135
1	15306	118
1	15469	160
1	15738	160
1	15921	147
1	16107	141
1	16282	145
1	16516	143
1	16774	157
1	16916	146
1	17110	127
1	17336	149
1	17538	133
1	17784	143
1	18072	144
1	18205	154
1	18366	141
1	18530	159
1	18645	159
1	18755	126
1	18885	142
1	19075	134
1	19238	159
1	19471	138
1	19661	155
1	19778	109
1	20130	160
1	20238	141
1	20399	153
1	20551	135
1	20920	136
1	21148	160
1	21402	144
1	21549	140
1	21759	154
1	22195	151
1	22344	156
1	22645	150
1	22808	115
1	22940	134
1	23143	146
1	23312	137
1	23430	153
1	23619	147
1	23735	148
1	23942	147
1	24111	142
1	24210	128
1	24368	142
1	24755	131
1	24957	154
1	25101	140
1	25225	142
1	25369	142
1	25590	145
1	25872	139
1	26081	157
1	26228	139
1	26454	123
1	26682	134
1	26858	148
1	27002	131
1	27199	142
1	27454	143
1	27752	151
1	27901	145
1	28066	140
1	28246	137
1	28410	138
1	28529	137
1	28853	155
1	28977	155
1	29187	152
1	29318	129
1	29422	153
1	29588	143
1	29803	158
1	30309	153
1	30487	155
1	30694	156
1	30965	142
1	31168	134
1	31314	151
1	31506	139
1	31648	135
1	31988	134
1	32375	144
1	32484	157
1	32847	142
1	32986	160
1	33093	137
1	33274	142
1	33379	140
1	33486	143
1	33611	129
1	33722	142
1	33867	133
1	34099	142
1	34326	158
1	34472	128
1	34583	135
1	34771	128
1	35027	160
1	35182	123
1	35297	131
1	35469	158
1	35613	142
1	35747	156
1	36017	148
1	36158	151
1	36326	158
1	36457	157
1	36689	154
1	36838	142
1	37129	139
1	37305	139
1	37481	151
1	37634	158
1	37847	144
1	38071	157
1	38255	132
1	38384	140
1	38584	132
1	38739	143
1	38943	153
1	39083	147
1	39306	130
1	39490	145
1	39634	140
1	39765	153
1	40000	149
1	40131	140
1	40343	155
1	40547	155
1	40694	130
1	40904	131
1	41034	130
1	41237	146
1	41386	139
1	41513	135
1	41688	143
1	42240	141
1	42365	146
1	42554	152
1	42883	142
1	43020	144
1	43252	141
1	43417	133
1	43549	149
1	43683	133
1	43988	146
1	44194	134
1	44301	134
1	44426	138
1	44543	132
1	44672	141
1	44942	142
1	45206	150
1	45327	134
1	45566	158
1	45836	152
1	46074	151
1	46364	157
1	46511	143
1	46679	136
1	46819	156
1	47363	129
1	47910	133
1	48024	156
1	48195	159
1	48439	141
1	48562	142
1	48696	121
1	48841	137
1	49017	139
1	49164	140
1	49276	141
1	49490	154
1	49734	145
1	49966	141
1	50200	130
1	50312	149
1	50427	139
1	50621	160
1	50838	159
1	50961	157
1	51240	156
1	51501	144
1	51627	137
1	51824	152
1	51995	140
1	52094	141
1	52207	158
1	52375	145
1	52501	123
1	52731	149
1	52883	150
1	53130	136
1	53290	138
1	53409	134
1	53523	148
1	53687	150
1	53930	152
1	54100	141
1	54283	152
1	54453	156
1	54722	126
1	54881	154
1	55129	156
1	55291	152
1	55411	145
1	55607	137
1	55845	147
1	56080	124
1	56269	138
1	56707	140
1	56926	146
1	57195	143
1	57383	139
1	57501	145
1	57622	156
1	57814	146
1	57997	138
1	58139	134
1	58348	150
1	58664	124
1	58860	158
1	58982	132
1	59134	150
1	59393	144
1	59537	142
1	59763	153
1	60027	150
1	60287	147
1	60482	158
1	60655	123
1	60810	119
1	60925	139
1	61073	121
1	61248	135
1	61383	139
1	61572	150
1	61681	128
1	61811	130
1	62036	159
1	62162	120
1	62290	132
1	62640	151
1	62897	146
1	63100	132
1	63406	142
1	63570	148
1	63679	154
1	63807	150
1	64097	131
1	64205	148
1	64361	137
1	64539	134
1	64655	150
1	64801	132
1	64928	133
1	65043	141
1	65157	153
1	65338	157
1	65515	147
1	65616	124
1	65827	149
1	65967	138
1	66124	143
1	66327	148
1	66487	148
1	66629	149
1	66801	140
1	67016	159
1	67141	156
1	67365	152
1	67569	146
1	67729	140
1	67874	151
1	68004	143
1	68321	143
1	68460	137
1	68592	137
1	68719	124
1	68923	151
1	69125	141
1	69335	129
1	69443	151
1	69562	150
1	69711	140
1	69888	146
1	70066	148
1	70233	140
1	70423	156
1	70695	137
1	70796	137
1	70904	146
1	71040	148
1	71253	154
1	71378	149
1	71555	156
1	71674	159
1	71800	158
1	72022	147
1	72144	137
1	72363	131
1	72474	158
1	72616	134
1	72737	134
1	72868	138
1	73031	154
1	73221	148
1	73376	134
1	73760	145
1	74004	126
1	74233	131
1	74340	129
1	74738	142
1	74932	151
1	75098	158
1	75218	160
1	75446	125
1	75631	158
1	75840	133
1	76092	142
1	76213	157
1	76448	156
1	76709	133
1	76936	146
1	77074	141
1	77240	139
1	77398	159
1	77590	160
1	77711	120
1	77821	157
1	77943	141
1	78046	126
1	78140	123
1	78273	160
1	78498	143
1	78620	124
1	78807	153
1	78947	142
1	79146	135
1	79273	144
1	79545	137
1	79764	149
1	80020	123
1	80122	138
1	80301	144
1	80739	141
1	80917	144
1	81230	157
1	81645	160
1	81868	155
1	82231	137
1	82342	137
1	82503	132
1	82623	138
1	82854	143
1	83126	140
1	83382	150
1	83547	148
1	83750	134
1	83957	152
1	84084	157
1	84215	160
1	84364	153
1	84595	141
1	84780	139
1	84918	144
1	85082	129
1	85295	155
1	85489	147
1	85617	119
1	85730	140
1	85927	148
1	86099	155
1	86258	129
1	86426	154
1	86550	148
1	86681	159
1	86833	131
1	87029	131
1	87224	159
1	87358	137
1	87514	150
1	87683	139
1	87864	135
1	87975	157
1	88178	155
1	88346	155
1	88568	145
1	88748	159
1	88876	139
1	88996	138
1	89143	127
1	89254	156
1	89411	143
1	89559	148
1	89785	140
1	89984	140
1	90225	160
1	90426	154
1	90683	145
1	90796	145
1	90949	157
1	91098	159
1	91244	115
1	91367	158
1	91563	150
1	91736	144
1	91893	148
1	92043	159
1	92489	144
1	92612	133
1	92724	133
1	92974	141
1	93121	124
1	93254	160
1	93492	140
1	93670	142
1	93785	131
1	93917	143
1	94291	147
1	94457	152
1	94564	141
1	94885	142
1	95098	128
1	95464	151
1	95582	143
1	95691	152
1	95800	151
1	95966	148
1	96080	145
1	96253	133
1	96551	144
1	96883	153
1	97137	148
1	97396	136
1	97604	133
1	97817	157
1	98027	148
1	98344	148
1	98487	141
1	98702	150
1	98844	158
1	98965	137
1	99106	142
1	99254	144
1	99458	154
1	99724	136
1	99932	151
1	100062	146
1	100352	145
1	100456	145
1	100670	151
1	100856	130
1	101097	158
1	101252	130
1	101560	156
1	101744	149
1	101912	141
1	102145	141
1	102301	159
1	102589	133
1	102719	148
1	102957	142
1	103074	159
1	103194	155
1	103392	155
1	103561	150
1	103737	139
1	104145	145
1	104262	141
1	104556	144
1	104687	139
1	105087	144
1	105296	153
1	105450	154
1	105617	147
1	105860	138
1	106036	138
1	106266	133
1	106364	122
1	106675	142
1	106868	143
1	107111	149
1	107263	118
1	107590	158
1	107800	156
1	108227	115
1	108448	136
1	108673	152
1	108908	147
1	109247	136
1	109380	151
1	109624	155
1	109810	146
1	110014	142
1	110358	130
1	110477	159
1	110637	144
1	110744	144
1	111045	153
1	111177	159
1	111340	148
1	111526	139
1	111706	159
1	111856	146
1	112047	151
1	112200	145
1	112310	152
1	112433	126
1	112786	154
1	112911	155
1	113199	147
1	113359	133
1	113587	157
1	113804	148
1	114128	147
1	114254	145
1	114643	134
1	114932	156
1	115192	147
1	115354	137
1	115484	141
1	115687	148
1	115832	137
1	115968	136
1	116081	143
1	116200	141
1	116322	153
1	116565	159
1	116679	118
1	116839	135
1	117010	150
1	117232	154
1	117353	144
1	117562	131
1	117768	140
1	117954	140
1	118144	156
1	118321	131
1	118458	135
1	118599	119
1	118789	151
1	118910	139
1	119024	143
1	119246	128
1	119601	160
1	119766	159
1	119935	136
1	120118	149
1	120243	152
1	120386	153
1	120560	149
1	120683	147
1	120882	138
1	121104	139
1	121219	141
1	121324	149
1	121510	145
1	121686	132
1	121802	142
1	121990	138
1	122210	156
1	122386	140
1	122504	137
1	122657	129
1	122790	155
1	122900	154
1	123073	141
1	123196	144
1	123345	152
1	123537	158
1	123685	137
1	123892	129
1	124091	138
1	124223	155
1	124611	138
1	124756	153
1	124901	158
1	125063	128
1	125277	142
1	125462	123
1	125604	133
1	125812	117
1	125941	132
1	126065	144
1	126265	151
1	126376	150
1	126489	134
1	126648	148
1	126824	151
1	126947	146
1	127318	126
1	127419	144
1	127773	154
1	127892	134
1	127996	142
1	128149	148
1	128300	136
1	128573	155
1	128741	147
1	128891	136
1	129049	155
1	129213	148
1	129359	150
1	129705	160
1	129835	152
1	129949	127
1	130135	142
1	130309	139
1	130491	143
1	130744	135
1	131022	150
1	131158	134
1	131259	139
1	131583	134
1	131764	156
1	131897	143
1	132003	151
1	132200	138
1	132350	142
1	132483	140
1	132698	154
1	132859	153
1	133015	141
1	133166	129
1	133287	145
1	133472	158
1	133636	116
1	133761	136
1	134054	149
1	134164	153
1	134288	152
1	134448	154
1	134670	139
1	134815	157
1	135087	142
1	135321	142
1	135513	153
1	135653	140
1	135880	124
1	136231	132
1	136388	157
1	136614	142
1	136847	151
1	136962	148
1	137175	148
1	137301	148
1	137411	147
1	137624	143
1	137759	149
1	137897	159
1	138084	149
1	138304	143
1	138550	159
1	138692	141
1	138853	136
1	139029	138
1	139251	156
1	139395	147
1	139578	160
1	139718	154
1	139862	152
1	140084	129
1	140304	131
1	140445	140
1	140697	136
1	140839	135
1	141054	138
1	141213	135
1	141336	129
1	141599	130
1	141830	146
1	142054	138
1	142328	153
1	142549	133
1	142679	142
1	142836	143
1	143015	141
1	143381	157
1	143667	146
1	143776	150
1	143915	159
1	144416	151
1	144604	138
1	144732	152
1	144977	148
1	145125	154
1	145259	139
1	145377	154
1	145592	132
1	145715	142
1	145965	118
1	146159	131
1	146279	135
1	146504	148
1	146633	143
1	146850	138
1	147118	139
1	147328	147
1	147486	155
1	147659	150
1	147865	141
1	148116	141
1	148228	135
1	148401	144
1	148729	152
1	148891	147
1	149221	144
1	149419	150
1	149565	138
1	149792	143
1	149919	134
1	150169	120
1	150303	134
1	150415	154
1	150582	143
1	150733	132
1	150955	153
1	151107	159
1	151234	142
1	151376	141
1	151496	140
1	151680	142
1	151842	134
1	152039	149
1	152166	143
1	152375	155
1	152586	142
1	152848	140
1	153141	142
1	153328	160
1	153470	149
1	153642	145
1	153884	145
1	154013	143
1	154204	143
1	154330	139
1	154551	154
1	154692	106
1	154920	139
1	155056	138
1	155311	139
1	155491	141
1	155748	144
1	155896	144
1	156127	129
1	156338	136
1	156522	145
1	156663	160
1	156970	142
1	157108	132
1	157248	153
1	157377	150
1	157483	144
1	157679	138
1	157867	153
1	158079	147
1	158223	147
1	158534	141
1	158650	128
1	158803	153
1	158956	139
1	159099	160
1	159288	156
1	159396	138
1	159534	147
1	159662	154
1	159773	155
1	159894	150
1	160088	140
1	160194	153
1	160503	126
1	160805	155
1	160979	155
1	161271	123
1	161411	154
1	161552	135
1	161768	144
1	161909	148
1	162347	151
1	162564	139
1	162737	139
1	163065	144
1	163247	138
1	163419	160
1	163723	158
1	163938	134
1	164109	141
1	164241	136
1	164445	144
1	164636	139
1	164786	138
1	164892	152
1	165046	141
1	165236	145
1	165533	134
1	165657	119
1	165780	140
1	165909	148
1	166239	152
1	166596	148
1	166725	144
1	166836	120
1	167056	160
1	167274	152
1	167385	135
1	167645	142
1	167953	141
1	168167	135
1	168389	139
1	168523	147
1	168726	131
1	168899	135
1	169051	144
1	169354	160
1	169503	138
1	169648	143
1	169819	139
1	170111	146
1	170228	136
1	170343	140
1	170464	140
1	170702	131
1	170858	156
1	171083	153
1	171392	150
1	171544	121
1	171666	128
1	172036	148
1	172319	135
1	172475	151
1	172670	138
1	172808	142
1	172988	124
1	173153	138
1	173317	149
1	173661	148
1	173912	150
1	174259	138
1	174379	128
1	174500	131
1	174669	145
1	174794	144
1	174915	159
1	175202	148
1	175333	141
1	175557	149
1	175727	143
1	176009	150
1	176334	145
1	176496	139
1	176661	152
1	176842	140
1	176985	140
1	177179	145
1	177378	149
1	177508	146
1	177682	157
1	177893	149
1	178010	143
1	178158	151
1	178541	160
1	178666	126
1	178918	142
1	179194	141
