Chr	Center	Size
1	171	140
1	411	140
1	651	140
1	891	140
1	1241	140
1	1451	140
1	1751	140
1	2031	140
1	2221	140
1	2421	140
1	2571	140
1	2736	140
1	3271	140
1	3511	140
1	3621	140
1	3861	140
1	4041	140
1	4221	140
1	4451	140
1	4581	140
1	4681	140
1	4851	140
1	5151	140
1	5331	140
1	5411	140
1	5581	140
1	5761	140
1	6011	140
1	6191	140
1	6261	140
1	6471	140
1	6631	140
1	6816	140
1	6941	140
1	7071	140
1	7331	140
1	7451	140
1	7631	140
1	7771	140
1	7951	140
1	8111	140
1	8341	140
1	8531	140
1	8631	140
1	8721	140
1	9011	140
1	9191	140
1	9261	140
1	9521	140
1	9591	140
1	9681	140
1	10011	140
1	10331	140
1	10481	140
1	10631	140
1	10711	140
1	10881	140
1	10961	140
1	11141	140
1	11281	140
1	11421	140
1	11541	140
1	11641	140
1	11871	140
1	12001	140
1	12211	140
1	12631	140
1	12861	140
1	12941	140
1	13071	140
1	13731	140
1	13886	140
1	14131	140
1	14281	140
1	14421	140
1	14551	140
1	14661	140
1	14831	140
1	15031	140
1	15216	140
1	15291	140
1	15471	140
1	15761	140
1	15941	140
1	16101	140
1	16171	140
1	16291	140
1	16531	140
1	16821	140
1	17001	140
1	17111	140
1	17331	140
1	17551	140
1	17781	140
1	18131	140
1	18341	140
1	18541	140
1	18661	140
1	18731	140
1	18831	140
1	19061	140
1	19211	140
1	19511	140
1	19641	140
1	19741	140
1	20011	140
1	20091	140
1	20251	140
1	20401	140
1	20551	140
1	20631	140
1	20901	140
1	21051	140
1	21191	140
1	21381	140
1	21561	140
1	21751	140
1	22201	140
1	22351	140
1	22661	140
1	22781	140
1	22911	140
1	23141	140
1	23366	140
1	23441	140
1	23601	140
1	23761	140
1	23971	140
1	24041	140
1	24121	140
1	24231	140
1	24331	140
1	24751	140
1	24941	140
1	25091	140
1	25181	140
1	25311	140
1	25596	140
1	25921	140
1	26021	140
1	26241	140
1	26441	140
1	26671	140
1	26741	140
1	26901	140
1	27176	140
1	27481	140
1	27731	140
1	27861	140
1	27951	140
1	28071	140
1	28261	140
1	28421	140
1	28491	140
1	28881	140
1	29121	140
1	29331	140
1	29431	140
1	29541	140
1	29711	140
1	29781	140
1	30301	140
1	30501	140
1	30691	140
1	30981	140
1	31161	140
1	31241	140
1	31311	140
1	31541	140
1	31651	140
1	31991	140
1	32441	140
1	32871	140
1	32941	140
1	33091	140
1	33321	140
1	33481	140
1	33601	140
1	33711	140
1	33921	140
1	34041	140
1	34241	140
1	34371	140
1	34501	140
1	34591	140
1	34721	140
1	34821	140
1	35041	140
1	35121	140
1	35271	140
1	35341	140
1	35491	140
1	35691	140
1	35991	140
1	36156	140
1	36351	140
1	36471	140
1	36541	140
1	36711	140
1	36861	140
1	37171	140
1	37301	140
1	37451	140
1	37661	140
1	37831	140
1	38031	140
1	38131	140
1	38331	140
1	38581	140
1	38731	140
1	38951	140
1	39071	140
1	39191	140
1	39301	140
1	39501	140
1	39621	140
1	39781	140
1	40011	140
1	40081	140
1	40311	140
1	40551	140
1	40651	140
1	40771	140
1	40971	140
1	41041	140
1	41111	140
1	41381	140
1	41481	140
1	41681	140
1	42026	140
1	42231	140
1	42301	140
1	42371	140
1	42471	140
1	42601	140
1	42721	140
1	42931	140
1	43051	140
1	43251	140
1	43391	140
1	43591	140
1	43681	140
1	43991	140
1	44231	140
1	44301	140
1	44391	140
1	44641	140
1	44971	140
1	45201	140
1	45301	140
1	45561	140
1	45751	140
1	45871	140
1	46091	140
1	46381	140
1	46501	140
1	46571	140
1	46651	140
1	46821	140
1	47361	140
1	47961	140
1	48201	140
1	48281	140
1	48431	140
1	48561	140
1	48671	140
1	48801	140
1	49021	140
1	49091	140
1	49161	140
1	49281	140
1	49491	140
1	49741	140
1	49951	140
1	50211	140
1	50321	140
1	50391	140
1	50651	140
1	50791	140
1	51261	140
1	51511	140
1	51611	140
1	51841	140
1	51911	140
1	51981	140
1	52051	140
1	52201	140
1	52401	140
1	52511	140
1	52641	140
1	52751	140
1	52881	140
1	53081	140
1	53271	140
1	53381	140
1	53481	140
1	53641	140
1	53921	140
1	54121	140
1	54201	140
1	54321	140
1	54436	140
1	54716	140
1	54881	140
1	55131	140
1	55271	140
1	55391	140
1	55521	140
1	55591	140
1	55861	140
1	56111	140
1	56281	140
1	56681	140
1	56901	140
1	57161	140
1	57411	140
1	57531	140
1	57811	140
1	57961	140
1	58131	140
1	58331	140
1	58681	140
1	58861	140
1	58931	140
1	59041	140
1	59141	140
1	59391	140
1	59461	140
1	59571	140
1	59771	140
1	60011	140
1	60291	140
1	60481	140
1	60591	140
1	60781	140
1	60871	140
1	61031	140
1	61261	140
1	61331	140
1	61401	140
1	61621	140
1	61811	140
1	62121	140
1	62281	140
1	62631	140
1	62741	140
1	62871	140
1	63081	140
1	63221	140
1	63381	140
1	63451	140
1	63601	140
1	63771	140
1	64191	140
1	64371	140
1	64541	140
1	64611	140
1	64681	140
1	64791	140
1	64961	140
1	65061	140
1	65131	140
1	65321	140
1	65491	140
1	65581	140
1	65681	140
1	65821	140
1	65981	140
1	66141	140
1	66321	140
1	66441	140
1	66571	140
1	66801	140
1	67001	140
1	67131	140
1	67251	140
1	67371	140
1	67571	140
1	67761	140
1	67831	140
1	68041	140
1	68321	140
1	68401	140
1	68481	140
1	68641	140
1	68971	140
1	69141	140
1	69341	140
1	69491	140
1	69631	140
1	69741	140
1	69911	140
1	70061	140
1	70241	140
1	70431	140
1	70641	140
1	70771	140
1	70931	140
1	71351	140
1	71671	140
1	71801	140
1	72021	140
1	72141	140
1	72261	140
1	72331	140
1	72491	140
1	72621	140
1	72731	140
1	72891	140
1	73031	140
1	73201	140
1	73401	140
1	73561	140
1	73641	140
1	73781	140
1	73851	140
1	74011	140
1	74271	140
1	74626	140
1	74701	140
1	74841	140
1	74961	140
1	75101	140
1	75211	140
1	75341	140
1	75441	140
1	75621	140
1	75721	140
1	75841	140
1	76121	140
1	76191	140
1	76461	140
1	76591	140
1	76721	140
1	76961	140
1	77031	140
1	77171	140
1	77241	140
1	77391	140
1	77471	140
1	77561	140
1	77681	140
1	77791	140
1	77941	140
1	78121	140
1	78241	140
1	78491	140
1	78561	140
1	78891	140
1	79041	140
1	79211	140
1	79546	140
1	79761	140
1	80081	140
1	80211	140
1	80321	140
1	80771	140
1	80921	140
1	81211	140
1	81661	140
1	81881	140
1	82091	140
1	82211	140
1	82361	140
1	82561	140
1	82821	140
1	83121	140
1	83381	140
1	83571	140
1	83791	140
1	83961	140
1	84071	140
1	84181	140
1	84291	140
1	84621	140
1	84691	140
1	84761	140
1	84901	140
1	85091	140
1	85191	140
1	85301	140
1	85521	140
1	85691	140
1	85821	140
1	85911	140
1	86001	140
1	86111	140
1	86231	140
1	86421	140
1	86581	140
1	86706	140
1	86821	140
1	86921	140
1	87051	140
1	87156	140
1	87301	140
1	87471	140
1	87541	140
1	87691	140
1	87851	140
1	87951	140
1	88131	140
1	88331	140
1	88591	140
1	88771	140
1	88851	140
1	88971	140
1	89101	140
1	89211	140
1	89391	140
1	89481	140
1	89581	140
1	89806	140
1	89981	140
1	90201	140
1	90431	140
1	90541	140
1	90751	140
1	90861	140
1	91021	140
1	91141	140
1	91251	140
1	91371	140
1	91551	140
1	91651	140
1	91751	140
1	91871	140
1	92026	140
1	92511	140
1	92681	140
1	92971	140
1	93121	140
1	93241	140
1	93471	140
1	93601	140
1	93731	140
1	93861	140
1	94291	140
1	94501	140
1	94881	140
1	95101	140
1	95501	140
1	95581	140
1	95651	140
1	95731	140
1	95981	140
1	96121	140
1	96211	140
1	96551	140
1	96911	140
1	97061	140
1	97156	140
1	97241	140
1	97391	140
1	97651	140
1	97836	140
1	97991	140
1	98341	140
1	98471	140
1	98731	140
1	98871	140
1	99041	140
1	99201	140
1	99271	140
1	99391	140
1	99471	140
1	99711	140
1	99811	140
1	100001	140
1	100391	140
1	100651	140
1	100841	140
1	100966	140
1	101111	140
1	101271	140
1	101551	140
1	101761	140
1	101911	140
1	102021	140
1	102186	140
1	102281	140
1	102611	140
1	102721	140
1	102991	140
1	103081	140
1	103181	140
1	103291	140
1	103381	140
1	103581	140
1	103721	140
1	104151	140
1	104241	140
1	104521	140
1	104681	140
1	105111	140
1	105291	140
1	105361	140
1	105541	140
1	105611	140
1	105841	140
1	106021	140
1	106291	140
1	106701	140
1	106851	140
1	106981	140
1	107101	140
1	107181	140
1	107281	140
1	107601	140
1	107671	140
1	107741	140
1	107821	140
1	108241	140
1	108381	140
1	108461	140
1	108561	140
1	108671	140
1	108881	140
1	109251	140
1	109391	140
