Chr	Center	Size
1	181	140
1	391	140
1	661	140
1	901	140
1	1261	140
1	1431	140
1	1781	140
1	1971	140
1	2081	140
1	2151	140
1	2271	140
1	2421	140
1	2501	140
1	2601	140
1	2671	140
1	3221	140
1	3521	140
1	3721	140
1	3881	140
1	4016	140
1	4251	140
1	4471	140
1	4666	140
1	4851	140
1	5161	140
1	5351	140
1	5441	140
1	5591	140
1	5761	140
1	5991	140
1	6161	140
1	6241	140
1	6461	140
1	6581	140
1	6651	140
1	6781	140
1	6971	140
1	7071	140
1	7301	140
1	7441	140
1	7511	140
1	7581	140
1	7771	140
1	7911	140
1	8041	140
1	8321	140
1	8461	140
1	8531	140
1	8641	140
1	8781	140
1	9021	140
1	9241	140
1	9561	140
1	9696	140
1	10031	140
1	10351	140
1	10471	140
1	10631	140
1	10761	140
1	10961	140
1	11131	140
1	11271	140
1	11421	140
1	11621	140
1	11841	140
1	12061	140
1	12231	140
1	12551	140
1	12651	140
1	12741	140
1	12861	140
1	13051	140
1	13761	140
1	13881	140
1	14131	140
1	14271	140
1	14411	140
1	14551	140
1	14831	140
1	15021	140
1	15296	140
1	15491	140
1	15731	140
1	15911	140
1	16111	140
1	16241	140
1	16471	140
1	16551	140
1	16791	140
1	16901	140
1	17121	140
1	17301	140
1	17561	140
1	17791	140
1	17861	140
1	18101	140
1	18191	140
1	18351	140
1	18421	140
1	18531	140
1	18671	140
1	18791	140
1	18861	140
1	19091	140
1	19191	140
1	19261	140
1	19461	140
1	19671	140
1	19751	140
1	19971	140
1	20101	140
1	20251	140
1	20391	140
1	20561	140
1	20881	140
1	21081	140
1	21201	140
1	21321	140
1	21391	140
1	21501	140
1	21611	140
1	21791	140
1	22191	140
1	22371	140
1	22641	140
1	22711	140
1	22781	140
1	22921	140
1	23121	140
1	23331	140
1	23461	140
1	23651	140
1	24021	140
1	24121	140
1	24231	140
1	24371	140
1	24741	140
1	24951	140
1	25131	140
1	25211	140
1	25371	140
1	25611	140
1	25931	140
1	26111	140
1	26181	140
1	26461	140
1	26681	140
1	26826	140
1	26986	140
1	27201	140
1	27441	140
1	27511	140
1	27751	140
1	27871	140
1	28051	140
1	28261	140
1	28401	140
1	28471	140
1	28541	140
1	28931	140
1	29001	140
1	29131	140
1	29361	140
1	29481	140
1	29611	140
1	29841	140
1	30301	140
1	30511	140
1	30691	140
1	30951	140
1	31171	140
1	31311	140
1	31541	140
1	31671	140
1	31981	140
1	32381	140
1	32456	140
1	32871	140
1	32991	140
1	33086	140
1	33201	140
1	33311	140
1	33441	140
1	33521	140
1	33631	140
1	33851	140
1	34021	140
1	34131	140
1	34351	140
1	34551	140
1	34791	140
1	35031	140
1	35231	140
1	35491	140
1	35621	140
1	35701	140
1	36031	140
1	36141	140
1	36261	140
1	36451	140
1	36581	140
1	36761	140
1	36831	140
1	37131	140
1	37311	140
1	37461	140
1	37631	140
1	37871	140
1	38071	140
1	38261	140
1	38361	140
1	38611	140
1	38731	140
1	38911	140
1	39091	140
1	39301	140
1	39501	140
1	39611	140
1	39691	140
1	39761	140
1	39991	140
1	40141	140
1	40311	140
1	40651	140
1	40841	140
1	40966	140
1	41061	140
1	41241	140
1	41361	140
1	41511	140
1	41691	140
1	42081	140
1	42196	140
1	42321	140
1	42551	140
1	42671	140
1	42921	140
1	43041	140
1	43221	140
1	43391	140
1	43571	140
1	43701	140
1	43981	140
1	44271	140
1	44341	140
1	44451	140
1	44571	140
1	44681	140
1	44981	140
1	45201	140
1	45311	140
1	45571	140
1	45821	140
1	46081	140
1	46376	140
1	46491	140
1	46691	140
1	46821	140
1	47391	140
1	47921	140
