Chr	Center	Size
1	181	140
1	391	140
1	641	140
1	881	140
1	1241	140
1	1461	140
1	1761	140
1	2091	140
1	2251	140
1	2401	140
1	2531	140
1	2671	140
1	2741	140
1	3241	140
1	3511	140
1	3731	140
1	3871	140
1	4021	140
1	4231	140
1	4461	140
1	4671	140
1	4851	140
1	5171	140
1	5331	140
1	5481	140
1	5601	140
1	5761	140
1	6001	140
1	6161	140
1	6271	140
1	6481	140
1	6621	140
1	6791	140
1	6941	140
1	7081	140
1	7331	140
1	7441	140
1	7591	140
1	7751	140
1	7951	140
1	8061	140
1	8331	140
1	8531	140
1	8631	140
1	8791	140
1	8961	140
1	9031	140
1	9241	140
1	9491	140
1	9611	140
1	9701	140
1	10011	140
1	10341	140
1	10481	140
1	10611	140
1	10801	140
1	10971	140
1	11151	140
1	11271	140
1	11411	140
1	11641	140
1	11841	140
1	12051	140
1	12241	140
1	12531	140
1	12641	140
1	12861	140
1	13081	140
1	13751	140
1	13901	140
1	14141	140
1	14271	140
1	14421	140
1	14571	140
1	14821	140
1	15021	140
1	15171	140
1	15311	140
1	15481	140
1	15751	140
1	15921	140
1	16111	140
1	16281	140
1	16531	140
1	16781	140
1	16901	140
1	17121	140
1	17331	140
1	17561	140
1	17791	140
1	18081	140
1	18211	140
1	18361	140
1	18531	140
1	18651	140
1	18761	140
1	18891	140
1	19071	140
1	19231	140
1	19471	140
1	19701	140
1	20011	140
1	20201	140
1	20391	140
1	20551	140
1	20891	140
1	21051	140
1	21251	140
1	21401	140
1	21551	140
1	21741	140
1	22211	140
1	22341	140
1	22641	140
1	22811	140
1	22931	140
1	23131	140
1	23321	140
1	23431	140
1	23621	140
1	23721	140
1	23941	140
1	24101	140
1	24221	140
1	24371	140
1	24761	140
1	24951	140
1	25111	140
1	25231	140
1	25371	140
1	25601	140
1	25881	140
1	25981	140
1	26081	140
1	26251	140
1	26451	140
1	26691	140
1	26861	140
1	27001	140
1	27191	140
1	27451	140
1	27761	140
1	27901	140
1	28071	140
1	28251	140
1	28431	140
1	28521	140
1	28861	140
1	28971	140
1	29081	140
1	29201	140
1	29321	140
1	29421	140
1	29571	140
1	29711	140
1	29811	140
1	30321	140
1	30491	140
1	30701	140
1	30971	140
1	31181	140
1	31311	140
1	31541	140
1	31631	140
1	31991	140
1	32391	140
1	32851	140
1	33001	140
1	33111	140
1	33271	140
1	33361	140
1	33511	140
1	33611	140
1	33711	140
1	33861	140
1	34001	140
1	34111	140
1	34331	140
1	34481	140
1	34551	140
1	34771	140
1	35041	140
1	35171	140
1	35301	140
1	35491	140
1	35631	140
1	35731	140
1	36021	140
1	36161	140
1	36341	140
1	36451	140
1	36551	140
1	36691	140
1	36831	140
1	37141	140
1	37311	140
1	37461	140
1	37641	140
1	37831	140
1	38051	140
1	38271	140
1	38371	140
1	38591	140
1	38741	140
1	38931	140
1	39081	140
1	39301	140
1	39511	140
1	39641	140
1	39781	140
1	40011	140
1	40121	140
1	40341	140
1	40551	140
1	40691	140
1	40911	140
1	41051	140
1	41251	140
1	41381	140
1	41521	140
1	41691	140
1	42041	140
1	42231	140
1	42371	140
1	42551	140
1	42651	140
1	42891	140
1	43001	140
1	43241	140
1	43431	140
1	43571	140
1	43701	140
1	43991	140
1	44221	140
1	44331	140
1	44401	140
1	44551	140
1	44681	140
1	44961	140
1	45201	140
1	45331	140
1	45561	140
1	45841	140
1	46071	140
1	46371	140
1	46521	140
1	46671	140
1	46821	140
1	47371	140
1	47921	140
1	48031	140
1	48201	140
1	48491	140
1	48561	140
1	48691	140
1	48831	140
1	49001	140
1	49171	140
1	49301	140
1	49491	140
