Chr	Center	Size
1	171	140
1	391	140
1	651	140
1	901	140
1	1251	140
1	1471	140
1	1761	140
1	2091	140
1	2221	140
1	2401	140
1	2541	140
1	2691	140
1	2761	140
1	3221	140
1	3521	140
1	3741	140
1	3861	140
1	4021	140
1	4231	140
1	4451	140
1	4691	140
1	4841	140
1	5171	140
1	5331	140
1	5471	140
1	5591	140
1	5761	140
1	6001	140
1	6171	140
1	6271	140
1	6491	140
1	6601	140
1	6781	140
1	6931	140
1	7071	140
1	7321	140
1	7451	140
1	7611	140
1	7751	140
1	7941	140
1	8061	140
1	8341	140
1	8511	140
1	8641	140
1	8781	140
1	8951	140
1	9051	140
1	9241	140
1	9501	140
1	9601	140
1	9711	140
1	10001	140
1	10351	140
1	10511	140
1	10591	140
1	10781	140
1	10961	140
1	11131	140
1	11291	140
1	11421	140
1	11641	140
1	11821	140
1	11941	140
1	12061	140
1	12261	140
1	12521	140
1	12651	140
1	12851	140
1	13071	140
1	13741	140
1	13901	140
1	14121	140
1	14291	140
1	14421	140
1	14581	140
1	14801	140
1	15011	140
1	15181	140
1	15301	140
1	15461	140
1	15751	140
1	15931	140
1	16111	140
1	16291	140
1	16521	140
1	16791	140
1	16901	140
1	17121	140
1	17341	140
1	17561	140
1	17791	140
1	18081	140
1	18201	140
1	18361	140
1	18541	140
1	18681	140
1	18881	140
1	19081	140
1	19241	140
1	19481	140
1	19661	140
1	19771	140
1	20011	140
1	20121	140
1	20231	140
1	20401	140
1	20561	140
1	20891	140
1	21031	140
1	21181	140
1	21251	140
1	21401	140
1	21541	140
1	21751	140
1	22211	140
1	22341	140
1	22651	140
1	22811	140
1	22951	140
1	23141	140
1	23311	140
1	23441	140
1	23621	140
1	23731	140
1	23951	140
1	24111	140
1	24221	140
1	24371	140
1	24771	140
1	24961	140
1	25111	140
1	25231	140
1	25371	140
1	25591	140
1	25871	140
1	25981	140
1	26081	140
1	26231	140
1	26451	140
1	26691	140
1	26851	140
1	27011	140
1	27201	140
1	27451	140
1	27751	140
1	27901	140
1	28071	140
1	28241	140
1	28411	140
1	28521	140
1	28861	140
1	28981	140
1	29101	140
1	29181	140
1	29311	140
1	29421	140
1	29571	140
1	29681	140
1	29801	140
1	30311	140
1	30491	140
1	30591	140
1	30691	140
1	30951	140
1	31171	140
1	31301	140
1	31511	140
1	31646	140
1	31991	140
1	32361	140
1	32461	140
1	32851	140
1	32991	140
1	33131	140
1	33371	140
1	33511	140
1	33621	140
1	33731	140
1	33861	140
1	34011	140
1	34341	140
1	34461	140
1	34581	140
1	34761	140
1	35031	140
1	35181	140
1	35301	140
1	35471	140
