Chr	Center	Size
1	181	140
1	401	140
1	661	140
1	881	140
1	1251	140
1	1461	140
1	1771	140
1	1981	140
1	2091	140
1	2241	140
1	2401	140
1	2531	140
1	2661	140
1	2781	140
1	3241	140
1	3521	140
1	3741	140
1	3881	140
1	4021	140
1	4231	140
1	4451	140
1	4681	140
1	4851	140
1	5171	140
1	5331	140
1	5471	140
1	5591	140
1	5761	140
1	6001	140
1	6161	140
1	6281	140
1	6471	140
1	6621	140
1	6791	140
1	6941	140
1	7071	140
1	7321	140
1	7441	140
1	7601	140
1	7761	140
1	7931	140
1	8061	140
1	8341	140
1	8521	140
1	8631	140
1	8791	140
1	8941	140
1	9051	140
1	9241	140
1	9491	140
1	9601	140
1	9711	140
1	10011	140
1	10341	140
1	10471	140
1	10611	140
1	10791	140
1	10961	140
1	11131	140
1	11281	140
1	11421	140
1	11631	140
1	11841	140
1	12041	140
1	12231	140
1	12521	140
1	12661	140
1	12861	140
1	13071	140
1	13761	140
1	13891	140
1	14131	140
1	14281	140
1	14411	140
1	14571	140
1	14821	140
1	15011	140
1	15171	140
1	15301	140
1	15471	140
1	15741	140
1	15921	140
1	16111	140
1	16291	140
1	16531	140
1	16771	140
1	16901	140
1	17121	140
1	17321	140
1	17551	140
1	17781	140
1	18081	140
1	18211	140
1	18371	140
1	18521	140
1	18651	140
1	18771	140
1	18881	140
1	19071	140
1	19241	140
1	19481	140
1	19651	140
1	19771	140
1	20021	140
1	20121	140
1	20261	140
1	20401	140
1	20561	140
1	20901	140
1	21051	140
1	21161	140
1	21271	140
1	21411	140
1	21551	140
1	21751	140
1	22211	140
1	22341	140
1	22641	140
1	22801	140
1	22941	140
1	23141	140
1	23311	140
1	23431	140
1	23631	140
1	23711	140
1	23941	140
1	24101	140
1	24221	140
1	24361	140
1	24761	140
1	24951	140
1	25101	140
1	25231	140
1	25381	140
1	25601	140
1	25871	140
1	25981	140
1	26091	140
1	26241	140
1	26461	140
1	26681	140
1	26851	140
1	27011	140
1	27201	140
1	27451	140
1	27751	140
1	27901	140
1	28071	140
1	28251	140
1	28411	140
1	28541	140
1	28851	140
1	28971	140
1	29091	140
1	29201	140
1	29321	140
1	29421	140
1	29571	140
1	29701	140
1	29811	140
1	30311	140
1	30491	140
1	30701	140
1	30961	140
1	31171	140
1	31311	140
1	31521	140
1	31631	140
1	31991	140
1	32371	140
1	32481	140
1	32851	140
1	32991	140
1	33101	140
1	33261	140
1	33361	140
1	33501	140
1	33621	140
1	33721	140
1	33861	140
1	34011	140
1	34111	140
1	34321	140
1	34481	140
1	34571	140
1	34761	140
1	35031	140
1	35181	140
1	35301	140
1	35481	140
1	35621	140
1	35741	140
1	36021	140
1	36161	140
1	36331	140
1	36461	140
1	36561	140
1	36691	140
1	36841	140
1	37151	140
1	37301	140
1	37461	140
1	37631	140
1	37841	140
1	38081	140
1	38251	140
1	38371	140
1	38591	140
1	38751	140
1	38931	140
1	39081	140
1	39301	140
1	39511	140
1	39641	140
1	39781	140
1	40011	140
1	40141	140
1	40341	140
1	40561	140
1	40691	140
1	40911	140
1	41041	140
1	41251	140
1	41371	140
1	41511	140
1	41701	140
1	42031	140
1	42231	140
1	42371	140
1	42551	140
1	42651	140
1	42881	140
1	43001	140
1	43251	140
1	43431	140
1	43571	140
1	43691	140
1	43991	140
1	44201	140
1	44301	140
1	44421	140
1	44551	140
1	44671	140
1	44951	140
1	45221	140
1	45341	140
1	45561	140
1	45841	140
1	46071	140
1	46361	140
1	46531	140
1	46671	140
1	46831	140
1	47381	140
1	47911	140
1	48031	140
1	48191	140
1	48461	140
1	48561	140
1	48701	140
1	48841	140
1	49011	140
1	49171	140
1	49281	140
1	49491	140
1	49741	140
1	49951	140
1	50201	140
1	50331	140
1	50431	140
1	50631	140
1	50751	140
1	50851	140
1	50951	140
1	51251	140
1	51501	140
1	51631	140
1	51831	140
1	51991	140
1	52091	140
1	52211	140
1	52371	140
1	52491	140
1	52741	140
1	52871	140
1	53121	140
1	53281	140
1	53411	140
1	53531	140
1	53681	140
1	53931	140
1	54111	140
1	54281	140
1	54441	140
1	54721	140
1	54871	140
1	55131	140
1	55291	140
1	55401	140
1	55601	140
1	55841	140
1	56081	140
1	56271	140
1	56621	140
1	56711	140
1	56911	140
1	57191	140
1	57381	140
1	57501	140
1	57621	140
1	57811	140
1	57991	140
1	58141	140
1	58351	140
1	58661	140
1	58861	140
1	58991	140
1	59121	140
1	59381	140
1	59551	140
1	59771	140
1	60031	140
1	60291	140
1	60471	140
1	60681	140
1	60801	140
1	60921	140
1	61071	140
1	61241	140
1	61381	140
1	61571	140
1	61671	140
1	61811	140
1	62031	140
1	62161	140
1	62301	140
1	62631	140
1	62901	140
1	63091	140
1	63231	140
1	63401	140
1	63581	140
1	63681	140
1	63821	140
1	64091	140
1	64231	140
1	64361	140
1	64531	140
1	64661	140
1	64791	140
1	64941	140
1	65051	140
1	65151	140
1	65331	140
1	65501	140
1	65611	140
1	65831	140
1	65961	140
1	66131	140
1	66341	140
1	66491	140
1	66641	140
1	66811	140
1	67011	140
1	67151	140
1	67361	140
1	67571	140
1	67741	140
1	67871	140
1	68011	140
1	68321	140
1	68451	140
1	68591	140
1	68721	140
1	68931	140
1	69121	140
1	69331	140
1	69461	140
1	69571	140
1	69691	140
1	69901	140
1	70081	140
1	70241	140
1	70431	140
1	70701	140
1	70801	140
1	70911	140
1	71041	140
1	71261	140
1	71361	140
1	71561	140
1	71681	140
1	71791	140
1	72031	140
1	72131	140
1	72371	140
1	72471	140
1	72611	140
1	72731	140
1	72871	140
1	73041	140
1	73211	140
1	73391	140
1	73561	140
1	73761	140
1	74011	140
1	74231	140
1	74331	140
1	74581	140
1	74731	140
1	74931	140
1	75111	140
1	75211	140
1	75441	140
1	75631	140
1	75841	140
1	76081	140
1	76211	140
1	76461	140
1	76701	140
1	76931	140
1	77051	140
1	77241	140
1	77391	140
1	77581	140
1	77711	140
1	77811	140
1	77931	140
1	78031	140
1	78141	140
1	78281	140
1	78491	140
1	78601	140
1	78801	140
1	78941	140
1	79151	140
1	79271	140
1	79541	140
1	79771	140
1	80011	140
1	80131	140
1	80291	140
1	80751	140
1	80911	140
1	81231	140
1	81651	140
1	81861	140
1	82111	140
1	82221	140
1	82351	140
1	82501	140
1	82631	140
1	82841	140
1	83141	140
1	83381	140
1	83541	140
1	83761	140
1	83971	140
1	84091	140
1	84231	140
1	84361	140
1	84601	140
1	84781	140
1	84921	140
1	85091	140
1	85301	140
1	85491	140
1	85601	140
1	85731	140
1	85841	140
1	85931	140
1	86101	140
1	86261	140
1	86431	140
1	86551	140
1	86671	140
1	86831	140
1	87041	140
1	87231	140
1	87351	140
1	87501	140
1	87681	140
1	87881	140
1	87981	140
1	88181	140
1	88351	140
1	88571	140
1	88761	140
1	88871	140
1	89001	140
1	89141	140
1	89251	140
1	89411	140
1	89561	140
1	89791	140
1	89991	140
1	90221	140
1	90421	140
1	90701	140
1	90801	140
1	90951	140
1	91101	140
1	91261	140
1	91371	140
1	91551	140
1	91741	140
1	91911	140
1	92031	140
1	92501	140
1	92621	140
1	92731	140
1	92971	140
1	93111	140
1	93251	140
1	93481	140
1	93671	140
1	93781	140
1	93901	140
1	94301	140
1	94441	140
1	94551	140
1	94881	140
1	95101	140
1	95451	140
1	95571	140
1	95701	140
1	95811	140
1	95971	140
1	96111	140
1	96271	140
1	96551	140
1	96891	140
1	97141	140
1	97401	140
1	97611	140
1	97821	140
1	98011	140
1	98341	140
1	98501	140
1	98711	140
1	98851	140
1	98971	140
1	99091	140
1	99251	140
1	99451	140
1	99711	140
1	99931	140
1	100071	140
1	100361	140
1	100461	140
1	100671	140
1	100861	140
1	101001	140
1	101101	140
1	101251	140
1	101561	140
1	101761	140
1	101921	140
1	102151	140
1	102301	140
1	102601	140
1	102731	140
1	102951	140
1	103071	140
1	103191	140
1	103401	140
1	103571	140
1	103731	140
1	104141	140
1	104271	140
1	104551	140
1	104691	140
1	105001	140
1	105081	140
1	105291	140
1	105461	140
1	105621	140
1	105861	140
1	106041	140
1	106261	140
1	106371	140
1	106681	140
1	106861	140
1	107121	140
1	107271	140
1	107591	140
1	107801	140
1	108231	140
1	108451	140
1	108671	140
1	108911	140
1	109241	140
1	109381	140
1	109611	140
1	109811	140
1	110011	140
1	110371	140
1	110481	140
1	110631	140
1	110751	140
1	111041	140
1	111181	140
1	111321	140
1	111521	140
1	111721	140
1	111871	140
1	112051	140
1	112201	140
1	112321	140
1	112441	140
1	112791	140
1	112911	140
