Chr	Center	Size
1	191	140
1	401	140
1	661	140
1	881	140
1	1241	140
1	1471	140
1	1781	140
1	1991	140
1	2101	140
1	2241	140
1	2411	140
1	2541	140
1	2671	140
1	2771	140
1	3241	140
1	3511	140
1	3731	140
1	3881	140
1	4021	140
1	4241	140
1	4451	140
1	4671	140
1	4851	140
1	5171	140
1	5331	140
1	5471	140
1	5591	140
1	5751	140
1	6001	140
1	6161	140
1	6291	140
1	6491	140
1	6621	140
1	6791	140
1	6941	140
1	7061	140
1	7321	140
1	7441	140
1	7611	140
1	7751	140
1	7931	140
1	8071	140
1	8341	140
1	8521	140
1	8631	140
1	8791	140
1	8951	140
1	9041	140
1	9251	140
1	9501	140
1	9601	140
1	9721	140
1	10011	140
1	10341	140
1	10481	140
1	10621	140
1	10791	140
1	10971	140
1	11141	140
1	11281	140
1	11411	140
1	11641	140
1	11831	140
1	12051	140
1	12231	140
1	12521	140
1	12651	140
1	12861	140
1	13071	140
1	13751	140
1	13901	140
1	14131	140
1	14281	140
1	14411	140
1	14571	140
1	14821	140
1	15011	140
1	15171	140
1	15311	140
1	15471	140
1	15751	140
1	15931	140
1	16101	140
1	16281	140
1	16521	140
1	16781	140
1	16911	140
1	17121	140
1	17331	140
1	17561	140
1	17781	140
1	18081	140
1	18211	140
1	18361	140
1	18521	140
1	18651	140
1	18761	140
1	18881	140
1	19071	140
1	19251	140
1	19471	140
1	19651	140
1	19771	140
1	20001	140
1	20121	140
1	20251	140
1	20401	140
1	20571	140
1	20901	140
1	21061	140
1	21151	140
1	21221	140
1	21401	140
1	21551	140
1	21751	140
1	22211	140
1	22351	140
1	22651	140
1	22801	140
1	22941	140
1	23131	140
1	23301	140
1	23431	140
1	23631	140
1	23741	140
1	23941	140
1	24101	140
1	24231	140
1	24361	140
1	24751	140
1	24951	140
1	25091	140
1	25231	140
1	25371	140
1	25601	140
1	25871	140
1	25971	140
1	26081	140
1	26221	140
1	26461	140
1	26681	140
1	26861	140
1	27011	140
1	27191	140
1	27451	140
1	27751	140
1	27911	140
1	28071	140
1	28251	140
1	28411	140
1	28541	140
1	28851	140
1	28961	140
1	29091	140
1	29191	140
1	29321	140
1	29431	140
1	29571	140
1	29701	140
1	29821	140
1	30311	140
1	30491	140
1	30711	140
1	30961	140
1	31171	140
1	31311	140
1	31531	140
1	31641	140
1	31981	140
1	32371	140
1	32481	140
1	32851	140
1	32981	140
1	33111	140
1	33261	140
1	33371	140
1	33501	140
1	33611	140
1	33731	140
1	33861	140
1	34011	140
1	34111	140
1	34321	140
1	34471	140
1	34591	140
1	34761	140
1	35031	140
1	35191	140
1	35301	140
1	35471	140
1	35611	140
1	35741	140
1	36021	140
1	36161	140
1	36321	140
1	36451	140
1	36561	140
1	36701	140
1	36851	140
1	37141	140
1	37301	140
1	37461	140
1	37641	140
1	37841	140
1	38071	140
1	38251	140
1	38381	140
1	38601	140
1	38751	140
1	38931	140
1	39081	140
1	39291	140
1	39511	140
1	39631	140
1	39771	140
1	40001	140
1	40141	140
1	40331	140
1	40561	140
1	40691	140
1	40911	140
1	41041	140
1	41251	140
1	41371	140
1	41511	140
1	41706	140
1	42031	140
1	42241	140
1	42361	140
1	42551	140
1	42661	140
1	42891	140
1	43001	140
1	43251	140
1	43431	140
1	43551	140
1	43691	140
1	43991	140
1	44201	140
1	44301	140
1	44411	140
1	44551	140
1	44671	140
1	44941	140
1	45211	140
1	45331	140
1	45561	140
1	45841	140
1	46071	140
1	46361	140
1	46521	140
1	46681	140
1	46831	140
1	47381	140
1	47921	140
1	48031	140
1	48191	140
1	48451	140
1	48561	140
1	48691	140
1	48831	140
1	49001	140
1	49181	140
1	49311	140
1	49481	140
1	49741	140
1	49951	140
1	50201	140
1	50331	140
1	50431	140
1	50621	140
1	50741	140
1	50851	140
1	50961	140
1	51241	140
1	51501	140
1	51631	140
1	51831	140
1	52091	140
1	52211	140
1	52371	140
1	52491	140
1	52741	140
1	52871	140
1	53121	140
1	53291	140
1	53441	140
1	53681	140
1	53931	140
1	54121	140
1	54281	140
1	54451	140
1	54721	140
1	54891	140
1	55131	140
1	55291	140
1	55401	140
1	55611	140
1	55841	140
1	56081	140
1	56281	140
1	56611	140
1	56721	140
1	56921	140
1	57181	140
1	57401	140
1	57501	140
1	57621	140
1	57811	140
1	57991	140
1	58151	140
1	58341	140
1	58661	140
1	58871	140
1	58991	140
1	59121	140
1	59381	140
1	59551	140
1	59751	140
1	60021	140
1	60291	140
