Chr	Center	Size
1	191	140
1	401	140
1	651	140
1	881	140
1	1251	140
1	1461	140
1	1761	140
1	1991	140
1	2091	140
1	2241	140
1	2421	140
1	2551	140
1	2661	140
1	2771	140
1	3231	140
1	3521	140
1	3761	140
1	3871	140
1	4021	140
1	4231	140
1	4451	140
1	4661	140
1	4841	140
1	5181	140
1	5361	140
1	5431	140
1	5581	140
1	5751	140
1	6001	140
1	6161	140
1	6291	140
1	6501	140
1	6611	140
1	6791	140
1	6931	140
1	7061	140
1	7321	140
1	7441	140
1	7581	140
1	7751	140
1	7941	140
1	8081	140
1	8351	140
1	8511	140
1	8621	140
1	8801	140
1	8971	140
1	9041	140
1	9241	140
1	9571	140
1	9691	140
1	10021	140
1	10351	140
1	10491	140
1	10601	140
1	10801	140
1	10971	140
1	11131	140
1	11271	140
1	11421	140
1	11641	140
1	11821	140
1	12041	140
1	12231	140
1	12531	140
1	12611	140
1	12861	140
1	13081	140
1	13751	140
1	13901	140
1	14141	140
1	14271	140
1	14411	140
1	14581	140
1	14821	140
1	15021	140
1	15171	140
1	15301	140
1	15471	140
1	15751	140
1	15911	140
1	16121	140
1	16291	140
1	16531	140
1	16771	140
1	16881	140
1	17131	140
1	17331	140
1	17561	140
1	17771	140
1	18091	140
1	18201	140
1	18371	140
1	18531	140
1	18741	140
1	18861	140
1	19071	140
1	19241	140
1	19471	140
1	19661	140
1	19731	140
1	20001	140
1	20121	140
1	20251	140
1	20411	140
1	20566	140
1	20901	140
1	21071	140
1	21181	140
1	21251	140
1	21401	140
1	21551	140
1	21741	140
1	22221	140
1	22341	140
1	22641	140
1	22831	140
1	22931	140
1	23141	140
1	23321	140
1	23431	140
1	23711	140
1	23941	140
1	24121	140
1	24211	140
1	24341	140
1	24771	140
1	24961	140
1	25101	140
1	25241	140
1	25371	140
1	25601	140
1	25911	140
1	26061	140
1	26231	140
1	26441	140
1	26681	140
1	26861	140
1	27001	140
1	27191	140
1	27461	140
1	27761	140
1	27911	140
1	28071	140
1	28251	140
1	28431	140
1	28541	140
1	28961	140
1	29131	140
1	29201	140
1	29336	140
1	29411	140
1	29581	140
1	29691	140
1	29811	140
1	30301	140
1	30481	140
1	30691	140
1	30961	140
1	31161	140
1	31301	140
1	31521	140
1	31641	140
1	32001	140
1	32401	140
1	32851	140
1	32991	140
1	33111	140
1	33326	140
1	33551	140
1	33661	140
1	33861	140
1	34101	140
1	34321	140
1	34491	140
1	34601	140
1	34771	140
1	35041	140
1	35271	140
1	35471	140
1	35621	140
1	35741	140
1	36001	140
1	36151	140
1	36321	140
1	36451	140
1	36571	140
1	36691	140
1	36861	140
1	37151	140
1	37301	140
1	37481	140
1	37641	140
1	37841	140
1	38081	140
1	38251	140
1	38371	140
1	38611	140
1	38751	140
1	38951	140
1	39081	140
1	39311	140
1	39531	140
1	39651	140
1	39761	140
1	39991	140
1	40131	140
1	40341	140
1	40561	140
1	40701	140
1	40921	140
1	41031	140
1	41251	140
1	41386	140
1	41511	140
1	41701	140
1	42041	140
1	42221	140
1	42351	140
1	42561	140
1	42641	140
1	42891	140
1	42991	140
1	43261	140
1	43441	140
1	43551	140
1	43701	140
1	44011	140
1	44241	140
1	44411	140
1	44571	140
1	44681	140
1	44951	140
1	45081	140
1	45221	140
1	45331	140
1	45561	140
1	45831	140
1	46081	140
1	46361	140
1	46521	140
1	46661	140
1	46831	140
1	47361	140
1	47911	140
1	48011	140
1	48191	140
1	48561	140
1	48671	140
1	48831	140
1	49021	140
1	49191	140
1	49291	140
1	49491	140
1	49751	140
1	49861	140
1	49956	140
1	50201	140
1	50391	140
1	50711	140
1	50791	140
1	50871	140
1	51241	140
1	51511	140
1	51631	140
1	51841	140
1	52041	140
1	52171	140
1	52391	140
1	52481	140
1	52741	140
1	52876	140
1	53101	140
1	53281	140
1	53461	140
1	53691	140
1	53941	140
1	54111	140
1	54271	140
1	54451	140
1	54741	140
1	54881	140
1	55141	140
1	55301	140
1	55371	140
1	55591	140
1	55841	140
1	56081	140
1	56281	140
1	56611	140
1	56711	140
1	56921	140
1	57191	140
1	57486	140
1	57601	140
1	57811	140
1	57991	140
1	58061	140
1	58141	140
1	58351	140
1	58661	140
1	58891	140
1	59001	140
1	59121	140
1	59391	140
1	59551	140
1	59761	140
1	60031	140
1	60281	140
1	60491	140
1	60671	140
1	60811	140
1	60911	140
1	61071	140
1	61251	140
1	61371	140
1	61591	140
1	61701	140
1	61801	140
1	62021	140
1	62151	140
