Chr	Center	Size
1	181	140
1	391	140
1	651	140
1	881	140
1	1251	140
1	1451	140
1	1771	140
1	1981	140
1	2091	140
1	2241	140
1	2411	140
1	2531	140
1	2661	140
1	2781	140
1	3241	140
1	3521	140
1	3731	140
1	3881	140
1	4021	140
1	4231	140
1	4461	140
1	4681	140
1	4851	140
1	5181	140
1	5331	140
1	5451	140
1	5601	140
1	5761	140
1	5991	140
1	6151	140
1	6281	140
1	6491	140
1	6621	140
1	6791	140
1	6951	140
1	7081	140
1	7321	140
1	7441	140
1	7611	140
1	7761	140
1	7941	140
1	8071	140
1	8351	140
1	8511	140
1	8631	140
1	8801	140
1	8951	140
1	9051	140
1	9241	140
1	9491	140
1	9601	140
1	9701	140
1	10021	140
1	10331	140
1	10481	140
1	10611	140
1	10791	140
1	10961	140
1	11131	140
1	11281	140
1	11431	140
1	11641	140
1	11831	140
1	12041	140
1	12231	140
1	12521	140
1	12651	140
1	12861	140
1	13071	140
1	13761	140
1	13891	140
1	14121	140
1	14281	140
1	14431	140
1	14571	140
1	14821	140
1	15011	140
1	15161	140
1	15301	140
1	15471	140
1	15751	140
1	15921	140
1	16111	140
1	16291	140
1	16531	140
1	16781	140
1	16911	140
1	17121	140
1	17321	140
1	17551	140
1	17791	140
1	18081	140
1	18201	140
1	18361	140
1	18521	140
1	18651	140
1	18771	140
1	18881	140
1	19071	140
1	19231	140
1	19471	140
1	19661	140
1	19761	140
1	20011	140
1	20141	140
1	20251	140
1	20401	140
1	20561	140
1	20901	140
1	21051	140
1	21151	140
1	21261	140
1	21401	140
1	21551	140
1	21751	140
1	22201	140
1	22341	140
1	22641	140
1	22791	140
1	22941	140
1	23131	140
1	23331	140
1	23431	140
1	23631	140
1	23721	140
1	23941	140
1	24101	140
1	24221	140
1	24371	140
1	24761	140
1	24951	140
1	25091	140
1	25221	140
1	25391	140
1	25601	140
1	25871	140
1	25971	140
1	26091	140
1	26231	140
1	26451	140
1	26681	140
1	26861	140
1	27021	140
1	27201	140
1	27451	140
1	27751	140
1	27901	140
1	28061	140
1	28251	140
1	28421	140
1	28541	140
1	28851	140
1	28971	140
1	29091	140
1	29201	140
1	29311	140
1	29421	140
1	29581	140
1	29701	140
1	29811	140
1	30311	140
1	30491	140
1	30701	140
1	30961	140
1	31171	140
1	31321	140
1	31521	140
1	31651	140
1	32001	140
1	32381	140
1	32481	140
1	32851	140
1	32991	140
1	33111	140
1	33271	140
1	33361	140
1	33501	140
1	33621	140
1	33721	140
1	33871	140
1	34011	140
1	34111	140
1	34321	140
1	34481	140
1	34581	140
1	34761	140
1	35031	140
1	35191	140
1	35301	140
1	35481	140
1	35621	140
1	35741	140
1	36021	140
1	36151	140
1	36331	140
1	36451	140
1	36561	140
1	36691	140
1	36841	140
1	37151	140
1	37311	140
1	37461	140
1	37641	140
1	37831	140
1	38081	140
1	38261	140
1	38371	140
1	38601	140
1	38751	140
1	38941	140
1	39091	140
1	39301	140
1	39501	140
1	39631	140
1	39771	140
1	40001	140
1	40131	140
1	40331	140
1	40551	140
1	40691	140
1	40901	140
1	41031	140
1	41241	140
1	41381	140
1	41531	140
1	41701	140
1	42041	140
1	42231	140
1	42361	140
1	42541	140
1	42661	140
1	42881	140
1	43001	140
1	43251	140
1	43431	140
1	43561	140
1	43691	140
1	43991	140
1	44201	140
1	44311	140
1	44411	140
1	44541	140
1	44681	140
1	44951	140
1	45211	140
1	45331	140
1	45571	140
1	45841	140
1	46081	140
1	46361	140
1	46521	140
1	46671	140
1	46831	140
1	47381	140
1	47921	140
1	48031	140
1	48201	140
1	48461	140
1	48561	140
1	48691	140
